"","date","daily_vaccines"
"98","2024-11-05","[[0.004467],[0.003646],[0.002194],[0.0036],[0.004019]]"
"99","2024-11-06","[[0.004447],[0.003618],[0.00217],[0.003527],[0.00402]]"
"100","2024-11-07","[[0.004425],[0.003588],[0.002146],[0.003452],[0.004019]]"
"101","2024-11-08","[[0.004402],[0.003557],[0.00212],[0.003376],[0.004016]]"
"102","2024-11-09","[[0.004378],[0.003524],[0.002093],[0.003298],[0.004012]]"
"103","2024-11-10","[[0.004352],[0.003491],[0.002066],[0.003219],[0.004006]]"
"104","2024-11-11","[[0.004324],[0.003456],[0.002037],[0.003139],[0.003998]]"
"105","2024-11-12","[[0.004295],[0.003421],[0.002008],[0.003058],[0.003989]]"
"106","2024-11-13","[[0.004265],[0.003384],[0.001979],[0.002976],[0.003978]]"
"107","2024-11-14","[[0.004234],[0.003346],[0.001948],[0.002894],[0.003966]]"
"108","2024-11-15","[[0.004201],[0.003308],[0.001917],[0.002813],[0.003952]]"
"109","2024-11-16","[[0.004167],[0.003269],[0.001886],[0.002731],[0.003937]]"
"110","2024-11-17","[[0.004132],[0.003229],[0.001854],[0.00265],[0.00392]]"
"111","2024-11-18","[[0.004096],[0.003188],[0.001821],[0.002569],[0.003902]]"
"112","2024-11-19","[[0.004059],[0.003146],[0.001789],[0.002489],[0.003882]]"
"113","2024-11-20","[[0.004021],[0.003104],[0.001756],[0.002409],[0.003861]]"
"114","2024-11-21","[[0.003982],[0.003062],[0.001723],[0.002331],[0.003838]]"
"115","2024-11-22","[[0.003941],[0.003018],[0.001689],[0.002253],[0.003814]]"
"116","2024-11-23","[[0.0039],[0.002975],[0.001656],[0.002177],[0.003789]]"
"117","2024-11-24","[[0.003859],[0.002931],[0.001622],[0.002102],[0.003763]]"
"118","2024-11-25","[[0.003816],[0.002886],[0.001589],[0.002028],[0.003735]]"
"119","2024-11-26","[[0.003773],[0.002842],[0.001555],[0.001956],[0.003706]]"
"120","2024-11-27","[[0.003729],[0.002797],[0.001521],[0.001885],[0.003676]]"
"121","2024-11-28","[[0.003684],[0.002752],[0.001488],[0.001816],[0.003645]]"
"122","2024-11-29","[[0.003639],[0.002706],[0.001455],[0.001749],[0.003612]]"
"123","2024-11-30","[[0.003593],[0.002661],[0.001421],[0.001683],[0.003579]]"
"124","2024-12-01","[[0.003547],[0.002616],[0.001388],[0.001619],[0.003545]]"
"125","2024-12-02","[[0.0035],[0.00257],[0.001356],[0.001557],[0.003509]]"
"126","2024-12-03","[[0.003453],[0.002525],[0.001323],[0.001496],[0.003473]]"
"127","2024-12-04","[[0.003406],[0.002479],[0.001291],[0.001437],[0.003436]]"
"128","2024-12-05","[[0.003358],[0.002434],[0.001259],[0.00138],[0.003399]]"
"129","2024-12-06","[[0.00331],[0.002389],[0.001228],[0.001325],[0.00336]]"
"130","2024-12-07","[[0.003262],[0.002344],[0.001197],[0.001271],[0.003321]]"
"131","2024-12-08","[[0.003213],[0.002299],[0.001166],[0.001219],[0.003281]]"
"132","2024-12-09","[[0.003165],[0.002255],[0.001136],[0.001169],[0.003241]]"
"133","2024-12-10","[[0.003116],[0.002211],[0.001106],[0.00112],[0.0032]]"
"134","2024-12-11","[[0.003068],[0.002167],[0.001077],[0.001073],[0.003159]]"
"135","2024-12-12","[[0.003019],[0.002123],[0.001048],[0.001028],[0.003117]]"
"136","2024-12-13","[[0.00297],[0.00208],[0.001019],[0.000985],[0.003074]]"
"137","2024-12-14","[[0.002922],[0.002037],[0.000991],[0.000943],[0.003032]]"
"138","2024-12-15","[[0.002873],[0.001994],[0.000964],[0.000902],[0.002989]]"
"139","2024-12-16","[[0.002825],[0.001952],[0.000937],[0.000863],[0.002945]]"
"140","2024-12-17","[[0.002777],[0.001911],[0.00091],[0.000826],[0.002902]]"
"141","2024-12-18","[[0.002729],[0.00187],[0.000885],[0.00079],[0.002858]]"
"142","2024-12-19","[[0.002681],[0.001829],[0.000859],[0.000755],[0.002814]]"
"143","2024-12-20","[[0.002634],[0.001789],[0.000834],[0.000722],[0.00277]]"
"144","2024-12-21","[[0.002586],[0.001749],[0.00081],[0.00069],[0.002726]]"
"145","2024-12-22","[[0.00254],[0.00171],[0.000786],[0.000659],[0.002682]]"
"146","2024-12-23","[[0.002493],[0.001672],[0.000763],[0.00063],[0.002638]]"
"147","2024-12-24","[[0.002447],[0.001633],[0.00074],[0.000602],[0.002594]]"
"148","2024-12-25","[[0.002401],[0.001596],[0.000718],[0.000575],[0.00255]]"
"149","2024-12-26","[[0.002355],[0.001559],[0.000696],[0.000549],[0.002506]]"
"150","2024-12-27","[[0.00231],[0.001523],[0.000675],[0.000524],[0.002462]]"
"151","2024-12-28","[[0.002266],[0.001487],[0.000655],[0.0005],[0.002418]]"
"152","2024-12-29","[[0.002221],[0.001452],[0.000635],[0.000477],[0.002375]]"
"153","2024-12-30","[[0.002178],[0.001417],[0.000615],[0.000456],[0.002332]]"
"154","2024-12-31","[[0.002134],[0.001383],[0.000596],[0.000435],[0.002289]]"
"155","2025-01-01","[[0.002091],[0.00135],[0.000577],[0.000415],[0.002246]]"
"156","2025-01-02","[[0.002049],[0.001317],[0.000559],[0.000396],[0.002204]]"
"157","2025-01-03","[[0.002007],[0.001285],[0.000541],[0.000378],[0.002162]]"
"158","2025-01-04","[[0.001966],[0.001253],[0.000524],[0.00036],[0.00212]]"
"159","2025-01-05","[[0.001925],[0.001222],[0.000508],[0.000343],[0.002079]]"
"160","2025-01-06","[[0.001885],[0.001192],[0.000491],[0.000327],[0.002038]]"
"161","2025-01-07","[[0.001846],[0.001162],[0.000476],[0.000312],[0.001997]]"
"162","2025-01-08","[[0.001807],[0.001133],[0.00046],[0.000298],[0.001957]]"
"163","2025-01-09","[[0.001768],[0.001104],[0.000445],[0.000284],[0.001917]]"
"164","2025-01-10","[[0.00173],[0.001076],[0.000431],[0.000271],[0.001878]]"
"165","2025-01-11","[[0.001693],[0.001049],[0.000417],[0.000258],[0.001839]]"
"166","2025-01-12","[[0.001656],[0.001022],[0.000403],[0.000246],[0.0018]]"
"167","2025-01-13","[[0.00162],[0.000995],[0.00039],[0.000234],[0.001763]]"
"168","2025-01-14","[[0.001584],[0.00097],[0.000377],[0.000223],[0.001725]]"
"169","2025-01-15","[[0.001549],[0.000944],[0.000365],[0.000213],[0.001688]]"
"170","2025-01-16","[[0.001514],[0.00092],[0.000353],[0.000203],[0.001652]]"
"171","2025-01-17","[[0.001481],[0.000896],[0.000341],[0.000193],[0.001616]]"
"172","2025-01-18","[[0.001447],[0.000872],[0.00033],[0.000184],[0.001581]]"
"173","2025-01-19","[[0.001414],[0.000849],[0.000319],[0.000175],[0.001546]]"
"174","2025-01-20","[[0.001382],[0.000826],[0.000308],[0.000167],[0.001511]]"
"175","2025-01-21","[[0.001351],[0.000804],[0.000298],[0.000159],[0.001478]]"
"176","2025-01-22","[[0.00132],[0.000783],[0.000288],[0.000152],[0.001444]]"
"177","2025-01-23","[[0.001289],[0.000762],[0.000278],[0.000144],[0.001412]]"
"178","2025-01-24","[[0.001259],[0.000742],[0.000269],[0.000138],[0.001379]]"
"179","2025-01-25","[[0.00123],[0.000722],[0.00026],[0.000131],[0.001348]]"
"180","2025-01-26","[[0.001201],[0.000702],[0.000251],[0.000125],[0.001317]]"
"181","2025-01-27","[[0.001173],[0.000683],[0.000242],[0.000119],[0.001286]]"
"182","2025-01-28","[[0.001145],[0.000664],[0.000234],[0.000113],[0.001256]]"
"183","2025-01-29","[[0.001118],[0.000646],[0.000226],[0.000108],[0.001227]]"
"184","2025-01-30","[[0.001092],[0.000629],[0.000218],[0.000103],[0.001198]]"
"185","2025-01-31","[[0.001066],[0.000611],[0.000211],[0.000098],[0.00117]]"
"186","2025-02-01","[[0.00104],[0.000594],[0.000204],[0.000093],[0.001142]]"
"187","2025-02-02","[[0.001015],[0.000578],[0.000197],[0.000089],[0.001115]]"
"188","2025-02-03","[[0.000991],[0.000562],[0.00019],[0.000084],[0.001088]]"
"189","2025-02-04","[[0.000967],[0.000547],[0.000183],[0.00008],[0.001062]]"
"190","2025-02-05","[[0.000943],[0.000531],[0.000177],[0.000076],[0.001036]]"
"191","2025-02-06","[[0.00092],[0.000517],[0.000171],[0.000073],[0.001011]]"
"192","2025-02-07","[[0.000898],[0.000502],[0.000165],[0.000069],[0.000986]]"
"193","2025-02-08","[[0.000876],[0.000488],[0.000159],[0.000066],[0.000962]]"
"194","2025-02-09","[[0.000854],[0.000474],[0.000154],[0.000063],[0.000938]]"
"195","2025-02-10","[[0.000833],[0.000461],[0.000148],[0.00006],[0.000915]]"
"196","2025-02-11","[[0.000813],[0.000448],[0.000143],[0.000057],[0.000892]]"
"197","2025-02-12","[[0.000793],[0.000436],[0.000138],[0.000054],[0.00087]]"
"198","2025-02-13","[[0.000773],[0.000423],[0.000133],[0.000052],[0.000848]]"
"199","2025-02-14","[[0.000754],[0.000411],[0.000129],[0.000049],[0.000827]]"
"200","2025-02-15","[[0.000735],[0.0004],[0.000124],[0.000047],[0.000806]]"
"201","2025-02-16","[[0.000717],[0.000388],[0.00012],[0.000045],[0.000786]]"
"202","2025-02-17","[[0.000699],[0.000377],[0.000116],[0.000042],[0.000766]]"
"203","2025-02-18","[[0.000681],[0.000367],[0.000112],[0.00004],[0.000747]]"
"204","2025-02-19","[[0.000664],[0.000356],[0.000108],[0.000038],[0.000728]]"
"205","2025-02-20","[[0.000647],[0.000346],[0.000104],[0.000037],[0.000709]]"
"206","2025-02-21","[[0.000631],[0.000336],[0.0001],[0.000035],[0.000691]]"
"207","2025-02-22","[[0.000615],[0.000326],[0.000097],[0.000033],[0.000673]]"
"208","2025-02-23","[[0.000599],[0.000317],[0.000093],[0.000032],[0.000656]]"
"209","2025-02-24","[[0.000584],[0.000308],[0.00009],[0.00003],[0.000639]]"
"210","2025-02-25","[[0.000569],[0.000299],[0.000087],[0.000029],[0.000622]]"
"211","2025-02-26","[[0.000555],[0.000291],[0.000084],[0.000027],[0.000606]]"
"212","2025-02-27","[[0.00054],[0.000282],[0.000081],[0.000026],[0.000591]]"
"213","2025-02-28","[[0.000527],[0.000274],[0.000078],[0.000025],[0.000575]]"
"214","2025-03-01","[[0.000513],[0.000266],[0.000075],[0.000023],[0.00056]]"
"215","2025-03-02","[[0.0005],[0.000259],[0.000073],[0.000022],[0.000546]]"
"216","2025-03-03","[[0.000487],[0.000251],[0.00007],[0.000021],[0.000531]]"
"217","2025-03-04","[[0.000474],[0.000244],[0.000068],[0.00002],[0.000517]]"
"218","2025-03-05","[[0.000462],[0.000237],[0.000065],[0.000019],[0.000504]]"
"219","2025-03-06","[[0.00045],[0.00023],[0.000063],[0.000018],[0.00049]]"
"220","2025-03-07","[[0.000439],[0.000223],[0.000061],[0.000017],[0.000478]]"
"221","2025-03-08","[[0.000427],[0.000217],[0.000059],[0.000017],[0.000465]]"
"222","2025-03-09","[[0.000416],[0.00021],[0.000056],[0.000016],[0.000453]]"
"223","2025-03-10","[[0.000405],[0.000204],[0.000054],[0.000015],[0.000441]]"
"224","2025-03-11","[[0.000395],[0.000198],[0.000053],[0.000014],[0.000429]]"
"225","2025-03-12","[[0.000385],[0.000193],[0.000051],[0.000014],[0.000417]]"
"226","2025-03-13","[[0.000374],[0.000187],[0.000049],[0.000013],[0.000406]]"
"227","2025-03-14","[[0.000365],[0.000181],[0.000047],[0.000012],[0.000395]]"
"228","2025-03-15","[[0.000355],[0.000176],[0.000045],[0.000012],[0.000385]]"
"229","2025-03-16","[[0.000346],[0.000171],[0.000044],[0.000011],[0.000375]]"
"230","2025-03-17","[[0.000337],[0.000166],[0.000042],[0.000011],[0.000365]]"
"231","2025-03-18","[[0.000328],[0.000161],[0.000041],[0.00001],[0.000355]]"
"232","2025-03-19","[[0.000319],[0.000156],[0.000039],[0.00001],[0.000345]]"
"233","2025-03-20","[[0.000311],[0.000152],[0.000038],[0.000009],[0.000336]]"
"234","2025-03-21","[[0.000303],[0.000147],[0.000037],[0.000009],[0.000327]]"
"235","2025-03-22","[[0.000295],[0.000143],[0.000035],[0.000008],[0.000318]]"
"236","2025-03-23","[[0.000287],[0.000139],[0.000034],[0.000008],[0.000309]]"
"237","2025-03-24","[[0.000279],[0.000135],[0.000033],[0.000008],[0.000301]]"
"238","2025-03-25","[[0.000272],[0.000131],[0.000032],[0.000007],[0.000293]]"
"239","2025-03-26","[[0.000265],[0.000127],[0.000031],[0.000007],[0.000285]]"
"240","2025-03-27","[[0.000258],[0.000123],[0.000029],[0.000006],[0.000277]]"
"241","2025-03-28","[[0.000251],[0.00012],[0.000028],[0.000006],[0.00027]]"
"242","2025-03-29","[[0.000244],[0.000116],[0.000027],[0.000006],[0.000262]]"
"243","2025-03-30","[[0.000238],[0.000113],[0.000026],[0.000006],[0.000255]]"
"244","2025-03-31","[[0.000232],[0.000109],[0.000025],[0.000005],[0.000248]]"
"245","2025-04-01","[[0.000225],[0.000106],[0.000025],[0.000005],[0.000242]]"
"246","2025-04-02","[[0.000219],[0.000103],[0.000024],[0.000005],[0.000235]]"
"247","2025-04-03","[[0.000214],[0.0001],[0.000023],[0.000005],[0.000229]]"
"248","2025-04-04","[[0.000208],[0.000097],[0.000022],[0.000004],[0.000222]]"
"249","2025-04-05","[[0.000202],[0.000094],[0.000021],[0.000004],[0.000216]]"
"250","2025-04-06","[[0.000197],[0.000091],[0.00002],[0.000004],[0.00021]]"
"251","2025-04-07","[[0.000192],[0.000089],[0.00002],[0.000004],[0.000205]]"
"252","2025-04-08","[[0.000187],[0.000086],[0.000019],[0.000004],[0.000199]]"
"253","2025-04-09","[[0.000182],[0.000084],[0.000018],[0.000003],[0.000193]]"
"254","2025-04-10","[[0.000177],[0.000081],[0.000018],[0.000003],[0.000188]]"
"255","2025-04-11","[[0.000172],[0.000079],[0.000017],[0.000003],[0.000183]]"
"256","2025-04-12","[[0.000168],[0.000076],[0.000016],[0.000003],[0.000178]]"
"257","2025-04-13","[[0.000163],[0.000074],[0.000016],[0.000003],[0.000173]]"
"258","2025-04-14","[[0.000159],[0.000072],[0.000015],[0.000003],[0.000168]]"
"259","2025-04-15","[[0.000154],[0.00007],[0.000015],[0.000003],[0.000164]]"
"260","2025-04-16","[[0.00015],[0.000068],[0.000014],[0.000002],[0.000159]]"
"261","2025-04-17","[[0.000146],[0.000066],[0.000014],[0.000002],[0.000155]]"
"262","2025-04-18","[[0.000142],[0.000064],[0.000013],[0.000002],[0.000151]]"
"263","2025-04-19","[[0.000139],[0.000062],[0.000013],[0.000002],[0.000146]]"
"264","2025-04-20","[[0.000135],[0.00006],[0.000012],[0.000002],[0.000142]]"
"265","2025-04-21","[[0.000131],[0.000058],[0.000012],[0.000002],[0.000138]]"
"266","2025-04-22","[[0.000128],[0.000057],[0.000011],[0.000002],[0.000135]]"
"267","2025-04-23","[[0.000124],[0.000055],[0.000011],[0.000002],[0.000131]]"
"268","2025-04-24","[[0.000121],[0.000053],[0.000011],[0.000002],[0.000127]]"
"269","2025-04-25","[[0.000118],[0.000052],[0.00001],[0.000002],[0.000124]]"
"270","2025-04-26","[[0.000115],[0.00005],[0.00001],[0.000001],[0.00012]]"
"271","2025-04-27","[[0.000111],[0.000049],[0.00001],[0.000001],[0.000117]]"
"272","2025-04-28","[[0.000108],[0.000047],[0.000009],[0.000001],[0.000114]]"
"273","2025-04-29","[[0.000106],[0.000046],[0.000009],[0.000001],[0.000111]]"
"274","2025-04-30","[[0.000103],[0.000044],[0.000009],[0.000001],[0.000107]]"
"275","2025-05-01","[[0.0001],[0.000043],[0.000008],[0.000001],[0.000105]]"
"276","2025-05-02","[[0.000097],[0.000042],[0.000008],[0.000001],[0.000102]]"
"277","2025-05-03","[[0.000095],[0.000041],[0.000008],[0.000001],[0.000099]]"
"278","2025-05-04","[[0.000092],[0.000039],[0.000007],[0.000001],[0.000096]]"
"279","2025-05-05","[[0.00009],[0.000038],[0.000007],[0.000001],[0.000093]]"
"280","2025-05-06","[[0.000087],[0.000037],[0.000007],[0.000001],[0.000091]]"
"281","2025-05-07","[[0.000085],[0.000036],[0.000007],[0.000001],[0.000088]]"
"282","2025-05-08","[[0.000083],[0.000035],[0.000006],[0.000001],[0.000086]]"
"283","2025-05-09","[[0.00008],[0.000034],[0.000006],[0.000001],[0.000083]]"
"284","2025-05-10","[[0.000078],[0.000033],[0.000006],[0.000001],[0.000081]]"
"285","2025-05-11","[[0.000076],[0.000032],[0.000006],[0.000001],[0.000079]]"
"286","2025-05-12","[[0.000074],[0.000031],[0.000006],[0.000001],[0.000077]]"
"287","2025-05-13","[[0.000072],[0.00003],[0.000005],[0.000001],[0.000075]]"
"288","2025-05-14","[[0.00007],[0.000029],[0.000005],[0.000001],[0.000072]]"
"289","2025-05-15","[[0.000068],[0.000028],[0.000005],[0.000001],[0.00007]]"
"290","2025-05-16","[[0.000066],[0.000027],[0.000005],[0.000001],[0.000068]]"
"291","2025-05-17","[[0.000064],[0.000027],[0.000005],[0.000001],[0.000067]]"
"292","2025-05-18","[[0.000063],[0.000026],[0.000004],[0],[0.000065]]"
"293","2025-05-19","[[0.000061],[0.000025],[0.000004],[0],[0.000063]]"
"294","2025-05-20","[[0.000059],[0.000024],[0.000004],[0],[0.000061]]"
"295","2025-05-21","[[0.000058],[0.000024],[0.000004],[0],[0.000059]]"
"296","2025-05-22","[[0.000056],[0.000023],[0.000004],[0],[0.000058]]"
"297","2025-05-23","[[0.000055],[0.000022],[0.000004],[0],[0.000056]]"
"298","2025-05-24","[[0.000053],[0.000021],[0.000004],[0],[0.000055]]"
"299","2025-05-25","[[0.000052],[0.000021],[0.000003],[0],[0.000053]]"
"300","2025-05-26","[[0.00005],[0.00002],[0.000003],[0],[0.000052]]"
"301","2025-05-27","[[0.000049],[0.00002],[0.000003],[0],[0.00005]]"
"302","2025-05-28","[[0.000048],[0.000019],[0.000003],[0],[0.000049]]"
"303","2025-05-29","[[0.000046],[0.000018],[0.000003],[0],[0.000047]]"
"304","2025-05-30","[[0.000045],[0.000018],[0.000003],[0],[0.000046]]"
"305","2025-05-31","[[0.000044],[0.000017],[0.000003],[0],[0.000045]]"
