"","date","daily_vaccines"
"28","2024-08-27","[[0.003092],[0.002644],[0.001267],[0.001338],[0.002031]]"
"29","2024-08-28","[[0.003149],[0.002697],[0.001302],[0.001397],[0.002076]]"
"30","2024-08-29","[[0.003207],[0.002751],[0.001338],[0.001457],[0.002121]]"
"31","2024-08-30","[[0.003265],[0.002806],[0.001374],[0.001519],[0.002167]]"
"32","2024-08-31","[[0.003323],[0.00286],[0.001411],[0.001584],[0.002213]]"
"33","2024-09-01","[[0.003382],[0.002915],[0.001448],[0.00165],[0.00226]]"
"34","2024-09-02","[[0.00344],[0.002971],[0.001486],[0.001719],[0.002308]]"
"35","2024-09-03","[[0.0035],[0.003026],[0.001525],[0.00179],[0.002356]]"
"36","2024-09-04","[[0.003559],[0.003081],[0.001563],[0.001863],[0.002405]]"
"37","2024-09-05","[[0.003618],[0.003137],[0.001602],[0.001938],[0.002454]]"
"38","2024-09-06","[[0.003677],[0.003192],[0.001642],[0.002015],[0.002504]]"
"39","2024-09-07","[[0.003737],[0.003248],[0.001682],[0.002094],[0.002554]]"
"40","2024-09-08","[[0.003796],[0.003303],[0.001722],[0.002176],[0.002605]]"
"41","2024-09-09","[[0.003856],[0.003359],[0.001762],[0.002259],[0.002656]]"
"42","2024-09-10","[[0.003915],[0.003414],[0.001803],[0.002345],[0.002708]]"
"43","2024-09-11","[[0.003974],[0.003469],[0.001844],[0.002432],[0.00276]]"
"44","2024-09-12","[[0.004033],[0.003523],[0.001885],[0.002521],[0.002812]]"
"45","2024-09-13","[[0.004092],[0.003578],[0.001926],[0.002612],[0.002864]]"
"46","2024-09-14","[[0.00415],[0.003632],[0.001967],[0.002704],[0.002917]]"
"47","2024-09-15","[[0.004208],[0.003685],[0.002008],[0.002798],[0.00297]]"
"48","2024-09-16","[[0.004266],[0.003738],[0.002049],[0.002893],[0.003024]]"
"49","2024-09-17","[[0.004323],[0.00379],[0.00209],[0.00299],[0.003077]]"
"50","2024-09-18","[[0.00438],[0.003842],[0.002131],[0.003087],[0.003131]]"
"51","2024-09-19","[[0.004436],[0.003892],[0.002171],[0.003186],[0.003185]]"
"52","2024-09-20","[[0.004491],[0.003942],[0.002211],[0.003285],[0.003239]]"
"53","2024-09-21","[[0.004546],[0.003991],[0.002251],[0.003385],[0.003293]]"
"54","2024-09-22","[[0.0046],[0.004039],[0.00229],[0.003485],[0.003347]]"
"55","2024-09-23","[[0.004653],[0.004087],[0.002329],[0.003585],[0.003401]]"
"56","2024-09-24","[[0.004705],[0.004133],[0.002367],[0.003684],[0.003454]]"
"57","2024-09-25","[[0.004757],[0.004178],[0.002404],[0.003784],[0.003508]]"
"58","2024-09-26","[[0.004807],[0.004221],[0.002441],[0.003882],[0.003561]]"
"59","2024-09-27","[[0.004856],[0.004264],[0.002477],[0.00398],[0.003614]]"
"60","2024-09-28","[[0.004905],[0.004305],[0.002512],[0.004076],[0.003667]]"
"61","2024-09-29","[[0.004952],[0.004344],[0.002546],[0.00417],[0.00372]]"
"62","2024-09-30","[[0.004997],[0.004382],[0.002579],[0.004263],[0.003772]]"
"63","2024-10-01","[[0.005042],[0.004419],[0.002611],[0.004353],[0.003823]]"
"64","2024-10-02","[[0.005085],[0.004454],[0.002642],[0.004441],[0.003875]]"
"65","2024-10-03","[[0.005127],[0.004487],[0.002671],[0.004526],[0.003925]]"
"66","2024-10-04","[[0.005167],[0.004519],[0.002699],[0.004607],[0.003975]]"
"67","2024-10-05","[[0.005206],[0.004549],[0.002726],[0.004685],[0.004024]]"
"68","2024-10-06","[[0.005243],[0.004577],[0.002751],[0.004759],[0.004073]]"
"69","2024-10-07","[[0.005278],[0.004603],[0.002775],[0.004829],[0.00412]]"
"70","2024-10-08","[[0.005312],[0.004627],[0.002797],[0.004894],[0.004167]]"
"71","2024-10-09","[[0.005344],[0.00465],[0.002818],[0.004955],[0.004213]]"
"72","2024-10-10","[[0.005375],[0.00467],[0.002837],[0.005011],[0.004258]]"
"73","2024-10-11","[[0.005404],[0.004688],[0.002854],[0.005061],[0.004302]]"
"74","2024-10-12","[[0.00543],[0.004704],[0.00287],[0.005106],[0.004344]]"
"75","2024-10-13","[[0.005455],[0.004719],[0.002883],[0.005145],[0.004386]]"
"76","2024-10-14","[[0.005478],[0.004731],[0.002895],[0.005178],[0.004426]]"
"77","2024-10-15","[[0.005499],[0.004741],[0.002905],[0.005205],[0.004465]]"
"78","2024-10-16","[[0.005518],[0.004748],[0.002913],[0.005226],[0.004503]]"
"79","2024-10-17","[[0.005535],[0.004754],[0.00292],[0.00524],[0.00454]]"
"80","2024-10-18","[[0.00555],[0.004757],[0.002924],[0.005248],[0.004575]]"
"81","2024-10-19","[[0.005563],[0.004758],[0.002926],[0.00525],[0.004608]]"
"82","2024-10-20","[[0.005574],[0.004757],[0.002927],[0.005245],[0.00464]]"
"83","2024-10-21","[[0.005583],[0.004754],[0.002925],[0.005234],[0.004671]]"
"84","2024-10-22","[[0.005589],[0.004749],[0.002922],[0.005217],[0.004699]]"
"85","2024-10-23","[[0.005594],[0.004741],[0.002916],[0.005193],[0.004727]]"
"86","2024-10-24","[[0.005596],[0.004732],[0.002909],[0.005163],[0.004752]]"
"87","2024-10-25","[[0.005596],[0.00472],[0.002899],[0.005127],[0.004776]]"
"88","2024-10-26","[[0.005594],[0.004706],[0.002888],[0.005086],[0.004798]]"
"89","2024-10-27","[[0.00559],[0.00469],[0.002875],[0.005038],[0.004818]]"
"90","2024-10-28","[[0.005584],[0.004672],[0.00286],[0.004985],[0.004836]]"
"91","2024-10-29","[[0.005576],[0.004652],[0.002844],[0.004928],[0.004852]]"
"92","2024-10-30","[[0.005566],[0.004629],[0.002826],[0.004865],[0.004867]]"
"93","2024-10-31","[[0.005553],[0.004605],[0.002806],[0.004797],[0.00488]]"
"94","2024-11-01","[[0.005539],[0.004579],[0.002784],[0.004725],[0.00489]]"
"95","2024-11-02","[[0.005522],[0.004551],[0.002761],[0.004649],[0.004899]]"
"96","2024-11-03","[[0.005503],[0.004522],[0.002736],[0.00457],[0.004906]]"
"97","2024-11-04","[[0.005483],[0.00449],[0.00271],[0.004487],[0.00491]]"
"98","2024-11-05","[[0.00546],[0.004457],[0.002682],[0.004401],[0.004913]]"
"99","2024-11-06","[[0.005436],[0.004422],[0.002653],[0.004312],[0.004914]]"
"100","2024-11-07","[[0.00541],[0.004386],[0.002623],[0.00422],[0.004913]]"
"101","2024-11-08","[[0.005381],[0.004348],[0.002591],[0.004127],[0.004909]]"
"102","2024-11-09","[[0.005351],[0.004308],[0.002559],[0.004031],[0.004904]]"
"103","2024-11-10","[[0.00532],[0.004267],[0.002525],[0.003935],[0.004897]]"
"104","2024-11-11","[[0.005286],[0.004225],[0.002491],[0.003837],[0.004888]]"
"105","2024-11-12","[[0.005251],[0.004182],[0.002455],[0.003738],[0.004876]]"
"106","2024-11-13","[[0.005214],[0.004137],[0.002419],[0.003638],[0.004863]]"
"107","2024-11-14","[[0.005176],[0.004091],[0.002382],[0.003538],[0.004848]]"
"108","2024-11-15","[[0.005136],[0.004044],[0.002344],[0.003438],[0.004831]]"
"109","2024-11-16","[[0.005094],[0.003996],[0.002305],[0.003338],[0.004813]]"
"110","2024-11-17","[[0.005052],[0.003947],[0.002266],[0.003239],[0.004792]]"
"111","2024-11-18","[[0.005007],[0.003897],[0.002227],[0.00314],[0.00477]]"
"112","2024-11-19","[[0.004962],[0.003846],[0.002187],[0.003042],[0.004745]]"
"113","2024-11-20","[[0.004915],[0.003795],[0.002146],[0.002945],[0.00472]]"
"114","2024-11-21","[[0.004867],[0.003743],[0.002106],[0.002849],[0.004692]]"
"115","2024-11-22","[[0.004818],[0.00369],[0.002065],[0.002754],[0.004663]]"
"116","2024-11-23","[[0.004768],[0.003636],[0.002024],[0.002661],[0.004632]]"
"117","2024-11-24","[[0.004717],[0.003583],[0.001983],[0.002569],[0.004599]]"
"118","2024-11-25","[[0.004665],[0.003528],[0.001942],[0.002479],[0.004566]]"
"119","2024-11-26","[[0.004612],[0.003474],[0.001901],[0.002391],[0.00453]]"
"120","2024-11-27","[[0.004558],[0.003419],[0.00186],[0.002305],[0.004493]]"
"121","2024-11-28","[[0.004503],[0.003364],[0.001819],[0.00222],[0.004455]]"
"122","2024-11-29","[[0.004448],[0.003308],[0.001778],[0.002138],[0.004416]]"
"123","2024-11-30","[[0.004392],[0.003253],[0.001738],[0.002057],[0.004375]]"
"124","2024-12-01","[[0.004336],[0.003197],[0.001697],[0.001979],[0.004333]]"
"125","2024-12-02","[[0.004279],[0.003142],[0.001657],[0.001903],[0.00429]]"
"126","2024-12-03","[[0.004221],[0.003086],[0.001618],[0.001829],[0.004246]]"
"127","2024-12-04","[[0.004163],[0.003031],[0.001578],[0.001757],[0.004201]]"
"128","2024-12-05","[[0.004105],[0.002976],[0.001539],[0.001687],[0.004155]]"
"129","2024-12-06","[[0.004046],[0.00292],[0.001501],[0.001619],[0.004108]]"
"130","2024-12-07","[[0.003987],[0.002865],[0.001463],[0.001554],[0.00406]]"
"131","2024-12-08","[[0.003928],[0.002811],[0.001425],[0.00149],[0.004011]]"
"132","2024-12-09","[[0.003869],[0.002756],[0.001388],[0.001429],[0.003962]]"
"133","2024-12-10","[[0.00381],[0.002702],[0.001352],[0.00137],[0.003912]]"
"134","2024-12-11","[[0.00375],[0.002649],[0.001316],[0.001312],[0.003861]]"
"135","2024-12-12","[[0.003691],[0.002595],[0.001281],[0.001257],[0.00381]]"
"136","2024-12-13","[[0.003631],[0.002542],[0.001246],[0.001204],[0.003758]]"
"137","2024-12-14","[[0.003572],[0.00249],[0.001212],[0.001152],[0.003706]]"
"138","2024-12-15","[[0.003513],[0.002438],[0.001178],[0.001103],[0.003653]]"
"139","2024-12-16","[[0.003454],[0.002387],[0.001145],[0.001055],[0.0036]]"
"140","2024-12-17","[[0.003395],[0.002336],[0.001113],[0.00101],[0.003547]]"
"141","2024-12-18","[[0.003336],[0.002286],[0.001081],[0.000966],[0.003494]]"
"142","2024-12-19","[[0.003278],[0.002236],[0.00105],[0.000923],[0.00344]]"
"143","2024-12-20","[[0.00322],[0.002187],[0.00102],[0.000883],[0.003386]]"
"144","2024-12-21","[[0.003162],[0.002138],[0.00099],[0.000844],[0.003332]]"
"145","2024-12-22","[[0.003104],[0.00209],[0.000961],[0.000806],[0.003278]]"
"146","2024-12-23","[[0.003047],[0.002043],[0.000933],[0.00077],[0.003225]]"
"147","2024-12-24","[[0.002991],[0.001997],[0.000905],[0.000736],[0.003171]]"
"148","2024-12-25","[[0.002935],[0.001951],[0.000878],[0.000703],[0.003117]]"
"149","2024-12-26","[[0.002879],[0.001906],[0.000851],[0.000671],[0.003063]]"
"150","2024-12-27","[[0.002824],[0.001861],[0.000825],[0.000641],[0.00301]]"
"151","2024-12-28","[[0.002769],[0.001818],[0.0008],[0.000612],[0.002956]]"
"152","2024-12-29","[[0.002715],[0.001775],[0.000776],[0.000584],[0.002903]]"
"153","2024-12-30","[[0.002662],[0.001733],[0.000752],[0.000557],[0.00285]]"
"154","2024-12-31","[[0.002609],[0.001691],[0.000728],[0.000532],[0.002798]]"
"155","2025-01-01","[[0.002557],[0.00165],[0.000706],[0.000507],[0.002746]]"
"156","2025-01-02","[[0.002505],[0.00161],[0.000683],[0.000484],[0.002694]]"
"157","2025-01-03","[[0.002454],[0.001571],[0.000662],[0.000461],[0.002642]]"
"158","2025-01-04","[[0.002403],[0.001532],[0.000641],[0.00044],[0.002591]]"
"159","2025-01-05","[[0.002354],[0.001494],[0.000621],[0.00042],[0.002541]]"
"160","2025-01-06","[[0.002305],[0.001457],[0.000601],[0.0004],[0.002491]]"
"161","2025-01-07","[[0.002256],[0.00142],[0.000581],[0.000382],[0.002441]]"
"162","2025-01-08","[[0.002208],[0.001385],[0.000563],[0.000364],[0.002392]]"
"163","2025-01-09","[[0.002161],[0.00135],[0.000545],[0.000347],[0.002343]]"
"164","2025-01-10","[[0.002115],[0.001315],[0.000527],[0.000331],[0.002295]]"
"165","2025-01-11","[[0.002069],[0.001282],[0.00051],[0.000315],[0.002248]]"
"166","2025-01-12","[[0.002024],[0.001249],[0.000493],[0.0003],[0.002201]]"
"167","2025-01-13","[[0.00198],[0.001217],[0.000477],[0.000286],[0.002155]]"
"168","2025-01-14","[[0.001936],[0.001185],[0.000461],[0.000273],[0.002109]]"
"169","2025-01-15","[[0.001893],[0.001154],[0.000446],[0.00026],[0.002064]]"
"170","2025-01-16","[[0.001851],[0.001124],[0.000431],[0.000248],[0.002019]]"
"171","2025-01-17","[[0.00181],[0.001095],[0.000417],[0.000236],[0.001975]]"
"172","2025-01-18","[[0.001769],[0.001066],[0.000403],[0.000225],[0.001932]]"
"173","2025-01-19","[[0.001729],[0.001038],[0.00039],[0.000214],[0.001889]]"
"174","2025-01-20","[[0.00169],[0.00101],[0.000377],[0.000204],[0.001848]]"
"175","2025-01-21","[[0.001651],[0.000983],[0.000364],[0.000194],[0.001806]]"
"176","2025-01-22","[[0.001613],[0.000957],[0.000352],[0.000185],[0.001766]]"
"177","2025-01-23","[[0.001576],[0.000931],[0.00034],[0.000176],[0.001726]]"
"178","2025-01-24","[[0.001539],[0.000906],[0.000328],[0.000168],[0.001686]]"
"179","2025-01-25","[[0.001504],[0.000882],[0.000317],[0.00016],[0.001648]]"
"180","2025-01-26","[[0.001468],[0.000858],[0.000306],[0.000152],[0.00161]]"
"181","2025-01-27","[[0.001434],[0.000835],[0.000296],[0.000145],[0.001572]]"
"182","2025-01-28","[[0.0014],[0.000812],[0.000286],[0.000138],[0.001536]]"
"183","2025-01-29","[[0.001367],[0.00079],[0.000276],[0.000132],[0.0015]]"
"184","2025-01-30","[[0.001335],[0.000768],[0.000267],[0.000125],[0.001464]]"
"185","2025-01-31","[[0.001303],[0.000747],[0.000258],[0.000119],[0.00143]]"
"186","2025-02-01","[[0.001272],[0.000727],[0.000249],[0.000114],[0.001396]]"
"187","2025-02-02","[[0.001241],[0.000707],[0.00024],[0.000108],[0.001362]]"
"188","2025-02-03","[[0.001211],[0.000687],[0.000232],[0.000103],[0.00133]]"
"189","2025-02-04","[[0.001182],[0.000668],[0.000224],[0.000098],[0.001298]]"
"190","2025-02-05","[[0.001153],[0.00065],[0.000216],[0.000093],[0.001266]]"
"191","2025-02-06","[[0.001125],[0.000631],[0.000209],[0.000089],[0.001235]]"
"192","2025-02-07","[[0.001098],[0.000614],[0.000202],[0.000085],[0.001205]]"
"193","2025-02-08","[[0.001071],[0.000597],[0.000195],[0.000081],[0.001176]]"
"194","2025-02-09","[[0.001045],[0.00058],[0.000188],[0.000077],[0.001147]]"
"195","2025-02-10","[[0.001019],[0.000564],[0.000181],[0.000073],[0.001118]]"
"196","2025-02-11","[[0.000994],[0.000548],[0.000175],[0.00007],[0.001091]]"
"197","2025-02-12","[[0.000969],[0.000532],[0.000169],[0.000066],[0.001064]]"
"198","2025-02-13","[[0.000945],[0.000517],[0.000163],[0.000063],[0.001037]]"
"199","2025-02-14","[[0.000921],[0.000503],[0.000157],[0.00006],[0.001011]]"
"200","2025-02-15","[[0.000898],[0.000489],[0.000152],[0.000057],[0.000986]]"
"201","2025-02-16","[[0.000876],[0.000475],[0.000147],[0.000054],[0.000961]]"
"202","2025-02-17","[[0.000854],[0.000461],[0.000141],[0.000052],[0.000936]]"
"203","2025-02-18","[[0.000833],[0.000448],[0.000137],[0.000049],[0.000913]]"
"204","2025-02-19","[[0.000812],[0.000435],[0.000132],[0.000047],[0.000889]]"
"205","2025-02-20","[[0.000791],[0.000423],[0.000127],[0.000045],[0.000867]]"
"206","2025-02-21","[[0.000771],[0.000411],[0.000123],[0.000043],[0.000845]]"
"207","2025-02-22","[[0.000752],[0.000399],[0.000118],[0.000041],[0.000823]]"
"208","2025-02-23","[[0.000733],[0.000388],[0.000114],[0.000039],[0.000802]]"
"209","2025-02-24","[[0.000714],[0.000377],[0.00011],[0.000037],[0.000781]]"
"210","2025-02-25","[[0.000696],[0.000366],[0.000106],[0.000035],[0.000761]]"
"211","2025-02-26","[[0.000678],[0.000355],[0.000103],[0.000033],[0.000741]]"
"212","2025-02-27","[[0.000661],[0.000345],[0.000099],[0.000032],[0.000722]]"
"213","2025-02-28","[[0.000644],[0.000335],[0.000095],[0.00003],[0.000703]]"
"214","2025-03-01","[[0.000627],[0.000325],[0.000092],[0.000029],[0.000685]]"
"215","2025-03-02","[[0.000611],[0.000316],[0.000089],[0.000027],[0.000667]]"
"216","2025-03-03","[[0.000595],[0.000307],[0.000086],[0.000026],[0.000649]]"
"217","2025-03-04","[[0.00058],[0.000298],[0.000083],[0.000025],[0.000632]]"
"218","2025-03-05","[[0.000565],[0.000289],[0.00008],[0.000024],[0.000616]]"
"219","2025-03-06","[[0.00055],[0.000281],[0.000077],[0.000022],[0.0006]]"
"220","2025-03-07","[[0.000536],[0.000273],[0.000074],[0.000021],[0.000584]]"
"221","2025-03-08","[[0.000522],[0.000265],[0.000072],[0.00002],[0.000568]]"
"222","2025-03-09","[[0.000509],[0.000257],[0.000069],[0.000019],[0.000553]]"
"223","2025-03-10","[[0.000496],[0.00025],[0.000067],[0.000018],[0.000539]]"
"224","2025-03-11","[[0.000483],[0.000242],[0.000064],[0.000018],[0.000524]]"
"225","2025-03-12","[[0.00047],[0.000235],[0.000062],[0.000017],[0.00051]]"
"226","2025-03-13","[[0.000458],[0.000229],[0.00006],[0.000016],[0.000497]]"
"227","2025-03-14","[[0.000446],[0.000222],[0.000058],[0.000015],[0.000483]]"
"228","2025-03-15","[[0.000434],[0.000215],[0.000056],[0.000014],[0.000471]]"
"229","2025-03-16","[[0.000423],[0.000209],[0.000054],[0.000014],[0.000458]]"
"230","2025-03-17","[[0.000412],[0.000203],[0.000052],[0.000013],[0.000446]]"
"231","2025-03-18","[[0.000401],[0.000197],[0.00005],[0.000012],[0.000434]]"
"232","2025-03-19","[[0.00039],[0.000191],[0.000048],[0.000012],[0.000422]]"
"233","2025-03-20","[[0.00038],[0.000186],[0.000046],[0.000011],[0.000411]]"
"234","2025-03-21","[[0.00037],[0.00018],[0.000045],[0.000011],[0.0004]]"
"235","2025-03-22","[[0.00036],[0.000175],[0.000043],[0.00001],[0.000389]]"
"236","2025-03-23","[[0.000351],[0.00017],[0.000042],[0.00001],[0.000378]]"
"237","2025-03-24","[[0.000342],[0.000165],[0.00004],[0.000009],[0.000368]]"
"238","2025-03-25","[[0.000333],[0.00016],[0.000039],[0.000009],[0.000358]]"
"239","2025-03-26","[[0.000324],[0.000155],[0.000037],[0.000008],[0.000348]]"
"240","2025-03-27","[[0.000315],[0.000151],[0.000036],[0.000008],[0.000339]]"
"241","2025-03-28","[[0.000307],[0.000146],[0.000035],[0.000008],[0.00033]]"
"242","2025-03-29","[[0.000299],[0.000142],[0.000033],[0.000007],[0.000321]]"
"243","2025-03-30","[[0.000291],[0.000138],[0.000032],[0.000007],[0.000312]]"
"244","2025-03-31","[[0.000283],[0.000134],[0.000031],[0.000007],[0.000304]]"
"245","2025-04-01","[[0.000276],[0.00013],[0.00003],[0.000006],[0.000295]]"
"246","2025-04-02","[[0.000268],[0.000126],[0.000029],[0.000006],[0.000287]]"
"247","2025-04-03","[[0.000261],[0.000122],[0.000028],[0.000006],[0.000279]]"
"248","2025-04-04","[[0.000254],[0.000119],[0.000027],[0.000005],[0.000272]]"
"249","2025-04-05","[[0.000247],[0.000115],[0.000026],[0.000005],[0.000264]]"
"250","2025-04-06","[[0.000241],[0.000112],[0.000025],[0.000005],[0.000257]]"
"251","2025-04-07","[[0.000234],[0.000108],[0.000024],[0.000005],[0.00025]]"
"252","2025-04-08","[[0.000228],[0.000105],[0.000023],[0.000004],[0.000243]]"
"253","2025-04-09","[[0.000222],[0.000102],[0.000022],[0.000004],[0.000237]]"
"254","2025-04-10","[[0.000216],[0.000099],[0.000022],[0.000004],[0.00023]]"
"255","2025-04-11","[[0.00021],[0.000096],[0.000021],[0.000004],[0.000224]]"
"256","2025-04-12","[[0.000205],[0.000093],[0.00002],[0.000004],[0.000218]]"
"257","2025-04-13","[[0.000199],[0.000091],[0.000019],[0.000003],[0.000212]]"
"258","2025-04-14","[[0.000194],[0.000088],[0.000019],[0.000003],[0.000206]]"
"259","2025-04-15","[[0.000189],[0.000085],[0.000018],[0.000003],[0.0002]]"
"260","2025-04-16","[[0.000184],[0.000083],[0.000017],[0.000003],[0.000195]]"
"261","2025-04-17","[[0.000179],[0.00008],[0.000017],[0.000003],[0.000189]]"
"262","2025-04-18","[[0.000174],[0.000078],[0.000016],[0.000003],[0.000184]]"
"263","2025-04-19","[[0.000169],[0.000076],[0.000016],[0.000003],[0.000179]]"
"264","2025-04-20","[[0.000165],[0.000073],[0.000015],[0.000002],[0.000174]]"
"265","2025-04-21","[[0.00016],[0.000071],[0.000015],[0.000002],[0.000169]]"
"266","2025-04-22","[[0.000156],[0.000069],[0.000014],[0.000002],[0.000165]]"
"267","2025-04-23","[[0.000152],[0.000067],[0.000013],[0.000002],[0.00016]]"
"268","2025-04-24","[[0.000148],[0.000065],[0.000013],[0.000002],[0.000156]]"
"269","2025-04-25","[[0.000144],[0.000063],[0.000013],[0.000002],[0.000151]]"
"270","2025-04-26","[[0.00014],[0.000061],[0.000012],[0.000002],[0.000147]]"
"271","2025-04-27","[[0.000136],[0.000059],[0.000012],[0.000002],[0.000143]]"
"272","2025-04-28","[[0.000133],[0.000058],[0.000011],[0.000002],[0.000139]]"
"273","2025-04-29","[[0.000129],[0.000056],[0.000011],[0.000002],[0.000135]]"
"274","2025-04-30","[[0.000126],[0.000054],[0.00001],[0.000001],[0.000131]]"
"275","2025-05-01","[[0.000122],[0.000053],[0.00001],[0.000001],[0.000128]]"
"276","2025-05-02","[[0.000119],[0.000051],[0.00001],[0.000001],[0.000124]]"
"277","2025-05-03","[[0.000116],[0.00005],[0.000009],[0.000001],[0.000121]]"
"278","2025-05-04","[[0.000113],[0.000048],[0.000009],[0.000001],[0.000117]]"
"279","2025-05-05","[[0.000109],[0.000047],[0.000009],[0.000001],[0.000114]]"
"280","2025-05-06","[[0.000107],[0.000045],[0.000008],[0.000001],[0.000111]]"
"281","2025-05-07","[[0.000104],[0.000044],[0.000008],[0.000001],[0.000108]]"
"282","2025-05-08","[[0.000101],[0.000043],[0.000008],[0.000001],[0.000105]]"
"283","2025-05-09","[[0.000098],[0.000041],[0.000008],[0.000001],[0.000102]]"
"284","2025-05-10","[[0.000095],[0.00004],[0.000007],[0.000001],[0.000099]]"
"285","2025-05-11","[[0.000093],[0.000039],[0.000007],[0.000001],[0.000096]]"
"286","2025-05-12","[[0.00009],[0.000038],[0.000007],[0.000001],[0.000094]]"
"287","2025-05-13","[[0.000088],[0.000037],[0.000007],[0.000001],[0.000091]]"
"288","2025-05-14","[[0.000086],[0.000036],[0.000006],[0.000001],[0.000089]]"
"289","2025-05-15","[[0.000083],[0.000035],[0.000006],[0.000001],[0.000086]]"
"290","2025-05-16","[[0.000081],[0.000033],[0.000006],[0.000001],[0.000084]]"
"291","2025-05-17","[[0.000079],[0.000032],[0.000006],[0.000001],[0.000081]]"
"292","2025-05-18","[[0.000077],[0.000032],[0.000005],[0.000001],[0.000079]]"
"293","2025-05-19","[[0.000075],[0.000031],[0.000005],[0.000001],[0.000077]]"
"294","2025-05-20","[[0.000073],[0.00003],[0.000005],[0.000001],[0.000075]]"
"295","2025-05-21","[[0.000071],[0.000029],[0.000005],[0.000001],[0.000073]]"
"296","2025-05-22","[[0.000069],[0.000028],[0.000005],[0],[0.000071]]"
"297","2025-05-23","[[0.000067],[0.000027],[0.000005],[0],[0.000069]]"
"298","2025-05-24","[[0.000065],[0.000026],[0.000004],[0],[0.000067]]"
"299","2025-05-25","[[0.000063],[0.000025],[0.000004],[0],[0.000065]]"
"300","2025-05-26","[[0.000062],[0.000025],[0.000004],[0],[0.000063]]"
"301","2025-05-27","[[0.00006],[0.000024],[0.000004],[0],[0.000061]]"
"302","2025-05-28","[[0.000058],[0.000023],[0.000004],[0],[0.00006]]"
"303","2025-05-29","[[0.000057],[0.000023],[0.000004],[0],[0.000058]]"
"304","2025-05-30","[[0.000055],[0.000022],[0.000004],[0],[0.000056]]"
"305","2025-05-31","[[0.000054],[0.000021],[0.000003],[0],[0.000055]]"
