"","date","daily_vaccines"
"41","2023-09-09","[[0.004141, 0.004141],[0.003746, 0.003746],[0.001447, 0.001447],[0.002159, 0.002159],[0.003909, 0.003909]]"
"42","2023-09-10","[[0.004234, 0.004234],[0.003807, 0.003807],[0.001473, 0.001473],[0.002257, 0.002257],[0.004049, 0.004049]]"
"43","2023-09-11","[[0.004328, 0.004328],[0.003868, 0.003868],[0.001499, 0.001499],[0.002359, 0.002359],[0.004193, 0.004193]]"
"44","2023-09-12","[[0.004422, 0.004422],[0.003929, 0.003929],[0.001526, 0.001526],[0.002464, 0.002464],[0.00434, 0.00434]]"
"45","2023-09-13","[[0.004517, 0.004517],[0.00399, 0.00399],[0.001553, 0.001553],[0.002572, 0.002572],[0.00449, 0.00449]]"
"46","2023-09-14","[[0.004611, 0.004611],[0.00405, 0.00405],[0.001579, 0.001579],[0.002684, 0.002684],[0.004643, 0.004643]]"
"47","2023-09-15","[[0.004706, 0.004706],[0.00411, 0.00411],[0.001607, 0.001607],[0.002799, 0.002799],[0.004799, 0.004799]]"
"48","2023-09-16","[[0.004801, 0.004801],[0.004169, 0.004169],[0.001634, 0.001634],[0.002917, 0.002917],[0.004959, 0.004959]]"
"49","2023-09-17","[[0.004896, 0.004896],[0.004227, 0.004227],[0.001661, 0.001661],[0.003038, 0.003038],[0.005121, 0.005121]]"
"50","2023-09-18","[[0.004991, 0.004991],[0.004285, 0.004285],[0.001689, 0.001689],[0.003162, 0.003162],[0.005285, 0.005285]]"
"51","2023-09-19","[[0.005086, 0.005086],[0.004342, 0.004342],[0.001716, 0.001716],[0.003288, 0.003288],[0.005452, 0.005452]]"
"52","2023-09-20","[[0.00518, 0.00518],[0.004399, 0.004399],[0.001744, 0.001744],[0.003418, 0.003418],[0.005622, 0.005622]]"
"53","2023-09-21","[[0.005273, 0.005273],[0.004454, 0.004454],[0.001772, 0.001772],[0.00355, 0.00355],[0.005793, 0.005793]]"
"54","2023-09-22","[[0.005366, 0.005366],[0.004509, 0.004509],[0.0018, 0.0018],[0.003684, 0.003684],[0.005966, 0.005966]]"
"55","2023-09-23","[[0.005458, 0.005458],[0.004563, 0.004563],[0.001828, 0.001828],[0.00382, 0.00382],[0.006141, 0.006141]]"
"56","2023-09-24","[[0.005549, 0.005549],[0.004615, 0.004615],[0.001857, 0.001857],[0.003958, 0.003958],[0.006317, 0.006317]]"
"57","2023-09-25","[[0.005639, 0.005639],[0.004667, 0.004667],[0.001885, 0.001885],[0.004098, 0.004098],[0.006494, 0.006494]]"
"58","2023-09-26","[[0.005727, 0.005727],[0.004717, 0.004717],[0.001913, 0.001913],[0.004239, 0.004239],[0.006672, 0.006672]]"
"59","2023-09-27","[[0.005815, 0.005815],[0.004766, 0.004766],[0.001941, 0.001941],[0.00438, 0.00438],[0.006851, 0.006851]]"
"60","2023-09-28","[[0.0059, 0.0059],[0.004813, 0.004813],[0.00197, 0.00197],[0.004522, 0.004522],[0.007029, 0.007029]]"
"61","2023-09-29","[[0.005984, 0.005984],[0.004859, 0.004859],[0.001998, 0.001998],[0.004664, 0.004664],[0.007207, 0.007207]]"
"62","2023-09-30","[[0.006066, 0.006066],[0.004904, 0.004904],[0.002026, 0.002026],[0.004806, 0.004806],[0.007384, 0.007384]]"
"63","2023-10-01","[[0.006146, 0.006146],[0.004946, 0.004946],[0.002054, 0.002054],[0.004947, 0.004947],[0.00756, 0.00756]]"
"64","2023-10-02","[[0.006224, 0.006224],[0.004988, 0.004988],[0.002082, 0.002082],[0.005086, 0.005086],[0.007735, 0.007735]]"
"65","2023-10-03","[[0.0063, 0.0063],[0.005027, 0.005027],[0.00211, 0.00211],[0.005224, 0.005224],[0.007907, 0.007907]]"
"66","2023-10-04","[[0.006373, 0.006373],[0.005065, 0.005065],[0.002138, 0.002138],[0.00536, 0.00536],[0.008077, 0.008077]]"
"67","2023-10-05","[[0.006444, 0.006444],[0.005101, 0.005101],[0.002166, 0.002166],[0.005493, 0.005493],[0.008245, 0.008245]]"
"68","2023-10-06","[[0.006512, 0.006512],[0.005135, 0.005135],[0.002193, 0.002193],[0.005622, 0.005622],[0.008409, 0.008409]]"
"69","2023-10-07","[[0.006577, 0.006577],[0.005168, 0.005168],[0.002221, 0.002221],[0.005747, 0.005747],[0.008569, 0.008569]]"
"70","2023-10-08","[[0.006639, 0.006639],[0.005198, 0.005198],[0.002248, 0.002248],[0.005868, 0.005868],[0.008725, 0.008725]]"
"71","2023-10-09","[[0.006698, 0.006698],[0.005226, 0.005226],[0.002275, 0.002275],[0.005984, 0.005984],[0.008876, 0.008876]]"
"72","2023-10-10","[[0.006753, 0.006753],[0.005252, 0.005252],[0.002302, 0.002302],[0.006095, 0.006095],[0.009021, 0.009021]]"
"73","2023-10-11","[[0.006805, 0.006805],[0.005276, 0.005276],[0.002328, 0.002328],[0.006199, 0.006199],[0.009162, 0.009162]]"
"74","2023-10-12","[[0.006854, 0.006854],[0.005298, 0.005298],[0.002354, 0.002354],[0.006297, 0.006297],[0.009295, 0.009295]]"
"75","2023-10-13","[[0.006899, 0.006899],[0.005317, 0.005317],[0.00238, 0.00238],[0.006387, 0.006387],[0.009423, 0.009423]]"
"76","2023-10-14","[[0.00694, 0.00694],[0.005334, 0.005334],[0.002405, 0.002405],[0.00647, 0.00647],[0.009543, 0.009543]]"
"77","2023-10-15","[[0.006978, 0.006978],[0.005349, 0.005349],[0.00243, 0.00243],[0.006545, 0.006545],[0.009656, 0.009656]]"
"78","2023-10-16","[[0.007011, 0.007011],[0.005362, 0.005362],[0.002455, 0.002455],[0.006611, 0.006611],[0.00976, 0.00976]]"
"79","2023-10-17","[[0.007041, 0.007041],[0.005373, 0.005373],[0.002479, 0.002479],[0.006669, 0.006669],[0.009857, 0.009857]]"
"80","2023-10-18","[[0.007066, 0.007066],[0.005381, 0.005381],[0.002503, 0.002503],[0.006718, 0.006718],[0.009944, 0.009944]]"
"81","2023-10-19","[[0.007088, 0.007088],[0.005386, 0.005386],[0.002526, 0.002526],[0.006757, 0.006757],[0.010023, 0.010023]]"
"82","2023-10-20","[[0.007105, 0.007105],[0.00539, 0.00539],[0.002549, 0.002549],[0.006786, 0.006786],[0.010093, 0.010093]]"
"83","2023-10-21","[[0.007118, 0.007118],[0.005391, 0.005391],[0.002571, 0.002571],[0.006806, 0.006806],[0.010152, 0.010152]]"
"84","2023-10-22","[[0.007127, 0.007127],[0.005389, 0.005389],[0.002593, 0.002593],[0.006815, 0.006815],[0.010202, 0.010202]]"
"85","2023-10-23","[[0.007131, 0.007131],[0.005385, 0.005385],[0.002614, 0.002614],[0.006815, 0.006815],[0.010243, 0.010243]]"
"86","2023-10-24","[[0.007132, 0.007132],[0.005379, 0.005379],[0.002635, 0.002635],[0.006805, 0.006805],[0.010272, 0.010272]]"
"87","2023-10-25","[[0.007128, 0.007128],[0.005371, 0.005371],[0.002655, 0.002655],[0.006785, 0.006785],[0.010292, 0.010292]]"
"88","2023-10-26","[[0.00712, 0.00712],[0.00536, 0.00536],[0.002674, 0.002674],[0.006754, 0.006754],[0.010301, 0.010301]]"
"89","2023-10-27","[[0.007107, 0.007107],[0.005347, 0.005347],[0.002693, 0.002693],[0.006715, 0.006715],[0.0103, 0.0103]]"
"90","2023-10-28","[[0.00709, 0.00709],[0.005331, 0.005331],[0.002711, 0.002711],[0.006666, 0.006666],[0.010288, 0.010288]]"
"91","2023-10-29","[[0.00707, 0.00707],[0.005313, 0.005313],[0.002728, 0.002728],[0.006608, 0.006608],[0.010266, 0.010266]]"
"92","2023-10-30","[[0.007045, 0.007045],[0.005293, 0.005293],[0.002745, 0.002745],[0.006541, 0.006541],[0.010234, 0.010234]]"
"93","2023-10-31","[[0.007016, 0.007016],[0.005271, 0.005271],[0.00276, 0.00276],[0.006465, 0.006465],[0.010191, 0.010191]]"
"94","2023-11-01","[[0.006982, 0.006982],[0.005247, 0.005247],[0.002776, 0.002776],[0.006382, 0.006382],[0.010139, 0.010139]]"
"95","2023-11-02","[[0.006946, 0.006946],[0.00522, 0.00522],[0.00279, 0.00279],[0.006291, 0.006291],[0.010077, 0.010077]]"
"96","2023-11-03","[[0.006905, 0.006905],[0.005192, 0.005192],[0.002804, 0.002804],[0.006193, 0.006193],[0.010005, 0.010005]]"
"97","2023-11-04","[[0.00686, 0.00686],[0.005161, 0.005161],[0.002816, 0.002816],[0.006088, 0.006088],[0.009924, 0.009924]]"
"98","2023-11-05","[[0.006812, 0.006812],[0.005129, 0.005129],[0.002828, 0.002828],[0.005977, 0.005977],[0.009834, 0.009834]]"
"99","2023-11-06","[[0.00676, 0.00676],[0.005094, 0.005094],[0.002839, 0.002839],[0.005861, 0.005861],[0.009736, 0.009736]]"
"100","2023-11-07","[[0.006705, 0.006705],[0.005058, 0.005058],[0.00285, 0.00285],[0.00574, 0.00574],[0.009629, 0.009629]]"
"101","2023-11-08","[[0.006647, 0.006647],[0.00502, 0.00502],[0.002859, 0.002859],[0.005614, 0.005614],[0.009515, 0.009515]]"
"102","2023-11-09","[[0.006585, 0.006585],[0.00498, 0.00498],[0.002867, 0.002867],[0.005484, 0.005484],[0.009393, 0.009393]]"
"103","2023-11-10","[[0.006521, 0.006521],[0.004938, 0.004938],[0.002875, 0.002875],[0.005351, 0.005351],[0.009264, 0.009264]]"
"104","2023-11-11","[[0.006453, 0.006453],[0.004895, 0.004895],[0.002882, 0.002882],[0.005216, 0.005216],[0.009128, 0.009128]]"
"105","2023-11-12","[[0.006383, 0.006383],[0.00485, 0.00485],[0.002888, 0.002888],[0.005078, 0.005078],[0.008987, 0.008987]]"
"106","2023-11-13","[[0.00631, 0.00631],[0.004804, 0.004804],[0.002893, 0.002893],[0.004938, 0.004938],[0.00884, 0.00884]]"
"107","2023-11-14","[[0.006235, 0.006235],[0.004756, 0.004756],[0.002897, 0.002897],[0.004797, 0.004797],[0.008688, 0.008688]]"
"108","2023-11-15","[[0.006157, 0.006157],[0.004707, 0.004707],[0.0029, 0.0029],[0.004655, 0.004655],[0.008531, 0.008531]]"
"109","2023-11-16","[[0.006077, 0.006077],[0.004656, 0.004656],[0.002902, 0.002902],[0.004513, 0.004513],[0.00837, 0.00837]]"
"110","2023-11-17","[[0.005996, 0.005996],[0.004605, 0.004605],[0.002903, 0.002903],[0.004371, 0.004371],[0.008205, 0.008205]]"
"111","2023-11-18","[[0.005912, 0.005912],[0.004552, 0.004552],[0.002903, 0.002903],[0.00423, 0.00423],[0.008037, 0.008037]]"
"112","2023-11-19","[[0.005826, 0.005826],[0.004498, 0.004498],[0.002903, 0.002903],[0.004089, 0.004089],[0.007866, 0.007866]]"
"113","2023-11-20","[[0.005739, 0.005739],[0.004443, 0.004443],[0.002901, 0.002901],[0.00395, 0.00395],[0.007693, 0.007693]]"
"114","2023-11-21","[[0.005651, 0.005651],[0.004388, 0.004388],[0.002899, 0.002899],[0.003812, 0.003812],[0.007518, 0.007518]]"
"115","2023-11-22","[[0.005561, 0.005561],[0.004331, 0.004331],[0.002895, 0.002895],[0.003676, 0.003676],[0.007342, 0.007342]]"
"116","2023-11-23","[[0.00547, 0.00547],[0.004274, 0.004274],[0.002891, 0.002891],[0.003541, 0.003541],[0.007164, 0.007164]]"
"117","2023-11-24","[[0.005378, 0.005378],[0.004216, 0.004216],[0.002886, 0.002886],[0.00341, 0.00341],[0.006986, 0.006986]]"
"118","2023-11-25","[[0.005286, 0.005286],[0.004157, 0.004157],[0.00288, 0.00288],[0.00328, 0.00328],[0.006808, 0.006808]]"
"119","2023-11-26","[[0.005192, 0.005192],[0.004098, 0.004098],[0.002873, 0.002873],[0.003154, 0.003154],[0.00663, 0.00663]]"
"120","2023-11-27","[[0.005098, 0.005098],[0.004038, 0.004038],[0.002865, 0.002865],[0.00303, 0.00303],[0.006452, 0.006452]]"
"121","2023-11-28","[[0.005004, 0.005004],[0.003977, 0.003977],[0.002856, 0.002856],[0.002909, 0.002909],[0.006275, 0.006275]]"
"122","2023-11-29","[[0.004909, 0.004909],[0.003917, 0.003917],[0.002846, 0.002846],[0.002791, 0.002791],[0.006099, 0.006099]]"
"123","2023-11-30","[[0.004814, 0.004814],[0.003856, 0.003856],[0.002836, 0.002836],[0.002677, 0.002677],[0.005925, 0.005925]]"
"124","2023-12-01","[[0.004719, 0.004719],[0.003795, 0.003795],[0.002824, 0.002824],[0.002565, 0.002565],[0.005752, 0.005752]]"
"125","2023-12-02","[[0.004624, 0.004624],[0.003733, 0.003733],[0.002812, 0.002812],[0.002457, 0.002457],[0.005581, 0.005581]]"
"126","2023-12-03","[[0.00453, 0.00453],[0.003672, 0.003672],[0.002799, 0.002799],[0.002352, 0.002352],[0.005412, 0.005412]]"
"127","2023-12-04","[[0.004435, 0.004435],[0.00361, 0.00361],[0.002785, 0.002785],[0.002251, 0.002251],[0.005245, 0.005245]]"
"128","2023-12-05","[[0.004341, 0.004341],[0.003549, 0.003549],[0.002771, 0.002771],[0.002153, 0.002153],[0.005081, 0.005081]]"
"129","2023-12-06","[[0.004247, 0.004247],[0.003487, 0.003487],[0.002755, 0.002755],[0.002058, 0.002058],[0.00492, 0.00492]]"
"130","2023-12-07","[[0.004154, 0.004154],[0.003426, 0.003426],[0.002739, 0.002739],[0.001967, 0.001967],[0.004762, 0.004762]]"
"131","2023-12-08","[[0.004061, 0.004061],[0.003364, 0.003364],[0.002722, 0.002722],[0.001878, 0.001878],[0.004606, 0.004606]]"
"132","2023-12-09","[[0.00397, 0.00397],[0.003303, 0.003303],[0.002705, 0.002705],[0.001793, 0.001793],[0.004454, 0.004454]]"
"133","2023-12-10","[[0.003879, 0.003879],[0.003242, 0.003242],[0.002686, 0.002686],[0.001712, 0.001712],[0.004304, 0.004304]]"
"134","2023-12-11","[[0.003788, 0.003788],[0.003182, 0.003182],[0.002668, 0.002668],[0.001633, 0.001633],[0.004158, 0.004158]]"
"135","2023-12-12","[[0.003699, 0.003699],[0.003122, 0.003122],[0.002648, 0.002648],[0.001557, 0.001557],[0.004015, 0.004015]]"
"136","2023-12-13","[[0.003611, 0.003611],[0.003062, 0.003062],[0.002628, 0.002628],[0.001485, 0.001485],[0.003876, 0.003876]]"
"137","2023-12-14","[[0.003524, 0.003524],[0.003002, 0.003002],[0.002607, 0.002607],[0.001415, 0.001415],[0.00374, 0.00374]]"
"138","2023-12-15","[[0.003437, 0.003437],[0.002943, 0.002943],[0.002586, 0.002586],[0.001348, 0.001348],[0.003608, 0.003608]]"
"139","2023-12-16","[[0.003352, 0.003352],[0.002884, 0.002884],[0.002564, 0.002564],[0.001284, 0.001284],[0.003479, 0.003479]]"
"140","2023-12-17","[[0.003268, 0.003268],[0.002826, 0.002826],[0.002541, 0.002541],[0.001223, 0.001223],[0.003353, 0.003353]]"
"141","2023-12-18","[[0.003186, 0.003186],[0.002769, 0.002769],[0.002518, 0.002518],[0.001164, 0.001164],[0.003231, 0.003231]]"
"142","2023-12-19","[[0.003104, 0.003104],[0.002712, 0.002712],[0.002495, 0.002495],[0.001108, 0.001108],[0.003112, 0.003112]]"
"143","2023-12-20","[[0.003024, 0.003024],[0.002655, 0.002655],[0.002471, 0.002471],[0.001054, 0.001054],[0.002997, 0.002997]]"
"144","2023-12-21","[[0.002946, 0.002946],[0.002599, 0.002599],[0.002447, 0.002447],[0.001003, 0.001003],[0.002885, 0.002885]]"
"145","2023-12-22","[[0.002868, 0.002868],[0.002544, 0.002544],[0.002422, 0.002422],[0.000954, 0.000954],[0.002777, 0.002777]]"
"146","2023-12-23","[[0.002792, 0.002792],[0.00249, 0.00249],[0.002397, 0.002397],[0.000907, 0.000907],[0.002672, 0.002672]]"
"147","2023-12-24","[[0.002717, 0.002717],[0.002436, 0.002436],[0.002371, 0.002371],[0.000862, 0.000862],[0.00257, 0.00257]]"
"148","2023-12-25","[[0.002644, 0.002644],[0.002383, 0.002383],[0.002345, 0.002345],[0.00082, 0.00082],[0.002471, 0.002471]]"
"149","2023-12-26","[[0.002572, 0.002572],[0.00233, 0.00233],[0.002319, 0.002319],[0.000779, 0.000779],[0.002376, 0.002376]]"
"150","2023-12-27","[[0.002502, 0.002502],[0.002278, 0.002278],[0.002293, 0.002293],[0.00074, 0.00074],[0.002284, 0.002284]]"
"151","2023-12-28","[[0.002433, 0.002433],[0.002227, 0.002227],[0.002266, 0.002266],[0.000703, 0.000703],[0.002195, 0.002195]]"
"152","2023-12-29","[[0.002365, 0.002365],[0.002177, 0.002177],[0.002239, 0.002239],[0.000668, 0.000668],[0.002109, 0.002109]]"
"153","2023-12-30","[[0.002299, 0.002299],[0.002128, 0.002128],[0.002212, 0.002212],[0.000634, 0.000634],[0.002026, 0.002026]]"
"154","2023-12-31","[[0.002234, 0.002234],[0.002079, 0.002079],[0.002184, 0.002184],[0.000603, 0.000603],[0.001945, 0.001945]]"
"155","2024-01-01","[[0.002171, 0.002171],[0.002031, 0.002031],[0.002157, 0.002157],[0.000572, 0.000572],[0.001868, 0.001868]]"
"156","2024-01-02","[[0.002109, 0.002109],[0.001984, 0.001984],[0.002129, 0.002129],[0.000543, 0.000543],[0.001793, 0.001793]]"
"157","2024-01-03","[[0.002048, 0.002048],[0.001937, 0.001937],[0.002101, 0.002101],[0.000516, 0.000516],[0.001721, 0.001721]]"
"158","2024-01-04","[[0.001989, 0.001989],[0.001892, 0.001892],[0.002073, 0.002073],[0.000489, 0.000489],[0.001652, 0.001652]]"
"159","2024-01-05","[[0.001931, 0.001931],[0.001847, 0.001847],[0.002045, 0.002045],[0.000465, 0.000465],[0.001585, 0.001585]]"
"160","2024-01-06","[[0.001875, 0.001875],[0.001803, 0.001803],[0.002017, 0.002017],[0.000441, 0.000441],[0.001521, 0.001521]]"
"161","2024-01-07","[[0.00182, 0.00182],[0.001759, 0.001759],[0.001988, 0.001988],[0.000418, 0.000418],[0.001459, 0.001459]]"
"162","2024-01-08","[[0.001766, 0.001766],[0.001717, 0.001717],[0.00196, 0.00196],[0.000397, 0.000397],[0.001399, 0.001399]]"
"163","2024-01-09","[[0.001714, 0.001714],[0.001675, 0.001675],[0.001932, 0.001932],[0.000377, 0.000377],[0.001342, 0.001342]]"
"164","2024-01-10","[[0.001663, 0.001663],[0.001634, 0.001634],[0.001904, 0.001904],[0.000357, 0.000357],[0.001287, 0.001287]]"
"165","2024-01-11","[[0.001613, 0.001613],[0.001594, 0.001594],[0.001875, 0.001875],[0.000339, 0.000339],[0.001234, 0.001234]]"
"166","2024-01-12","[[0.001565, 0.001565],[0.001555, 0.001555],[0.001847, 0.001847],[0.000321, 0.000321],[0.001182, 0.001182]]"
"167","2024-01-13","[[0.001518, 0.001518],[0.001516, 0.001516],[0.001819, 0.001819],[0.000305, 0.000305],[0.001133, 0.001133]]"
"168","2024-01-14","[[0.001472, 0.001472],[0.001479, 0.001479],[0.001791, 0.001791],[0.000289, 0.000289],[0.001086, 0.001086]]"
"169","2024-01-15","[[0.001427, 0.001427],[0.001442, 0.001442],[0.001763, 0.001763],[0.000274, 0.000274],[0.001041, 0.001041]]"
"170","2024-01-16","[[0.001383, 0.001383],[0.001405, 0.001405],[0.001735, 0.001735],[0.00026, 0.00026],[0.000997, 0.000997]]"
"171","2024-01-17","[[0.001341, 0.001341],[0.00137, 0.00137],[0.001707, 0.001707],[0.000247, 0.000247],[0.000956, 0.000956]]"
"172","2024-01-18","[[0.0013, 0.0013],[0.001335, 0.001335],[0.001679, 0.001679],[0.000234, 0.000234],[0.000916, 0.000916]]"
"173","2024-01-19","[[0.001259, 0.001259],[0.001301, 0.001301],[0.001652, 0.001652],[0.000222, 0.000222],[0.000877, 0.000877]]"
"174","2024-01-20","[[0.00122, 0.00122],[0.001268, 0.001268],[0.001625, 0.001625],[0.00021, 0.00021],[0.00084, 0.00084]]"
"175","2024-01-21","[[0.001183, 0.001183],[0.001235, 0.001235],[0.001597, 0.001597],[0.000199, 0.000199],[0.000805, 0.000805]]"
"176","2024-01-22","[[0.001146, 0.001146],[0.001204, 0.001204],[0.00157, 0.00157],[0.000189, 0.000189],[0.000771, 0.000771]]"
"177","2024-01-23","[[0.00111, 0.00111],[0.001172, 0.001172],[0.001544, 0.001544],[0.000179, 0.000179],[0.000738, 0.000738]]"
"178","2024-01-24","[[0.001075, 0.001075],[0.001142, 0.001142],[0.001517, 0.001517],[0.00017, 0.00017],[0.000707, 0.000707]]"
"179","2024-01-25","[[0.001041, 0.001041],[0.001112, 0.001112],[0.00149, 0.00149],[0.000161, 0.000161],[0.000677, 0.000677]]"
"180","2024-01-26","[[0.001009, 0.001009],[0.001083, 0.001083],[0.001464, 0.001464],[0.000153, 0.000153],[0.000648, 0.000648]]"
"181","2024-01-27","[[0.000977, 0.000977],[0.001055, 0.001055],[0.001438, 0.001438],[0.000145, 0.000145],[0.00062, 0.00062]]"
"182","2024-01-28","[[0.000946, 0.000946],[0.001027, 0.001027],[0.001413, 0.001413],[0.000137, 0.000137],[0.000594, 0.000594]]"
"183","2024-01-29","[[0.000916, 0.000916],[0.001, 0.001],[0.001387, 0.001387],[0.00013, 0.00013],[0.000568, 0.000568]]"
"184","2024-01-30","[[0.000887, 0.000887],[0.000973, 0.000973],[0.001362, 0.001362],[0.000123, 0.000123],[0.000544, 0.000544]]"
"185","2024-01-31","[[0.000858, 0.000858],[0.000948, 0.000948],[0.001337, 0.001337],[0.000117, 0.000117],[0.000521, 0.000521]]"
"186","2024-02-01","[[0.000831, 0.000831],[0.000922, 0.000922],[0.001312, 0.001312],[0.000111, 0.000111],[0.000498, 0.000498]]"
"187","2024-02-02","[[0.000804, 0.000804],[0.000898, 0.000898],[0.001288, 0.001288],[0.000105, 0.000105],[0.000477, 0.000477]]"
"188","2024-02-03","[[0.000778, 0.000778],[0.000874, 0.000874],[0.001263, 0.001263],[0.000099, 0.000099],[0.000456, 0.000456]]"
