"","date","daily_vaccines"
"40","2024-09-08","[[0.003145, 0.003145],[0.003004, 0.003004],[0.001785, 0.001785],[0.002021, 0.002021],[0.002888, 0.002888]]"
"41","2024-09-09","[[0.003194, 0.003194],[0.003054, 0.003054],[0.001827, 0.001827],[0.002098, 0.002098],[0.002945, 0.002945]]"
"42","2024-09-10","[[0.003243, 0.003243],[0.003104, 0.003104],[0.00187, 0.00187],[0.002177, 0.002177],[0.003002, 0.003002]]"
"43","2024-09-11","[[0.003292, 0.003292],[0.003154, 0.003154],[0.001912, 0.001912],[0.002258, 0.002258],[0.003059, 0.003059]]"
"44","2024-09-12","[[0.003341, 0.003341],[0.003203, 0.003203],[0.001955, 0.001955],[0.002341, 0.002341],[0.003117, 0.003117]]"
"45","2024-09-13","[[0.003389, 0.003389],[0.003252, 0.003252],[0.001998, 0.001998],[0.002425, 0.002425],[0.003176, 0.003176]]"
"46","2024-09-14","[[0.003438, 0.003438],[0.003301, 0.003301],[0.002041, 0.002041],[0.002511, 0.002511],[0.003234, 0.003234]]"
"47","2024-09-15","[[0.003486, 0.003486],[0.003349, 0.003349],[0.002084, 0.002084],[0.002598, 0.002598],[0.003293, 0.003293]]"
"48","2024-09-16","[[0.003534, 0.003534],[0.003397, 0.003397],[0.002127, 0.002127],[0.002686, 0.002686],[0.003353, 0.003353]]"
"49","2024-09-17","[[0.003581, 0.003581],[0.003444, 0.003444],[0.002169, 0.002169],[0.002776, 0.002776],[0.003412, 0.003412]]"
"50","2024-09-18","[[0.003628, 0.003628],[0.003491, 0.003491],[0.002212, 0.002212],[0.002866, 0.002866],[0.003472, 0.003472]]"
"51","2024-09-19","[[0.003674, 0.003674],[0.003537, 0.003537],[0.002254, 0.002254],[0.002958, 0.002958],[0.003531, 0.003531]]"
"52","2024-09-20","[[0.00372, 0.00372],[0.003582, 0.003582],[0.002296, 0.002296],[0.00305, 0.00305],[0.003591, 0.003591]]"
"53","2024-09-21","[[0.003766, 0.003766],[0.003626, 0.003626],[0.002337, 0.002337],[0.003142, 0.003142],[0.003651, 0.003651]]"
"54","2024-09-22","[[0.00381, 0.00381],[0.00367, 0.00367],[0.002378, 0.002378],[0.003235, 0.003235],[0.003711, 0.003711]]"
"55","2024-09-23","[[0.003854, 0.003854],[0.003712, 0.003712],[0.002418, 0.002418],[0.003327, 0.003327],[0.00377, 0.00377]]"
"56","2024-09-24","[[0.003898, 0.003898],[0.003754, 0.003754],[0.002458, 0.002458],[0.003419, 0.003419],[0.00383, 0.00383]]"
"57","2024-09-25","[[0.00394, 0.00394],[0.003794, 0.003794],[0.002497, 0.002497],[0.003511, 0.003511],[0.003889, 0.003889]]"
"58","2024-09-26","[[0.003982, 0.003982],[0.003834, 0.003834],[0.002535, 0.002535],[0.003602, 0.003602],[0.003949, 0.003949]]"
"59","2024-09-27","[[0.004023, 0.004023],[0.003872, 0.003872],[0.002573, 0.002573],[0.003693, 0.003693],[0.004007, 0.004007]]"
"60","2024-09-28","[[0.004063, 0.004063],[0.003909, 0.003909],[0.002609, 0.002609],[0.003782, 0.003782],[0.004066, 0.004066]]"
"61","2024-09-29","[[0.004102, 0.004102],[0.003945, 0.003945],[0.002645, 0.002645],[0.003869, 0.003869],[0.004124, 0.004124]]"
"62","2024-09-30","[[0.004139, 0.004139],[0.003979, 0.003979],[0.002679, 0.002679],[0.003954, 0.003954],[0.004182, 0.004182]]"
"63","2024-10-01","[[0.004176, 0.004176],[0.004012, 0.004012],[0.002712, 0.002712],[0.004038, 0.004038],[0.004239, 0.004239]]"
"64","2024-10-02","[[0.004212, 0.004212],[0.004044, 0.004044],[0.002744, 0.002744],[0.004119, 0.004119],[0.004296, 0.004296]]"
"65","2024-10-03","[[0.004247, 0.004247],[0.004074, 0.004074],[0.002775, 0.002775],[0.004197, 0.004197],[0.004352, 0.004352]]"
"66","2024-10-04","[[0.00428, 0.00428],[0.004103, 0.004103],[0.002804, 0.002804],[0.004272, 0.004272],[0.004407, 0.004407]]"
"67","2024-10-05","[[0.004312, 0.004312],[0.00413, 0.00413],[0.002832, 0.002832],[0.004344, 0.004344],[0.004461, 0.004461]]"
"68","2024-10-06","[[0.004343, 0.004343],[0.004155, 0.004155],[0.002858, 0.002858],[0.004412, 0.004412],[0.004515, 0.004515]]"
"69","2024-10-07","[[0.004372, 0.004372],[0.004179, 0.004179],[0.002883, 0.002883],[0.004476, 0.004476],[0.004568, 0.004568]]"
"70","2024-10-08","[[0.0044, 0.0044],[0.004201, 0.004201],[0.002906, 0.002906],[0.004536, 0.004536],[0.00462, 0.00462]]"
"71","2024-10-09","[[0.004427, 0.004427],[0.004221, 0.004221],[0.002927, 0.002927],[0.004592, 0.004592],[0.00467, 0.00467]]"
"72","2024-10-10","[[0.004452, 0.004452],[0.004239, 0.004239],[0.002947, 0.002947],[0.004643, 0.004643],[0.00472, 0.00472]]"
"73","2024-10-11","[[0.004476, 0.004476],[0.004256, 0.004256],[0.002965, 0.002965],[0.004689, 0.004689],[0.004768, 0.004768]]"
"74","2024-10-12","[[0.004498, 0.004498],[0.00427, 0.00427],[0.002981, 0.002981],[0.004729, 0.004729],[0.004816, 0.004816]]"
"75","2024-10-13","[[0.004519, 0.004519],[0.004283, 0.004283],[0.002995, 0.002995],[0.004765, 0.004765],[0.004862, 0.004862]]"
"76","2024-10-14","[[0.004538, 0.004538],[0.004294, 0.004294],[0.003007, 0.003007],[0.004795, 0.004795],[0.004906, 0.004906]]"
"77","2024-10-15","[[0.004555, 0.004555],[0.004303, 0.004303],[0.003018, 0.003018],[0.004819, 0.004819],[0.00495, 0.00495]]"
"78","2024-10-16","[[0.004571, 0.004571],[0.00431, 0.00431],[0.003026, 0.003026],[0.004838, 0.004838],[0.004991, 0.004991]]"
"79","2024-10-17","[[0.004585, 0.004585],[0.004315, 0.004315],[0.003032, 0.003032],[0.00485, 0.00485],[0.005032, 0.005032]]"
"80","2024-10-18","[[0.004597, 0.004597],[0.004318, 0.004318],[0.003036, 0.003036],[0.004857, 0.004857],[0.00507, 0.00507]]"
"81","2024-10-19","[[0.004608, 0.004608],[0.004319, 0.004319],[0.003038, 0.003038],[0.004858, 0.004858],[0.005107, 0.005107]]"
"82","2024-10-20","[[0.004617, 0.004617],[0.004318, 0.004318],[0.003039, 0.003039],[0.004853, 0.004853],[0.005143, 0.005143]]"
"83","2024-10-21","[[0.004624, 0.004624],[0.004315, 0.004315],[0.003037, 0.003037],[0.004842, 0.004842],[0.005176, 0.005176]]"
"84","2024-10-22","[[0.00463, 0.00463],[0.004311, 0.004311],[0.003033, 0.003033],[0.004825, 0.004825],[0.005208, 0.005208]]"
"85","2024-10-23","[[0.004633, 0.004633],[0.004304, 0.004304],[0.003027, 0.003027],[0.004802, 0.004802],[0.005238, 0.005238]]"
"86","2024-10-24","[[0.004635, 0.004635],[0.004295, 0.004295],[0.003019, 0.003019],[0.004774, 0.004774],[0.005266, 0.005266]]"
"87","2024-10-25","[[0.004636, 0.004636],[0.004284, 0.004284],[0.003009, 0.003009],[0.00474, 0.00474],[0.005292, 0.005292]]"
"88","2024-10-26","[[0.004634, 0.004634],[0.004272, 0.004272],[0.002997, 0.002997],[0.0047, 0.0047],[0.005316, 0.005316]]"
"89","2024-10-27","[[0.004631, 0.004631],[0.004257, 0.004257],[0.002983, 0.002983],[0.004656, 0.004656],[0.005338, 0.005338]]"
"90","2024-10-28","[[0.004626, 0.004626],[0.004241, 0.004241],[0.002967, 0.002967],[0.004606, 0.004606],[0.005358, 0.005358]]"
"91","2024-10-29","[[0.004619, 0.004619],[0.004223, 0.004223],[0.00295, 0.00295],[0.004552, 0.004552],[0.005376, 0.005376]]"
"92","2024-10-30","[[0.00461, 0.00461],[0.004203, 0.004203],[0.00293, 0.00293],[0.004493, 0.004493],[0.005392, 0.005392]]"
"93","2024-10-31","[[0.0046, 0.0046],[0.004181, 0.004181],[0.002909, 0.002909],[0.00443, 0.00443],[0.005406, 0.005406]]"
"94","2024-11-01","[[0.004588, 0.004588],[0.004158, 0.004158],[0.002886, 0.002886],[0.004363, 0.004363],[0.005417, 0.005417]]"
"95","2024-11-02","[[0.004574, 0.004574],[0.004133, 0.004133],[0.002862, 0.002862],[0.004292, 0.004292],[0.005426, 0.005426]]"
"96","2024-11-03","[[0.004559, 0.004559],[0.004106, 0.004106],[0.002836, 0.002836],[0.004218, 0.004218],[0.005434, 0.005434]]"
"97","2024-11-04","[[0.004542, 0.004542],[0.004078, 0.004078],[0.002808, 0.002808],[0.00414, 0.00414],[0.005439, 0.005439]]"
"98","2024-11-05","[[0.004523, 0.004523],[0.004048, 0.004048],[0.002779, 0.002779],[0.00406, 0.00406],[0.005441, 0.005441]]"
"99","2024-11-06","[[0.004503, 0.004503],[0.004016, 0.004016],[0.002749, 0.002749],[0.003978, 0.003978],[0.005442, 0.005442]]"
"100","2024-11-07","[[0.004481, 0.004481],[0.003983, 0.003983],[0.002717, 0.002717],[0.003893, 0.003893],[0.00544, 0.00544]]"
"101","2024-11-08","[[0.004458, 0.004458],[0.003949, 0.003949],[0.002684, 0.002684],[0.003806, 0.003806],[0.005436, 0.005436]]"
"102","2024-11-09","[[0.004433, 0.004433],[0.003913, 0.003913],[0.00265, 0.00265],[0.003717, 0.003717],[0.00543, 0.00543]]"
"103","2024-11-10","[[0.004406, 0.004406],[0.003877, 0.003877],[0.002614, 0.002614],[0.003627, 0.003627],[0.005422, 0.005422]]"
"104","2024-11-11","[[0.004379, 0.004379],[0.003838, 0.003838],[0.002578, 0.002578],[0.003537, 0.003537],[0.005411, 0.005411]]"
"105","2024-11-12","[[0.004349, 0.004349],[0.003799, 0.003799],[0.002541, 0.002541],[0.003445, 0.003445],[0.005399, 0.005399]]"
"106","2024-11-13","[[0.004319, 0.004319],[0.003759, 0.003759],[0.002503, 0.002503],[0.003353, 0.003353],[0.005384, 0.005384]]"
"107","2024-11-14","[[0.004287, 0.004287],[0.003717, 0.003717],[0.002464, 0.002464],[0.00326, 0.00326],[0.005367, 0.005367]]"
"108","2024-11-15","[[0.004254, 0.004254],[0.003675, 0.003675],[0.002424, 0.002424],[0.003167, 0.003167],[0.005348, 0.005348]]"
"109","2024-11-16","[[0.00422, 0.00422],[0.003631, 0.003631],[0.002384, 0.002384],[0.003075, 0.003075],[0.005327, 0.005327]]"
"110","2024-11-17","[[0.004184, 0.004184],[0.003587, 0.003587],[0.002343, 0.002343],[0.002983, 0.002983],[0.005304, 0.005304]]"
"111","2024-11-18","[[0.004148, 0.004148],[0.003542, 0.003542],[0.002302, 0.002302],[0.002892, 0.002892],[0.005279, 0.005279]]"
"112","2024-11-19","[[0.00411, 0.00411],[0.003496, 0.003496],[0.00226, 0.00226],[0.002801, 0.002801],[0.005252, 0.005252]]"
"113","2024-11-20","[[0.004071, 0.004071],[0.00345, 0.00345],[0.002218, 0.002218],[0.002711, 0.002711],[0.005223, 0.005223]]"
"114","2024-11-21","[[0.004032, 0.004032],[0.003403, 0.003403],[0.002175, 0.002175],[0.002622, 0.002622],[0.005192, 0.005192]]"
"115","2024-11-22","[[0.003991, 0.003991],[0.003355, 0.003355],[0.002133, 0.002133],[0.002535, 0.002535],[0.005159, 0.005159]]"
"116","2024-11-23","[[0.00395, 0.00395],[0.003307, 0.003307],[0.00209, 0.00209],[0.002449, 0.002449],[0.005125, 0.005125]]"
"117","2024-11-24","[[0.003907, 0.003907],[0.003258, 0.003258],[0.002047, 0.002047],[0.002364, 0.002364],[0.005089, 0.005089]]"
"118","2024-11-25","[[0.003864, 0.003864],[0.003209, 0.003209],[0.002004, 0.002004],[0.002281, 0.002281],[0.005051, 0.005051]]"
"119","2024-11-26","[[0.00382, 0.00382],[0.00316, 0.00316],[0.001962, 0.001962],[0.0022, 0.0022],[0.005011, 0.005011]]"
"120","2024-11-27","[[0.003776, 0.003776],[0.00311, 0.00311],[0.001919, 0.001919],[0.00212, 0.00212],[0.00497, 0.00497]]"
"121","2024-11-28","[[0.00373, 0.00373],[0.00306, 0.00306],[0.001876, 0.001876],[0.002042, 0.002042],[0.004928, 0.004928]]"
"122","2024-11-29","[[0.003685, 0.003685],[0.00301, 0.00301],[0.001834, 0.001834],[0.001966, 0.001966],[0.004884, 0.004884]]"
"123","2024-11-30","[[0.003638, 0.003638],[0.00296, 0.00296],[0.001791, 0.001791],[0.001892, 0.001892],[0.004838, 0.004838]]"
"124","2024-12-01","[[0.003591, 0.003591],[0.00291, 0.00291],[0.00175, 0.00175],[0.001819, 0.001819],[0.004792, 0.004792]]"
"125","2024-12-02","[[0.003544, 0.003544],[0.00286, 0.00286],[0.001708, 0.001708],[0.001749, 0.001749],[0.004744, 0.004744]]"
"126","2024-12-03","[[0.003497, 0.003497],[0.002809, 0.002809],[0.001667, 0.001667],[0.001681, 0.001681],[0.004695, 0.004695]]"
"127","2024-12-04","[[0.003449, 0.003449],[0.002759, 0.002759],[0.001626, 0.001626],[0.001615, 0.001615],[0.004644, 0.004644]]"
"128","2024-12-05","[[0.0034, 0.0034],[0.002709, 0.002709],[0.001585, 0.001585],[0.00155, 0.00155],[0.004593, 0.004593]]"
"129","2024-12-06","[[0.003352, 0.003352],[0.002659, 0.002659],[0.001545, 0.001545],[0.001488, 0.001488],[0.004541, 0.004541]]"
"130","2024-12-07","[[0.003303, 0.003303],[0.002609, 0.002609],[0.001506, 0.001506],[0.001427, 0.001427],[0.004488, 0.004488]]"
"131","2024-12-08","[[0.003254, 0.003254],[0.00256, 0.00256],[0.001467, 0.001467],[0.001369, 0.001369],[0.004434, 0.004434]]"
"132","2024-12-09","[[0.003205, 0.003205],[0.00251, 0.00251],[0.001429, 0.001429],[0.001312, 0.001312],[0.004379, 0.004379]]"
"133","2024-12-10","[[0.003156, 0.003156],[0.002461, 0.002461],[0.001391, 0.001391],[0.001258, 0.001258],[0.004323, 0.004323]]"
"134","2024-12-11","[[0.003106, 0.003106],[0.002413, 0.002413],[0.001354, 0.001354],[0.001205, 0.001205],[0.004267, 0.004267]]"
"135","2024-12-12","[[0.003057, 0.003057],[0.002365, 0.002365],[0.001317, 0.001317],[0.001154, 0.001154],[0.00421, 0.00421]]"
"136","2024-12-13","[[0.003008, 0.003008],[0.002317, 0.002317],[0.001281, 0.001281],[0.001105, 0.001105],[0.004152, 0.004152]]"
"137","2024-12-14","[[0.002959, 0.002959],[0.002269, 0.002269],[0.001246, 0.001246],[0.001058, 0.001058],[0.004095, 0.004095]]"
"138","2024-12-15","[[0.00291, 0.00291],[0.002222, 0.002222],[0.001211, 0.001211],[0.001013, 0.001013],[0.004036, 0.004036]]"
"139","2024-12-16","[[0.002861, 0.002861],[0.002175, 0.002175],[0.001177, 0.001177],[0.000969, 0.000969],[0.003977, 0.003977]]"
"140","2024-12-17","[[0.002812, 0.002812],[0.002129, 0.002129],[0.001143, 0.001143],[0.000927, 0.000927],[0.003918, 0.003918]]"
"141","2024-12-18","[[0.002763, 0.002763],[0.002084, 0.002084],[0.00111, 0.00111],[0.000886, 0.000886],[0.003859, 0.003859]]"
"142","2024-12-19","[[0.002715, 0.002715],[0.002039, 0.002039],[0.001078, 0.001078],[0.000847, 0.000847],[0.0038, 0.0038]]"
"143","2024-12-20","[[0.002667, 0.002667],[0.001994, 0.001994],[0.001047, 0.001047],[0.00081, 0.00081],[0.00374, 0.00374]]"
"144","2024-12-21","[[0.002619, 0.002619],[0.00195, 0.00195],[0.001016, 0.001016],[0.000774, 0.000774],[0.00368, 0.00368]]"
"145","2024-12-22","[[0.002572, 0.002572],[0.001907, 0.001907],[0.000986, 0.000986],[0.00074, 0.00074],[0.00362, 0.00362]]"
"146","2024-12-23","[[0.002524, 0.002524],[0.001864, 0.001864],[0.000957, 0.000957],[0.000707, 0.000707],[0.003561, 0.003561]]"
"147","2024-12-24","[[0.002478, 0.002478],[0.001822, 0.001822],[0.000928, 0.000928],[0.000675, 0.000675],[0.003501, 0.003501]]"
"148","2024-12-25","[[0.002431, 0.002431],[0.00178, 0.00178],[0.0009, 0.0009],[0.000645, 0.000645],[0.003441, 0.003441]]"
"149","2024-12-26","[[0.002385, 0.002385],[0.001739, 0.001739],[0.000873, 0.000873],[0.000615, 0.000615],[0.003382, 0.003382]]"
"150","2024-12-27","[[0.002339, 0.002339],[0.001699, 0.001699],[0.000846, 0.000846],[0.000588, 0.000588],[0.003322, 0.003322]]"
"151","2024-12-28","[[0.002294, 0.002294],[0.001659, 0.001659],[0.00082, 0.00082],[0.000561, 0.000561],[0.003263, 0.003263]]"
"152","2024-12-29","[[0.002249, 0.002249],[0.00162, 0.00162],[0.000795, 0.000795],[0.000535, 0.000535],[0.003204, 0.003204]]"
"153","2024-12-30","[[0.002205, 0.002205],[0.001582, 0.001582],[0.00077, 0.00077],[0.000511, 0.000511],[0.003146, 0.003146]]"
"154","2024-12-31","[[0.002161, 0.002161],[0.001544, 0.001544],[0.000746, 0.000746],[0.000487, 0.000487],[0.003088, 0.003088]]"
"155","2025-01-01","[[0.002118, 0.002118],[0.001507, 0.001507],[0.000722, 0.000722],[0.000465, 0.000465],[0.00303, 0.00303]]"
"156","2025-01-02","[[0.002075, 0.002075],[0.00147, 0.00147],[0.0007, 0.0007],[0.000444, 0.000444],[0.002973, 0.002973]]"
"157","2025-01-03","[[0.002033, 0.002033],[0.001435, 0.001435],[0.000677, 0.000677],[0.000423, 0.000423],[0.002916, 0.002916]]"
"158","2025-01-04","[[0.001991, 0.001991],[0.0014, 0.0014],[0.000656, 0.000656],[0.000404, 0.000404],[0.002859, 0.002859]]"
"159","2025-01-05","[[0.00195, 0.00195],[0.001365, 0.001365],[0.000635, 0.000635],[0.000385, 0.000385],[0.002803, 0.002803]]"
"160","2025-01-06","[[0.001909, 0.001909],[0.001331, 0.001331],[0.000614, 0.000614],[0.000367, 0.000367],[0.002748, 0.002748]]"
"161","2025-01-07","[[0.001869, 0.001869],[0.001298, 0.001298],[0.000595, 0.000595],[0.00035, 0.00035],[0.002693, 0.002693]]"
"162","2025-01-08","[[0.001829, 0.001829],[0.001266, 0.001266],[0.000575, 0.000575],[0.000334, 0.000334],[0.002638, 0.002638]]"
"163","2025-01-09","[[0.00179, 0.00179],[0.001234, 0.001234],[0.000557, 0.000557],[0.000318, 0.000318],[0.002585, 0.002585]]"
"164","2025-01-10","[[0.001752, 0.001752],[0.001202, 0.001202],[0.000538, 0.000538],[0.000303, 0.000303],[0.002532, 0.002532]]"
"165","2025-01-11","[[0.001714, 0.001714],[0.001172, 0.001172],[0.000521, 0.000521],[0.000289, 0.000289],[0.002479, 0.002479]]"
"166","2025-01-12","[[0.001677, 0.001677],[0.001142, 0.001142],[0.000504, 0.000504],[0.000275, 0.000275],[0.002427, 0.002427]]"
"167","2025-01-13","[[0.00164, 0.00164],[0.001113, 0.001113],[0.000487, 0.000487],[0.000262, 0.000262],[0.002376, 0.002376]]"
"168","2025-01-14","[[0.001604, 0.001604],[0.001084, 0.001084],[0.000471, 0.000471],[0.00025, 0.00025],[0.002325, 0.002325]]"
"169","2025-01-15","[[0.001568, 0.001568],[0.001056, 0.001056],[0.000455, 0.000455],[0.000238, 0.000238],[0.002275, 0.002275]]"
"170","2025-01-16","[[0.001534, 0.001534],[0.001028, 0.001028],[0.00044, 0.00044],[0.000227, 0.000227],[0.002226, 0.002226]]"
"171","2025-01-17","[[0.001499, 0.001499],[0.001002, 0.001002],[0.000425, 0.000425],[0.000216, 0.000216],[0.002178, 0.002178]]"
"172","2025-01-18","[[0.001465, 0.001465],[0.000975, 0.000975],[0.000411, 0.000411],[0.000206, 0.000206],[0.00213, 0.00213]]"
"173","2025-01-19","[[0.001432, 0.001432],[0.00095, 0.00095],[0.000397, 0.000397],[0.000196, 0.000196],[0.002083, 0.002083]]"
"174","2025-01-20","[[0.0014, 0.0014],[0.000925, 0.000925],[0.000384, 0.000384],[0.000187, 0.000187],[0.002036, 0.002036]]"
"175","2025-01-21","[[0.001368, 0.001368],[0.0009, 0.0009],[0.000371, 0.000371],[0.000178, 0.000178],[0.001991, 0.001991]]"
"176","2025-01-22","[[0.001336, 0.001336],[0.000876, 0.000876],[0.000359, 0.000359],[0.00017, 0.00017],[0.001946, 0.001946]]"
"177","2025-01-23","[[0.001306, 0.001306],[0.000853, 0.000853],[0.000346, 0.000346],[0.000162, 0.000162],[0.001902, 0.001902]]"
"178","2025-01-24","[[0.001275, 0.001275],[0.00083, 0.00083],[0.000335, 0.000335],[0.000154, 0.000154],[0.001858, 0.001858]]"
"179","2025-01-25","[[0.001246, 0.001246],[0.000808, 0.000808],[0.000323, 0.000323],[0.000147, 0.000147],[0.001816, 0.001816]]"
"180","2025-01-26","[[0.001216, 0.001216],[0.000786, 0.000786],[0.000312, 0.000312],[0.00014, 0.00014],[0.001774, 0.001774]]"
"181","2025-01-27","[[0.001188, 0.001188],[0.000765, 0.000765],[0.000302, 0.000302],[0.000133, 0.000133],[0.001732, 0.001732]]"
"182","2025-01-28","[[0.00116, 0.00116],[0.000744, 0.000744],[0.000291, 0.000291],[0.000127, 0.000127],[0.001692, 0.001692]]"
"183","2025-01-29","[[0.001132, 0.001132],[0.000724, 0.000724],[0.000281, 0.000281],[0.000121, 0.000121],[0.001652, 0.001652]]"
"184","2025-01-30","[[0.001106, 0.001106],[0.000704, 0.000704],[0.000272, 0.000272],[0.000115, 0.000115],[0.001613, 0.001613]]"
"185","2025-01-31","[[0.001079, 0.001079],[0.000685, 0.000685],[0.000262, 0.000262],[0.000109, 0.000109],[0.001575, 0.001575]]"
"186","2025-02-01","[[0.001053, 0.001053],[0.000666, 0.000666],[0.000253, 0.000253],[0.000104, 0.000104],[0.001537, 0.001537]]"
"187","2025-02-02","[[0.001028, 0.001028],[0.000648, 0.000648],[0.000244, 0.000244],[0.000099, 0.000099],[0.001501, 0.001501]]"
"188","2025-02-03","[[0.001003, 0.001003],[0.00063, 0.00063],[0.000236, 0.000236],[0.000094, 0.000094],[0.001464, 0.001464]]"
