"","date","daily_vaccines"
"31","2024-08-30","[[0.002579, 0.002579],[0.002435, 0.002435],[0.001357, 0.001357],[0.001345, 0.001345],[0.00229, 0.00229]]"
"32","2024-08-31","[[0.002625, 0.002625],[0.002482, 0.002482],[0.001393, 0.001393],[0.001403, 0.001403],[0.002339, 0.002339]]"
"33","2024-09-01","[[0.002671, 0.002671],[0.00253, 0.00253],[0.00143, 0.00143],[0.001461, 0.001461],[0.002389, 0.002389]]"
"34","2024-09-02","[[0.002717, 0.002717],[0.002577, 0.002577],[0.001468, 0.001468],[0.001522, 0.001522],[0.00244, 0.00244]]"
"35","2024-09-03","[[0.002764, 0.002764],[0.002625, 0.002625],[0.001506, 0.001506],[0.001585, 0.001585],[0.002491, 0.002491]]"
"36","2024-09-04","[[0.002811, 0.002811],[0.002673, 0.002673],[0.001545, 0.001545],[0.00165, 0.00165],[0.002542, 0.002542]]"
"37","2024-09-05","[[0.002858, 0.002858],[0.002721, 0.002721],[0.001583, 0.001583],[0.001716, 0.001716],[0.002594, 0.002594]]"
"38","2024-09-06","[[0.002904, 0.002904],[0.002769, 0.002769],[0.001623, 0.001623],[0.001785, 0.001785],[0.002647, 0.002647]]"
"39","2024-09-07","[[0.002951, 0.002951],[0.002817, 0.002817],[0.001662, 0.001662],[0.001855, 0.001855],[0.0027, 0.0027]]"
"40","2024-09-08","[[0.002998, 0.002998],[0.002865, 0.002865],[0.001702, 0.001702],[0.001927, 0.001927],[0.002754, 0.002754]]"
"41","2024-09-09","[[0.003045, 0.003045],[0.002912, 0.002912],[0.001742, 0.001742],[0.002001, 0.002001],[0.002808, 0.002808]]"
"42","2024-09-10","[[0.003092, 0.003092],[0.00296, 0.00296],[0.001783, 0.001783],[0.002076, 0.002076],[0.002862, 0.002862]]"
"43","2024-09-11","[[0.003139, 0.003139],[0.003007, 0.003007],[0.001824, 0.001824],[0.002153, 0.002153],[0.002917, 0.002917]]"
"44","2024-09-12","[[0.003185, 0.003185],[0.003054, 0.003054],[0.001864, 0.001864],[0.002232, 0.002232],[0.002972, 0.002972]]"
"45","2024-09-13","[[0.003232, 0.003232],[0.003101, 0.003101],[0.001905, 0.001905],[0.002312, 0.002312],[0.003028, 0.003028]]"
"46","2024-09-14","[[0.003278, 0.003278],[0.003147, 0.003147],[0.001946, 0.001946],[0.002394, 0.002394],[0.003084, 0.003084]]"
"47","2024-09-15","[[0.003324, 0.003324],[0.003193, 0.003193],[0.001987, 0.001987],[0.002477, 0.002477],[0.00314, 0.00314]]"
"48","2024-09-16","[[0.003369, 0.003369],[0.003239, 0.003239],[0.002028, 0.002028],[0.002562, 0.002562],[0.003197, 0.003197]]"
"49","2024-09-17","[[0.003414, 0.003414],[0.003284, 0.003284],[0.002068, 0.002068],[0.002647, 0.002647],[0.003253, 0.003253]]"
"50","2024-09-18","[[0.003459, 0.003459],[0.003328, 0.003328],[0.002109, 0.002109],[0.002733, 0.002733],[0.00331, 0.00331]]"
"51","2024-09-19","[[0.003503, 0.003503],[0.003372, 0.003372],[0.002149, 0.002149],[0.00282, 0.00282],[0.003367, 0.003367]]"
"52","2024-09-20","[[0.003547, 0.003547],[0.003415, 0.003415],[0.002189, 0.002189],[0.002908, 0.002908],[0.003424, 0.003424]]"
"53","2024-09-21","[[0.00359, 0.00359],[0.003457, 0.003457],[0.002228, 0.002228],[0.002996, 0.002996],[0.003481, 0.003481]]"
"54","2024-09-22","[[0.003633, 0.003633],[0.003499, 0.003499],[0.002267, 0.002267],[0.003084, 0.003084],[0.003538, 0.003538]]"
"55","2024-09-23","[[0.003675, 0.003675],[0.00354, 0.00354],[0.002306, 0.002306],[0.003172, 0.003172],[0.003595, 0.003595]]"
"56","2024-09-24","[[0.003716, 0.003716],[0.003579, 0.003579],[0.002344, 0.002344],[0.00326, 0.00326],[0.003652, 0.003652]]"
"57","2024-09-25","[[0.003757, 0.003757],[0.003618, 0.003618],[0.002381, 0.002381],[0.003348, 0.003348],[0.003708, 0.003708]]"
"58","2024-09-26","[[0.003797, 0.003797],[0.003655, 0.003655],[0.002417, 0.002417],[0.003435, 0.003435],[0.003765, 0.003765]]"
"59","2024-09-27","[[0.003836, 0.003836],[0.003692, 0.003692],[0.002453, 0.002453],[0.003521, 0.003521],[0.003821, 0.003821]]"
"60","2024-09-28","[[0.003874, 0.003874],[0.003727, 0.003727],[0.002488, 0.002488],[0.003606, 0.003606],[0.003877, 0.003877]]"
"61","2024-09-29","[[0.003911, 0.003911],[0.003761, 0.003761],[0.002522, 0.002522],[0.003689, 0.003689],[0.003932, 0.003932]]"
"62","2024-09-30","[[0.003947, 0.003947],[0.003794, 0.003794],[0.002554, 0.002554],[0.00377, 0.00377],[0.003987, 0.003987]]"
"63","2024-10-01","[[0.003982, 0.003982],[0.003826, 0.003826],[0.002586, 0.002586],[0.00385, 0.00385],[0.004042, 0.004042]]"
"64","2024-10-02","[[0.004016, 0.004016],[0.003856, 0.003856],[0.002616, 0.002616],[0.003927, 0.003927],[0.004096, 0.004096]]"
"65","2024-10-03","[[0.004049, 0.004049],[0.003885, 0.003885],[0.002646, 0.002646],[0.004002, 0.004002],[0.004149, 0.004149]]"
"66","2024-10-04","[[0.004081, 0.004081],[0.003912, 0.003912],[0.002674, 0.002674],[0.004073, 0.004073],[0.004202, 0.004202]]"
"67","2024-10-05","[[0.004111, 0.004111],[0.003938, 0.003938],[0.0027, 0.0027],[0.004142, 0.004142],[0.004254, 0.004254]]"
"68","2024-10-06","[[0.004141, 0.004141],[0.003962, 0.003962],[0.002725, 0.002725],[0.004207, 0.004207],[0.004305, 0.004305]]"
"69","2024-10-07","[[0.004169, 0.004169],[0.003984, 0.003984],[0.002749, 0.002749],[0.004268, 0.004268],[0.004355, 0.004355]]"
"70","2024-10-08","[[0.004196, 0.004196],[0.004005, 0.004005],[0.002771, 0.002771],[0.004325, 0.004325],[0.004405, 0.004405]]"
"71","2024-10-09","[[0.004221, 0.004221],[0.004024, 0.004024],[0.002791, 0.002791],[0.004378, 0.004378],[0.004453, 0.004453]]"
"72","2024-10-10","[[0.004245, 0.004245],[0.004042, 0.004042],[0.00281, 0.00281],[0.004427, 0.004427],[0.0045, 0.0045]]"
"73","2024-10-11","[[0.004268, 0.004268],[0.004058, 0.004058],[0.002827, 0.002827],[0.00447, 0.00447],[0.004547, 0.004547]]"
"74","2024-10-12","[[0.004289, 0.004289],[0.004072, 0.004072],[0.002842, 0.002842],[0.004509, 0.004509],[0.004592, 0.004592]]"
"75","2024-10-13","[[0.004308, 0.004308],[0.004084, 0.004084],[0.002856, 0.002856],[0.004543, 0.004543],[0.004636, 0.004636]]"
"76","2024-10-14","[[0.004327, 0.004327],[0.004094, 0.004094],[0.002867, 0.002867],[0.004572, 0.004572],[0.004678, 0.004678]]"
"77","2024-10-15","[[0.004343, 0.004343],[0.004103, 0.004103],[0.002877, 0.002877],[0.004595, 0.004595],[0.004719, 0.004719]]"
"78","2024-10-16","[[0.004358, 0.004358],[0.004109, 0.004109],[0.002885, 0.002885],[0.004613, 0.004613],[0.004759, 0.004759]]"
"79","2024-10-17","[[0.004372, 0.004372],[0.004114, 0.004114],[0.002891, 0.002891],[0.004625, 0.004625],[0.004798, 0.004798]]"
"80","2024-10-18","[[0.004383, 0.004383],[0.004117, 0.004117],[0.002895, 0.002895],[0.004631, 0.004631],[0.004834, 0.004834]]"
"81","2024-10-19","[[0.004394, 0.004394],[0.004118, 0.004118],[0.002897, 0.002897],[0.004632, 0.004632],[0.00487, 0.00487]]"
"82","2024-10-20","[[0.004402, 0.004402],[0.004117, 0.004117],[0.002897, 0.002897],[0.004627, 0.004627],[0.004903, 0.004903]]"
"83","2024-10-21","[[0.004409, 0.004409],[0.004115, 0.004115],[0.002895, 0.002895],[0.004616, 0.004616],[0.004935, 0.004935]]"
"84","2024-10-22","[[0.004414, 0.004414],[0.00411, 0.00411],[0.002892, 0.002892],[0.0046, 0.0046],[0.004966, 0.004966]]"
"85","2024-10-23","[[0.004418, 0.004418],[0.004104, 0.004104],[0.002886, 0.002886],[0.004579, 0.004579],[0.004994, 0.004994]]"
"86","2024-10-24","[[0.00442, 0.00442],[0.004095, 0.004095],[0.002878, 0.002878],[0.004552, 0.004552],[0.005021, 0.005021]]"
"87","2024-10-25","[[0.00442, 0.00442],[0.004085, 0.004085],[0.002869, 0.002869],[0.004519, 0.004519],[0.005046, 0.005046]]"
"88","2024-10-26","[[0.004418, 0.004418],[0.004073, 0.004073],[0.002858, 0.002858],[0.004482, 0.004482],[0.005069, 0.005069]]"
"89","2024-10-27","[[0.004415, 0.004415],[0.004059, 0.004059],[0.002844, 0.002844],[0.004439, 0.004439],[0.00509, 0.00509]]"
"90","2024-10-28","[[0.00441, 0.00441],[0.004044, 0.004044],[0.002829, 0.002829],[0.004392, 0.004392],[0.005109, 0.005109]]"
"91","2024-10-29","[[0.004404, 0.004404],[0.004027, 0.004027],[0.002813, 0.002813],[0.00434, 0.00434],[0.005126, 0.005126]]"
"92","2024-10-30","[[0.004396, 0.004396],[0.004008, 0.004008],[0.002794, 0.002794],[0.004284, 0.004284],[0.005141, 0.005141]]"
"93","2024-10-31","[[0.004386, 0.004386],[0.003987, 0.003987],[0.002774, 0.002774],[0.004224, 0.004224],[0.005154, 0.005154]]"
"94","2024-11-01","[[0.004374, 0.004374],[0.003964, 0.003964],[0.002752, 0.002752],[0.00416, 0.00416],[0.005165, 0.005165]]"
"95","2024-11-02","[[0.004361, 0.004361],[0.003941, 0.003941],[0.002729, 0.002729],[0.004092, 0.004092],[0.005174, 0.005174]]"
"96","2024-11-03","[[0.004347, 0.004347],[0.003915, 0.003915],[0.002704, 0.002704],[0.004022, 0.004022],[0.005181, 0.005181]]"
"97","2024-11-04","[[0.00433, 0.00433],[0.003888, 0.003888],[0.002678, 0.002678],[0.003948, 0.003948],[0.005186, 0.005186]]"
"98","2024-11-05","[[0.004313, 0.004313],[0.003859, 0.003859],[0.00265, 0.00265],[0.003871, 0.003871],[0.005188, 0.005188]]"
"99","2024-11-06","[[0.004293, 0.004293],[0.003829, 0.003829],[0.002621, 0.002621],[0.003793, 0.003793],[0.005189, 0.005189]]"
"100","2024-11-07","[[0.004272, 0.004272],[0.003798, 0.003798],[0.002591, 0.002591],[0.003712, 0.003712],[0.005187, 0.005187]]"
"101","2024-11-08","[[0.00425, 0.00425],[0.003765, 0.003765],[0.002559, 0.002559],[0.003629, 0.003629],[0.005184, 0.005184]]"
"102","2024-11-09","[[0.004227, 0.004227],[0.003731, 0.003731],[0.002526, 0.002526],[0.003544, 0.003544],[0.005178, 0.005178]]"
"103","2024-11-10","[[0.004201, 0.004201],[0.003696, 0.003696],[0.002493, 0.002493],[0.003459, 0.003459],[0.00517, 0.00517]]"
"104","2024-11-11","[[0.004175, 0.004175],[0.00366, 0.00366],[0.002458, 0.002458],[0.003372, 0.003372],[0.00516, 0.00516]]"
"105","2024-11-12","[[0.004147, 0.004147],[0.003622, 0.003622],[0.002423, 0.002423],[0.003285, 0.003285],[0.005148, 0.005148]]"
"106","2024-11-13","[[0.004118, 0.004118],[0.003584, 0.003584],[0.002386, 0.002386],[0.003197, 0.003197],[0.005134, 0.005134]]"
"107","2024-11-14","[[0.004088, 0.004088],[0.003544, 0.003544],[0.002349, 0.002349],[0.003108, 0.003108],[0.005117, 0.005117]]"
"108","2024-11-15","[[0.004056, 0.004056],[0.003504, 0.003504],[0.002311, 0.002311],[0.00302, 0.00302],[0.005099, 0.005099]]"
"109","2024-11-16","[[0.004024, 0.004024],[0.003462, 0.003462],[0.002273, 0.002273],[0.002932, 0.002932],[0.005079, 0.005079]]"
"110","2024-11-17","[[0.00399, 0.00399],[0.00342, 0.00342],[0.002234, 0.002234],[0.002844, 0.002844],[0.005057, 0.005057]]"
"111","2024-11-18","[[0.003955, 0.003955],[0.003377, 0.003377],[0.002195, 0.002195],[0.002757, 0.002757],[0.005033, 0.005033]]"
"112","2024-11-19","[[0.003919, 0.003919],[0.003334, 0.003334],[0.002155, 0.002155],[0.002671, 0.002671],[0.005007, 0.005007]]"
"113","2024-11-20","[[0.003882, 0.003882],[0.003289, 0.003289],[0.002115, 0.002115],[0.002585, 0.002585],[0.00498, 0.00498]]"
"114","2024-11-21","[[0.003844, 0.003844],[0.003244, 0.003244],[0.002074, 0.002074],[0.0025, 0.0025],[0.00495, 0.00495]]"
"115","2024-11-22","[[0.003805, 0.003805],[0.003199, 0.003199],[0.002034, 0.002034],[0.002417, 0.002417],[0.004919, 0.004919]]"
"116","2024-11-23","[[0.003766, 0.003766],[0.003153, 0.003153],[0.001993, 0.001993],[0.002335, 0.002335],[0.004886, 0.004886]]"
"117","2024-11-24","[[0.003725, 0.003725],[0.003107, 0.003107],[0.001952, 0.001952],[0.002254, 0.002254],[0.004852, 0.004852]]"
"118","2024-11-25","[[0.003684, 0.003684],[0.00306, 0.00306],[0.001911, 0.001911],[0.002175, 0.002175],[0.004816, 0.004816]]"
"119","2024-11-26","[[0.003642, 0.003642],[0.003013, 0.003013],[0.00187, 0.00187],[0.002097, 0.002097],[0.004778, 0.004778]]"
"120","2024-11-27","[[0.0036, 0.0036],[0.002965, 0.002965],[0.00183, 0.00183],[0.002021, 0.002021],[0.004739, 0.004739]]"
"121","2024-11-28","[[0.003557, 0.003557],[0.002918, 0.002918],[0.001789, 0.001789],[0.001947, 0.001947],[0.004698, 0.004698]]"
"122","2024-11-29","[[0.003513, 0.003513],[0.00287, 0.00287],[0.001748, 0.001748],[0.001874, 0.001874],[0.004657, 0.004657]]"
"123","2024-11-30","[[0.003469, 0.003469],[0.002822, 0.002822],[0.001708, 0.001708],[0.001804, 0.001804],[0.004613, 0.004613]]"
"124","2024-12-01","[[0.003424, 0.003424],[0.002774, 0.002774],[0.001668, 0.001668],[0.001735, 0.001735],[0.004569, 0.004569]]"
"125","2024-12-02","[[0.003379, 0.003379],[0.002727, 0.002727],[0.001629, 0.001629],[0.001668, 0.001668],[0.004523, 0.004523]]"
"126","2024-12-03","[[0.003334, 0.003334],[0.002679, 0.002679],[0.001589, 0.001589],[0.001603, 0.001603],[0.004476, 0.004476]]"
"127","2024-12-04","[[0.003288, 0.003288],[0.002631, 0.002631],[0.00155, 0.00155],[0.001539, 0.001539],[0.004428, 0.004428]]"
"128","2024-12-05","[[0.003242, 0.003242],[0.002583, 0.002583],[0.001512, 0.001512],[0.001478, 0.001478],[0.00438, 0.00438]]"
"129","2024-12-06","[[0.003196, 0.003196],[0.002535, 0.002535],[0.001474, 0.001474],[0.001419, 0.001419],[0.00433, 0.00433]]"
"130","2024-12-07","[[0.003149, 0.003149],[0.002488, 0.002488],[0.001436, 0.001436],[0.001361, 0.001361],[0.004279, 0.004279]]"
"131","2024-12-08","[[0.003103, 0.003103],[0.002441, 0.002441],[0.001399, 0.001399],[0.001305, 0.001305],[0.004227, 0.004227]]"
"132","2024-12-09","[[0.003056, 0.003056],[0.002394, 0.002394],[0.001362, 0.001362],[0.001251, 0.001251],[0.004175, 0.004175]]"
"133","2024-12-10","[[0.003009, 0.003009],[0.002347, 0.002347],[0.001326, 0.001326],[0.001199, 0.001199],[0.004122, 0.004122]]"
"134","2024-12-11","[[0.002962, 0.002962],[0.002301, 0.002301],[0.001291, 0.001291],[0.001149, 0.001149],[0.004068, 0.004068]]"
"135","2024-12-12","[[0.002915, 0.002915],[0.002255, 0.002255],[0.001256, 0.001256],[0.001101, 0.001101],[0.004014, 0.004014]]"
"136","2024-12-13","[[0.002868, 0.002868],[0.002209, 0.002209],[0.001221, 0.001221],[0.001054, 0.001054],[0.003959, 0.003959]]"
"137","2024-12-14","[[0.002821, 0.002821],[0.002164, 0.002164],[0.001188, 0.001188],[0.001009, 0.001009],[0.003904, 0.003904]]"
"138","2024-12-15","[[0.002774, 0.002774],[0.002119, 0.002119],[0.001154, 0.001154],[0.000966, 0.000966],[0.003848, 0.003848]]"
"139","2024-12-16","[[0.002728, 0.002728],[0.002074, 0.002074],[0.001122, 0.001122],[0.000924, 0.000924],[0.003792, 0.003792]]"
"140","2024-12-17","[[0.002681, 0.002681],[0.00203, 0.00203],[0.00109, 0.00109],[0.000884, 0.000884],[0.003736, 0.003736]]"
"141","2024-12-18","[[0.002635, 0.002635],[0.001987, 0.001987],[0.001059, 0.001059],[0.000845, 0.000845],[0.00368, 0.00368]]"
"142","2024-12-19","[[0.002589, 0.002589],[0.001944, 0.001944],[0.001028, 0.001028],[0.000808, 0.000808],[0.003623, 0.003623]]"
"143","2024-12-20","[[0.002543, 0.002543],[0.001901, 0.001901],[0.000998, 0.000998],[0.000772, 0.000772],[0.003566, 0.003566]]"
"144","2024-12-21","[[0.002497, 0.002497],[0.001859, 0.001859],[0.000969, 0.000969],[0.000738, 0.000738],[0.003509, 0.003509]]"
"145","2024-12-22","[[0.002452, 0.002452],[0.001818, 0.001818],[0.00094, 0.00094],[0.000705, 0.000705],[0.003452, 0.003452]]"
"146","2024-12-23","[[0.002407, 0.002407],[0.001777, 0.001777],[0.000912, 0.000912],[0.000674, 0.000674],[0.003395, 0.003395]]"
"147","2024-12-24","[[0.002362, 0.002362],[0.001737, 0.001737],[0.000885, 0.000885],[0.000644, 0.000644],[0.003338, 0.003338]]"
"148","2024-12-25","[[0.002318, 0.002318],[0.001697, 0.001697],[0.000858, 0.000858],[0.000615, 0.000615],[0.003281, 0.003281]]"
"149","2024-12-26","[[0.002274, 0.002274],[0.001658, 0.001658],[0.000832, 0.000832],[0.000587, 0.000587],[0.003224, 0.003224]]"
"150","2024-12-27","[[0.002231, 0.002231],[0.00162, 0.00162],[0.000807, 0.000807],[0.00056, 0.00056],[0.003168, 0.003168]]"
"151","2024-12-28","[[0.002187, 0.002187],[0.001582, 0.001582],[0.000782, 0.000782],[0.000535, 0.000535],[0.003111, 0.003111]]"
"152","2024-12-29","[[0.002145, 0.002145],[0.001545, 0.001545],[0.000758, 0.000758],[0.00051, 0.00051],[0.003055, 0.003055]]"
"153","2024-12-30","[[0.002102, 0.002102],[0.001508, 0.001508],[0.000734, 0.000734],[0.000487, 0.000487],[0.003, 0.003]]"
"154","2024-12-31","[[0.002061, 0.002061],[0.001472, 0.001472],[0.000711, 0.000711],[0.000465, 0.000465],[0.002944, 0.002944]]"
"155","2025-01-01","[[0.002019, 0.002019],[0.001437, 0.001437],[0.000689, 0.000689],[0.000443, 0.000443],[0.002889, 0.002889]]"
"156","2025-01-02","[[0.001979, 0.001979],[0.001402, 0.001402],[0.000667, 0.000667],[0.000423, 0.000423],[0.002834, 0.002834]]"
"157","2025-01-03","[[0.001938, 0.001938],[0.001368, 0.001368],[0.000646, 0.000646],[0.000403, 0.000403],[0.00278, 0.00278]]"
"158","2025-01-04","[[0.001898, 0.001898],[0.001334, 0.001334],[0.000625, 0.000625],[0.000385, 0.000385],[0.002726, 0.002726]]"
"159","2025-01-05","[[0.001859, 0.001859],[0.001302, 0.001302],[0.000605, 0.000605],[0.000367, 0.000367],[0.002673, 0.002673]]"
"160","2025-01-06","[[0.00182, 0.00182],[0.001269, 0.001269],[0.000586, 0.000586],[0.00035, 0.00035],[0.00262, 0.00262]]"
"161","2025-01-07","[[0.001782, 0.001782],[0.001238, 0.001238],[0.000567, 0.000567],[0.000334, 0.000334],[0.002568, 0.002568]]"
"162","2025-01-08","[[0.001744, 0.001744],[0.001207, 0.001207],[0.000549, 0.000549],[0.000318, 0.000318],[0.002516, 0.002516]]"
"163","2025-01-09","[[0.001707, 0.001707],[0.001176, 0.001176],[0.000531, 0.000531],[0.000303, 0.000303],[0.002464, 0.002464]]"
"164","2025-01-10","[[0.00167, 0.00167],[0.001147, 0.001147],[0.000513, 0.000513],[0.000289, 0.000289],[0.002414, 0.002414]]"
"165","2025-01-11","[[0.001634, 0.001634],[0.001117, 0.001117],[0.000497, 0.000497],[0.000275, 0.000275],[0.002364, 0.002364]]"
"166","2025-01-12","[[0.001599, 0.001599],[0.001089, 0.001089],[0.00048, 0.00048],[0.000263, 0.000263],[0.002314, 0.002314]]"
"167","2025-01-13","[[0.001564, 0.001564],[0.001061, 0.001061],[0.000464, 0.000464],[0.00025, 0.00025],[0.002265, 0.002265]]"
"168","2025-01-14","[[0.001529, 0.001529],[0.001034, 0.001034],[0.000449, 0.000449],[0.000238, 0.000238],[0.002217, 0.002217]]"
"169","2025-01-15","[[0.001496, 0.001496],[0.001007, 0.001007],[0.000434, 0.000434],[0.000227, 0.000227],[0.00217, 0.00217]]"
"170","2025-01-16","[[0.001462, 0.001462],[0.000981, 0.000981],[0.00042, 0.00042],[0.000216, 0.000216],[0.002123, 0.002123]]"
"171","2025-01-17","[[0.001429, 0.001429],[0.000955, 0.000955],[0.000406, 0.000406],[0.000206, 0.000206],[0.002076, 0.002076]]"
"172","2025-01-18","[[0.001397, 0.001397],[0.00093, 0.00093],[0.000392, 0.000392],[0.000196, 0.000196],[0.002031, 0.002031]]"
"173","2025-01-19","[[0.001366, 0.001366],[0.000906, 0.000906],[0.000379, 0.000379],[0.000187, 0.000187],[0.001986, 0.001986]]"
"174","2025-01-20","[[0.001335, 0.001335],[0.000882, 0.000882],[0.000366, 0.000366],[0.000178, 0.000178],[0.001942, 0.001942]]"
"175","2025-01-21","[[0.001304, 0.001304],[0.000858, 0.000858],[0.000354, 0.000354],[0.00017, 0.00017],[0.001898, 0.001898]]"
"176","2025-01-22","[[0.001274, 0.001274],[0.000835, 0.000835],[0.000342, 0.000342],[0.000162, 0.000162],[0.001855, 0.001855]]"
"177","2025-01-23","[[0.001245, 0.001245],[0.000813, 0.000813],[0.00033, 0.00033],[0.000154, 0.000154],[0.001813, 0.001813]]"
"178","2025-01-24","[[0.001216, 0.001216],[0.000791, 0.000791],[0.000319, 0.000319],[0.000147, 0.000147],[0.001772, 0.001772]]"
"179","2025-01-25","[[0.001188, 0.001188],[0.00077, 0.00077],[0.000308, 0.000308],[0.00014, 0.00014],[0.001731, 0.001731]]"
"180","2025-01-26","[[0.00116, 0.00116],[0.000749, 0.000749],[0.000298, 0.000298],[0.000133, 0.000133],[0.001691, 0.001691]]"
"181","2025-01-27","[[0.001133, 0.001133],[0.000729, 0.000729],[0.000288, 0.000288],[0.000127, 0.000127],[0.001652, 0.001652]]"
"182","2025-01-28","[[0.001106, 0.001106],[0.000709, 0.000709],[0.000278, 0.000278],[0.000121, 0.000121],[0.001613, 0.001613]]"
"183","2025-01-29","[[0.00108, 0.00108],[0.00069, 0.00069],[0.000268, 0.000268],[0.000115, 0.000115],[0.001575, 0.001575]]"
"184","2025-01-30","[[0.001054, 0.001054],[0.000671, 0.000671],[0.000259, 0.000259],[0.000109, 0.000109],[0.001538, 0.001538]]"
"185","2025-01-31","[[0.001029, 0.001029],[0.000653, 0.000653],[0.00025, 0.00025],[0.000104, 0.000104],[0.001502, 0.001502]]"
"186","2025-02-01","[[0.001004, 0.001004],[0.000635, 0.000635],[0.000241, 0.000241],[0.000099, 0.000099],[0.001466, 0.001466]]"
"187","2025-02-02","[[0.00098, 0.00098],[0.000618, 0.000618],[0.000233, 0.000233],[0.000095, 0.000095],[0.001431, 0.001431]]"
"188","2025-02-03","[[0.000957, 0.000957],[0.000601, 0.000601],[0.000225, 0.000225],[0.00009, 0.00009],[0.001396, 0.001396]]"
