date,beta_multiplier
2025-12-26,1.002227408449243
2025-12-27,0.9960448972588374
2025-12-28,0.989900524563046
2025-12-29,0.9837940550942365
2025-12-30,0.9777252550360881
2025-12-31,0.9716938920146397
2026-01-01,0.9656997350893918
2026-01-02,0.9598683020491845
2026-01-03,0.9540720824506577
2026-01-04,0.9483108636554313
2026-01-05,0.9425844343091543
2026-01-06,0.936892584333751
2026-01-07,0.9312351049197142
2026-01-08,0.9256117885184447
2026-01-09,0.9200224288346377
2026-01-10,0.9144668208187139
2026-01-11,0.9089447606592981
2026-01-12,0.9034560457757412
2026-01-13,0.8980004748106897
2026-01-14,0.8925778476226972
2026-01-15,0.8871879652788832
2026-01-16,0.881830630047635
2026-01-17,0.8765056453913529
2026-01-18,0.8712128159592415
2026-01-19,0.8659519475801418
2026-01-20,0.8607228472554086
2026-01-21,0.85552532315183
2026-01-22,0.8503591845945903
2026-01-23,0.8452242420602738
2026-01-24,0.8401203071699135
2026-01-25,0.8350471926820792
2026-01-26,0.8300047124860088
2026-01-27,0.8249926815947809
2026-01-28,0.820010916138528
2026-01-29,0.815059233357691
2026-01-30,0.8101374515963156
2026-01-31,0.8052453902953867
2026-02-01,0.8003828699862054
2026-02-02,0.7991830461570022
2026-02-03,0.7979850209385327
2026-02-04,0.7967887916345675
2026-02-05,0.7955943555529187
2026-02-06,0.794401710005434
2026-02-07,0.7932108523079914
2026-02-08,0.792021779780492
2026-02-09,0.7908344897468548
2026-02-10,0.7896489795350102
2026-02-11,0.7884652464768946
2026-02-12,0.7872832879084437
2026-02-13,0.7861031011695867
2026-02-14,0.7849246836042406
2026-02-15,0.7837480325603041
2026-02-16,0.7825731453896514
2026-02-17,0.7814000194481264
2026-02-18,0.7802286520955369
2026-02-19,0.7790590406956484
2026-02-20,0.7778911826161783
2026-02-21,0.77672507522879
2026-02-22,0.7755607159090868
2026-02-23,0.7743981020366064
2026-02-24,0.7732372309948146
2026-02-25,0.7720781001710992
2026-02-26,0.7709207069567652
2026-02-27,0.7697650487470276
2026-02-28,0.7686111229410063
2026-03-01,0.7674589269417201
2026-03-02,0.7643417174127342
2026-03-03,0.7612371691414473
2026-03-04,0.758145230701273
2026-03-05,0.7550658508745051
2026-03-06,0.7519989786514699
2026-03-07,0.7489445632296814
2026-03-08,0.7459025540129991
2026-03-09,0.7428729006107905
2026-03-10,0.7398555528370963
2026-03-11,0.7368504607097983
2026-03-12,0.733857574449793
2026-03-13,0.7308768444801654
2026-03-14,0.7279082214253686
2026-03-15,0.7249516561104059
2026-03-16,0.7220070995600159
2026-03-17,0.7190745029978615
2026-03-18,0.7161538178457216
2026-03-19,0.7132449957226872
2026-03-20,0.7103479884443586
2026-03-21,0.7074627480220488
2026-03-22,0.7045892266619872
2026-03-23,0.7017273767645289
2026-03-24,0.6988771509233657
2026-03-25,0.6960385019247407
2026-03-26,0.6932113827466668
2026-03-27,0.6903957465581473
2026-03-28,0.6875915467184002
2026-03-29,0.6847987367760857
2026-03-30,0.6820172704685369
2026-03-31,0.6792471017209929
2026-04-01,0.6764881846458365
2026-04-02,0.6733402219942934
2026-04-03,0.6702069080374068
2026-04-04,0.6670881746091024
2026-04-05,0.6639839538605096
2026-04-06,0.6608941782584847
2026-04-07,0.6578187805841423
2026-04-08,0.6547576939313924
2026-04-09,0.6517108517054848
2026-04-10,0.648678187621561
2026-04-11,0.6456596357032118
2026-04-12,0.6426551302810415
2026-04-13,0.6396646059912398
2026-04-14,0.6366879977741596
2026-04-15,0.6337252408729019
2026-04-16,0.6307762708319063
2026-04-17,0.6278410234955497
2026-04-18,0.6249194350067496
2026-04-19,0.6220114418055757
2026-04-20,0.6191169806278664
2026-04-21,0.6162359885038532
2026-04-22,0.6133684027567904
2026-04-23,0.6105141610015913
2026-04-24,0.6076732011434715
2026-04-25,0.6048454613765978
2026-04-26,0.6020308801827434
2026-04-27,0.59922939632995
2026-04-28,0.5964409488711951
2026-04-29,0.5936654771430667
2026-04-30,0.5909029207644432
2026-05-01,0.5881532196351795
2026-05-02,0.5881532196351795
2026-05-03,0.5881532196351795
2026-05-04,0.5881532196351795
2026-05-05,0.5881532196351795
2026-05-06,0.5881532196351795
2026-05-07,0.5881532196351795
2026-05-08,0.5881532196351795
