"","date","daily_vaccines"
"142","2023-12-19","[[0.002884, 0.002884],[0.002543, 0.002543],[0.002333, 0.002333],[0.001039, 0.001039],[0.002915, 0.002915]]"
"143","2023-12-20","[[0.00281, 0.00281],[0.002491, 0.002491],[0.002311, 0.002311],[0.000989, 0.000989],[0.002807, 0.002807]]"
"144","2023-12-21","[[0.002737, 0.002737],[0.002438, 0.002438],[0.002288, 0.002288],[0.000941, 0.000941],[0.002703, 0.002703]]"
"145","2023-12-22","[[0.002665, 0.002665],[0.002386, 0.002386],[0.002265, 0.002265],[0.000895, 0.000895],[0.002601, 0.002601]]"
"146","2023-12-23","[[0.002594, 0.002594],[0.002335, 0.002335],[0.002242, 0.002242],[0.000851, 0.000851],[0.002503, 0.002503]]"
"147","2023-12-24","[[0.002525, 0.002525],[0.002285, 0.002285],[0.002218, 0.002218],[0.000809, 0.000809],[0.002407, 0.002407]]"
"148","2023-12-25","[[0.002456, 0.002456],[0.002235, 0.002235],[0.002194, 0.002194],[0.000769, 0.000769],[0.002315, 0.002315]]"
"149","2023-12-26","[[0.00239, 0.00239],[0.002186, 0.002186],[0.002169, 0.002169],[0.000731, 0.000731],[0.002226, 0.002226]]"
"150","2023-12-27","[[0.002324, 0.002324],[0.002137, 0.002137],[0.002144, 0.002144],[0.000694, 0.000694],[0.002139, 0.002139]]"
"151","2023-12-28","[[0.00226, 0.00226],[0.002089, 0.002089],[0.002119, 0.002119],[0.00066, 0.00066],[0.002056, 0.002056]]"
"152","2023-12-29","[[0.002197, 0.002197],[0.002042, 0.002042],[0.002094, 0.002094],[0.000627, 0.000627],[0.001975, 0.001975]]"
"153","2023-12-30","[[0.002136, 0.002136],[0.001996, 0.001996],[0.002069, 0.002069],[0.000595, 0.000595],[0.001898, 0.001898]]"
"154","2023-12-31","[[0.002076, 0.002076],[0.00195, 0.00195],[0.002043, 0.002043],[0.000565, 0.000565],[0.001822, 0.001822]]"
"155","2024-01-01","[[0.002017, 0.002017],[0.001905, 0.001905],[0.002017, 0.002017],[0.000537, 0.000537],[0.00175, 0.00175]]"
"156","2024-01-02","[[0.001959, 0.001959],[0.001861, 0.001861],[0.001991, 0.001991],[0.00051, 0.00051],[0.00168, 0.00168]]"
"157","2024-01-03","[[0.001903, 0.001903],[0.001817, 0.001817],[0.001965, 0.001965],[0.000484, 0.000484],[0.001613, 0.001613]]"
"158","2024-01-04","[[0.001848, 0.001848],[0.001774, 0.001774],[0.001939, 0.001939],[0.000459, 0.000459],[0.001548, 0.001548]]"
"159","2024-01-05","[[0.001794, 0.001794],[0.001732, 0.001732],[0.001913, 0.001913],[0.000436, 0.000436],[0.001485, 0.001485]]"
"160","2024-01-06","[[0.001742, 0.001742],[0.001691, 0.001691],[0.001886, 0.001886],[0.000414, 0.000414],[0.001425, 0.001425]]"
"161","2024-01-07","[[0.001691, 0.001691],[0.00165, 0.00165],[0.00186, 0.00186],[0.000392, 0.000392],[0.001367, 0.001367]]"
"162","2024-01-08","[[0.001641, 0.001641],[0.001611, 0.001611],[0.001833, 0.001833],[0.000372, 0.000372],[0.001311, 0.001311]]"
"163","2024-01-09","[[0.001592, 0.001592],[0.001571, 0.001571],[0.001807, 0.001807],[0.000353, 0.000353],[0.001257, 0.001257]]"
"164","2024-01-10","[[0.001545, 0.001545],[0.001533, 0.001533],[0.00178, 0.00178],[0.000335, 0.000335],[0.001205, 0.001205]]"
"165","2024-01-11","[[0.001499, 0.001499],[0.001495, 0.001495],[0.001754, 0.001754],[0.000318, 0.000318],[0.001156, 0.001156]]"
"166","2024-01-12","[[0.001454, 0.001454],[0.001459, 0.001459],[0.001728, 0.001728],[0.000302, 0.000302],[0.001108, 0.001108]]"
"167","2024-01-13","[[0.00141, 0.00141],[0.001422, 0.001422],[0.001701, 0.001701],[0.000286, 0.000286],[0.001062, 0.001062]]"
"168","2024-01-14","[[0.001367, 0.001367],[0.001387, 0.001387],[0.001675, 0.001675],[0.000271, 0.000271],[0.001018, 0.001018]]"
"169","2024-01-15","[[0.001325, 0.001325],[0.001352, 0.001352],[0.001649, 0.001649],[0.000257, 0.000257],[0.000975, 0.000975]]"
"170","2024-01-16","[[0.001285, 0.001285],[0.001318, 0.001318],[0.001623, 0.001623],[0.000244, 0.000244],[0.000934, 0.000934]]"
"171","2024-01-17","[[0.001246, 0.001246],[0.001285, 0.001285],[0.001597, 0.001597],[0.000231, 0.000231],[0.000895, 0.000895]]"
"172","2024-01-18","[[0.001207, 0.001207],[0.001252, 0.001252],[0.001571, 0.001571],[0.000219, 0.000219],[0.000858, 0.000858]]"
"173","2024-01-19","[[0.00117, 0.00117],[0.001221, 0.001221],[0.001545, 0.001545],[0.000208, 0.000208],[0.000822, 0.000822]]"
