"","date","daily_vaccines"
"50","2024-09-18","[[0.004757, 0.004757],[0.004189, 0.004189],[0.002109, 0.002109],[0.002733, 0.002733],[0.00331, 0.00331]]"
"51","2024-09-19","[[0.004818, 0.004818],[0.004244, 0.004244],[0.002149, 0.002149],[0.00282, 0.00282],[0.003367, 0.003367]]"
"52","2024-09-20","[[0.004878, 0.004878],[0.004298, 0.004298],[0.002189, 0.002189],[0.002908, 0.002908],[0.003424, 0.003424]]"
"53","2024-09-21","[[0.004937, 0.004937],[0.004351, 0.004351],[0.002228, 0.002228],[0.002996, 0.002996],[0.003481, 0.003481]]"
"54","2024-09-22","[[0.004996, 0.004996],[0.004403, 0.004403],[0.002267, 0.002267],[0.003084, 0.003084],[0.003538, 0.003538]]"
"55","2024-09-23","[[0.005054, 0.005054],[0.004455, 0.004455],[0.002306, 0.002306],[0.003172, 0.003172],[0.003595, 0.003595]]"
"56","2024-09-24","[[0.00511, 0.00511],[0.004504, 0.004504],[0.002344, 0.002344],[0.00326, 0.00326],[0.003652, 0.003652]]"
"57","2024-09-25","[[0.005166, 0.005166],[0.004553, 0.004553],[0.002381, 0.002381],[0.003348, 0.003348],[0.003708, 0.003708]]"
"58","2024-09-26","[[0.005221, 0.005221],[0.0046, 0.0046],[0.002417, 0.002417],[0.003435, 0.003435],[0.003765, 0.003765]]"
"59","2024-09-27","[[0.005274, 0.005274],[0.004646, 0.004646],[0.002453, 0.002453],[0.003521, 0.003521],[0.003821, 0.003821]]"
"60","2024-09-28","[[0.005327, 0.005327],[0.004691, 0.004691],[0.002488, 0.002488],[0.003606, 0.003606],[0.003877, 0.003877]]"
"61","2024-09-29","[[0.005378, 0.005378],[0.004734, 0.004734],[0.002522, 0.002522],[0.003689, 0.003689],[0.003932, 0.003932]]"
"62","2024-09-30","[[0.005427, 0.005427],[0.004775, 0.004775],[0.002554, 0.002554],[0.00377, 0.00377],[0.003987, 0.003987]]"
"63","2024-10-01","[[0.005476, 0.005476],[0.004815, 0.004815],[0.002586, 0.002586],[0.00385, 0.00385],[0.004042, 0.004042]]"
"64","2024-10-02","[[0.005523, 0.005523],[0.004853, 0.004853],[0.002616, 0.002616],[0.003927, 0.003927],[0.004096, 0.004096]]"
"65","2024-10-03","[[0.005568, 0.005568],[0.004889, 0.004889],[0.002646, 0.002646],[0.004002, 0.004002],[0.004149, 0.004149]]"
"66","2024-10-04","[[0.005612, 0.005612],[0.004923, 0.004923],[0.002674, 0.002674],[0.004073, 0.004073],[0.004202, 0.004202]]"
"67","2024-10-05","[[0.005654, 0.005654],[0.004955, 0.004955],[0.0027, 0.0027],[0.004142, 0.004142],[0.004254, 0.004254]]"
"68","2024-10-06","[[0.005694, 0.005694],[0.004986, 0.004986],[0.002725, 0.002725],[0.004207, 0.004207],[0.004305, 0.004305]]"
"69","2024-10-07","[[0.005733, 0.005733],[0.005014, 0.005014],[0.002749, 0.002749],[0.004268, 0.004268],[0.004355, 0.004355]]"
"70","2024-10-08","[[0.005769, 0.005769],[0.005041, 0.005041],[0.002771, 0.002771],[0.004325, 0.004325],[0.004405, 0.004405]]"
"71","2024-10-09","[[0.005804, 0.005804],[0.005065, 0.005065],[0.002791, 0.002791],[0.004378, 0.004378],[0.004453, 0.004453]]"
"72","2024-10-10","[[0.005837, 0.005837],[0.005087, 0.005087],[0.00281, 0.00281],[0.004427, 0.004427],[0.0045, 0.0045]]"
"73","2024-10-11","[[0.005868, 0.005868],[0.005107, 0.005107],[0.002827, 0.002827],[0.00447, 0.00447],[0.004547, 0.004547]]"
"74","2024-10-12","[[0.005897, 0.005897],[0.005124, 0.005124],[0.002842, 0.002842],[0.004509, 0.004509],[0.004592, 0.004592]]"
"75","2024-10-13","[[0.005924, 0.005924],[0.00514, 0.00514],[0.002856, 0.002856],[0.004543, 0.004543],[0.004636, 0.004636]]"
"76","2024-10-14","[[0.005949, 0.005949],[0.005153, 0.005153],[0.002867, 0.002867],[0.004572, 0.004572],[0.004678, 0.004678]]"
"77","2024-10-15","[[0.005972, 0.005972],[0.005163, 0.005163],[0.002877, 0.002877],[0.004595, 0.004595],[0.004719, 0.004719]]"
"78","2024-10-16","[[0.005993, 0.005993],[0.005172, 0.005172],[0.002885, 0.002885],[0.004613, 0.004613],[0.004759, 0.004759]]"
"79","2024-10-17","[[0.006011, 0.006011],[0.005178, 0.005178],[0.002891, 0.002891],[0.004625, 0.004625],[0.004798, 0.004798]]"
"80","2024-10-18","[[0.006027, 0.006027],[0.005181, 0.005181],[0.002895, 0.002895],[0.004631, 0.004631],[0.004834, 0.004834]]"
"81","2024-10-19","[[0.006041, 0.006041],[0.005183, 0.005183],[0.002897, 0.002897],[0.004632, 0.004632],[0.00487, 0.00487]]"
"82","2024-10-20","[[0.006053, 0.006053],[0.005182, 0.005182],[0.002897, 0.002897],[0.004627, 0.004627],[0.004903, 0.004903]]"
"83","2024-10-21","[[0.006063, 0.006063],[0.005178, 0.005178],[0.002895, 0.002895],[0.004616, 0.004616],[0.004935, 0.004935]]"
"84","2024-10-22","[[0.00607, 0.00607],[0.005173, 0.005173],[0.002892, 0.002892],[0.0046, 0.0046],[0.004966, 0.004966]]"
"85","2024-10-23","[[0.006075, 0.006075],[0.005164, 0.005164],[0.002886, 0.002886],[0.004579, 0.004579],[0.004994, 0.004994]]"
"86","2024-10-24","[[0.006077, 0.006077],[0.005154, 0.005154],[0.002878, 0.002878],[0.004552, 0.004552],[0.005021, 0.005021]]"
"87","2024-10-25","[[0.006078, 0.006078],[0.005141, 0.005141],[0.002869, 0.002869],[0.004519, 0.004519],[0.005046, 0.005046]]"
"88","2024-10-26","[[0.006075, 0.006075],[0.005126, 0.005126],[0.002858, 0.002858],[0.004482, 0.004482],[0.005069, 0.005069]]"
"89","2024-10-27","[[0.006071, 0.006071],[0.005109, 0.005109],[0.002844, 0.002844],[0.004439, 0.004439],[0.00509, 0.00509]]"
"90","2024-10-28","[[0.006064, 0.006064],[0.005089, 0.005089],[0.002829, 0.002829],[0.004392, 0.004392],[0.005109, 0.005109]]"
"91","2024-10-29","[[0.006055, 0.006055],[0.005067, 0.005067],[0.002813, 0.002813],[0.00434, 0.00434],[0.005126, 0.005126]]"
"92","2024-10-30","[[0.006044, 0.006044],[0.005043, 0.005043],[0.002794, 0.002794],[0.004284, 0.004284],[0.005141, 0.005141]]"
"93","2024-10-31","[[0.006031, 0.006031],[0.005017, 0.005017],[0.002774, 0.002774],[0.004224, 0.004224],[0.005154, 0.005154]]"
"94","2024-11-01","[[0.006015, 0.006015],[0.004989, 0.004989],[0.002752, 0.002752],[0.00416, 0.00416],[0.005165, 0.005165]]"
"95","2024-11-02","[[0.005997, 0.005997],[0.004959, 0.004959],[0.002729, 0.002729],[0.004092, 0.004092],[0.005174, 0.005174]]"
"96","2024-11-03","[[0.005977, 0.005977],[0.004927, 0.004927],[0.002704, 0.002704],[0.004022, 0.004022],[0.005181, 0.005181]]"
"97","2024-11-04","[[0.005954, 0.005954],[0.004893, 0.004893],[0.002678, 0.002678],[0.003948, 0.003948],[0.005186, 0.005186]]"
"98","2024-11-05","[[0.00593, 0.00593],[0.004857, 0.004857],[0.00265, 0.00265],[0.003871, 0.003871],[0.005188, 0.005188]]"
"99","2024-11-06","[[0.005903, 0.005903],[0.004819, 0.004819],[0.002621, 0.002621],[0.003793, 0.003793],[0.005189, 0.005189]]"
"100","2024-11-07","[[0.005875, 0.005875],[0.00478, 0.00478],[0.002591, 0.002591],[0.003712, 0.003712],[0.005187, 0.005187]]"
"101","2024-11-08","[[0.005844, 0.005844],[0.004739, 0.004739],[0.002559, 0.002559],[0.003629, 0.003629],[0.005184, 0.005184]]"
"102","2024-11-09","[[0.005812, 0.005812],[0.004696, 0.004696],[0.002526, 0.002526],[0.003544, 0.003544],[0.005178, 0.005178]]"
"103","2024-11-10","[[0.005777, 0.005777],[0.004652, 0.004652],[0.002493, 0.002493],[0.003459, 0.003459],[0.00517, 0.00517]]"
"104","2024-11-11","[[0.005741, 0.005741],[0.004606, 0.004606],[0.002458, 0.002458],[0.003372, 0.003372],[0.00516, 0.00516]]"
"105","2024-11-12","[[0.005702, 0.005702],[0.004559, 0.004559],[0.002423, 0.002423],[0.003285, 0.003285],[0.005148, 0.005148]]"
"106","2024-11-13","[[0.005662, 0.005662],[0.00451, 0.00451],[0.002386, 0.002386],[0.003197, 0.003197],[0.005134, 0.005134]]"
"107","2024-11-14","[[0.005621, 0.005621],[0.00446, 0.00446],[0.002349, 0.002349],[0.003108, 0.003108],[0.005117, 0.005117]]"
"108","2024-11-15","[[0.005577, 0.005577],[0.004409, 0.004409],[0.002311, 0.002311],[0.00302, 0.00302],[0.005099, 0.005099]]"
"109","2024-11-16","[[0.005532, 0.005532],[0.004357, 0.004357],[0.002273, 0.002273],[0.002932, 0.002932],[0.005079, 0.005079]]"
"110","2024-11-17","[[0.005486, 0.005486],[0.004304, 0.004304],[0.002234, 0.002234],[0.002844, 0.002844],[0.005057, 0.005057]]"
"111","2024-11-18","[[0.005438, 0.005438],[0.00425, 0.00425],[0.002195, 0.002195],[0.002757, 0.002757],[0.005033, 0.005033]]"
"112","2024-11-19","[[0.005389, 0.005389],[0.004195, 0.004195],[0.002155, 0.002155],[0.002671, 0.002671],[0.005007, 0.005007]]"
"113","2024-11-20","[[0.005338, 0.005338],[0.004139, 0.004139],[0.002115, 0.002115],[0.002585, 0.002585],[0.00498, 0.00498]]"
"114","2024-11-21","[[0.005286, 0.005286],[0.004083, 0.004083],[0.002074, 0.002074],[0.0025, 0.0025],[0.00495, 0.00495]]"
"115","2024-11-22","[[0.005233, 0.005233],[0.004026, 0.004026],[0.002034, 0.002034],[0.002417, 0.002417],[0.004919, 0.004919]]"
"116","2024-11-23","[[0.005178, 0.005178],[0.003968, 0.003968],[0.001993, 0.001993],[0.002335, 0.002335],[0.004886, 0.004886]]"
"117","2024-11-24","[[0.005123, 0.005123],[0.00391, 0.00391],[0.001952, 0.001952],[0.002254, 0.002254],[0.004852, 0.004852]]"
"118","2024-11-25","[[0.005066, 0.005066],[0.003851, 0.003851],[0.001911, 0.001911],[0.002175, 0.002175],[0.004816, 0.004816]]"
"119","2024-11-26","[[0.005009, 0.005009],[0.003791, 0.003791],[0.00187, 0.00187],[0.002097, 0.002097],[0.004778, 0.004778]]"
"120","2024-11-27","[[0.00495, 0.00495],[0.003732, 0.003732],[0.00183, 0.00183],[0.002021, 0.002021],[0.004739, 0.004739]]"
"121","2024-11-28","[[0.004891, 0.004891],[0.003672, 0.003672],[0.001789, 0.001789],[0.001947, 0.001947],[0.004698, 0.004698]]"
"122","2024-11-29","[[0.004831, 0.004831],[0.003612, 0.003612],[0.001748, 0.001748],[0.001874, 0.001874],[0.004657, 0.004657]]"
"123","2024-11-30","[[0.00477, 0.00477],[0.003552, 0.003552],[0.001708, 0.001708],[0.001804, 0.001804],[0.004613, 0.004613]]"
"124","2024-12-01","[[0.004709, 0.004709],[0.003491, 0.003491],[0.001668, 0.001668],[0.001735, 0.001735],[0.004569, 0.004569]]"
"125","2024-12-02","[[0.004647, 0.004647],[0.003431, 0.003431],[0.001629, 0.001629],[0.001668, 0.001668],[0.004523, 0.004523]]"
"126","2024-12-03","[[0.004584, 0.004584],[0.003371, 0.003371],[0.001589, 0.001589],[0.001603, 0.001603],[0.004476, 0.004476]]"
"127","2024-12-04","[[0.004521, 0.004521],[0.003311, 0.003311],[0.00155, 0.00155],[0.001539, 0.001539],[0.004428, 0.004428]]"
"128","2024-12-05","[[0.004458, 0.004458],[0.003251, 0.003251],[0.001512, 0.001512],[0.001478, 0.001478],[0.00438, 0.00438]]"
"129","2024-12-06","[[0.004394, 0.004394],[0.003191, 0.003191],[0.001474, 0.001474],[0.001419, 0.001419],[0.00433, 0.00433]]"
"130","2024-12-07","[[0.00433, 0.00433],[0.003131, 0.003131],[0.001436, 0.001436],[0.001361, 0.001361],[0.004279, 0.004279]]"
"131","2024-12-08","[[0.004266, 0.004266],[0.003071, 0.003071],[0.001399, 0.001399],[0.001305, 0.001305],[0.004227, 0.004227]]"
"132","2024-12-09","[[0.004202, 0.004202],[0.003012, 0.003012],[0.001362, 0.001362],[0.001251, 0.001251],[0.004175, 0.004175]]"
"133","2024-12-10","[[0.004137, 0.004137],[0.002954, 0.002954],[0.001326, 0.001326],[0.001199, 0.001199],[0.004122, 0.004122]]"
"134","2024-12-11","[[0.004073, 0.004073],[0.002895, 0.002895],[0.001291, 0.001291],[0.001149, 0.001149],[0.004068, 0.004068]]"
"135","2024-12-12","[[0.004008, 0.004008],[0.002837, 0.002837],[0.001256, 0.001256],[0.001101, 0.001101],[0.004014, 0.004014]]"
"136","2024-12-13","[[0.003944, 0.003944],[0.00278, 0.00278],[0.001221, 0.001221],[0.001054, 0.001054],[0.003959, 0.003959]]"
"137","2024-12-14","[[0.003879, 0.003879],[0.002723, 0.002723],[0.001188, 0.001188],[0.001009, 0.001009],[0.003904, 0.003904]]"
"138","2024-12-15","[[0.003815, 0.003815],[0.002666, 0.002666],[0.001154, 0.001154],[0.000966, 0.000966],[0.003848, 0.003848]]"
"139","2024-12-16","[[0.003751, 0.003751],[0.00261, 0.00261],[0.001122, 0.001122],[0.000924, 0.000924],[0.003792, 0.003792]]"
"140","2024-12-17","[[0.003687, 0.003687],[0.002555, 0.002555],[0.00109, 0.00109],[0.000884, 0.000884],[0.003736, 0.003736]]"
"141","2024-12-18","[[0.003623, 0.003623],[0.0025, 0.0025],[0.001059, 0.001059],[0.000845, 0.000845],[0.00368, 0.00368]]"
"142","2024-12-19","[[0.00356, 0.00356],[0.002446, 0.002446],[0.001028, 0.001028],[0.000808, 0.000808],[0.003623, 0.003623]]"
"143","2024-12-20","[[0.003497, 0.003497],[0.002393, 0.002393],[0.000998, 0.000998],[0.000772, 0.000772],[0.003566, 0.003566]]"
"144","2024-12-21","[[0.003434, 0.003434],[0.00234, 0.00234],[0.000969, 0.000969],[0.000738, 0.000738],[0.003509, 0.003509]]"
"145","2024-12-22","[[0.003372, 0.003372],[0.002288, 0.002288],[0.00094, 0.00094],[0.000705, 0.000705],[0.003452, 0.003452]]"
"146","2024-12-23","[[0.00331, 0.00331],[0.002237, 0.002237],[0.000912, 0.000912],[0.000674, 0.000674],[0.003395, 0.003395]]"
"147","2024-12-24","[[0.003249, 0.003249],[0.002186, 0.002186],[0.000885, 0.000885],[0.000644, 0.000644],[0.003338, 0.003338]]"
"148","2024-12-25","[[0.003188, 0.003188],[0.002136, 0.002136],[0.000858, 0.000858],[0.000615, 0.000615],[0.003281, 0.003281]]"
"149","2024-12-26","[[0.003127, 0.003127],[0.002087, 0.002087],[0.000832, 0.000832],[0.000587, 0.000587],[0.003224, 0.003224]]"
"150","2024-12-27","[[0.003067, 0.003067],[0.002038, 0.002038],[0.000807, 0.000807],[0.00056, 0.00056],[0.003168, 0.003168]]"
"151","2024-12-28","[[0.003008, 0.003008],[0.001991, 0.001991],[0.000782, 0.000782],[0.000535, 0.000535],[0.003111, 0.003111]]"
"152","2024-12-29","[[0.002949, 0.002949],[0.001944, 0.001944],[0.000758, 0.000758],[0.00051, 0.00051],[0.003055, 0.003055]]"
"153","2024-12-30","[[0.002891, 0.002891],[0.001898, 0.001898],[0.000734, 0.000734],[0.000487, 0.000487],[0.003, 0.003]]"
"154","2024-12-31","[[0.002834, 0.002834],[0.001853, 0.001853],[0.000711, 0.000711],[0.000465, 0.000465],[0.002944, 0.002944]]"
"155","2025-01-01","[[0.002777, 0.002777],[0.001808, 0.001808],[0.000689, 0.000689],[0.000443, 0.000443],[0.002889, 0.002889]]"
"156","2025-01-02","[[0.002721, 0.002721],[0.001764, 0.001764],[0.000667, 0.000667],[0.000423, 0.000423],[0.002834, 0.002834]]"
"157","2025-01-03","[[0.002665, 0.002665],[0.001721, 0.001721],[0.000646, 0.000646],[0.000403, 0.000403],[0.00278, 0.00278]]"
"158","2025-01-04","[[0.002611, 0.002611],[0.001679, 0.001679],[0.000625, 0.000625],[0.000385, 0.000385],[0.002726, 0.002726]]"
"159","2025-01-05","[[0.002557, 0.002557],[0.001638, 0.001638],[0.000605, 0.000605],[0.000367, 0.000367],[0.002673, 0.002673]]"
"160","2025-01-06","[[0.002503, 0.002503],[0.001597, 0.001597],[0.000586, 0.000586],[0.00035, 0.00035],[0.00262, 0.00262]]"
"161","2025-01-07","[[0.002451, 0.002451],[0.001558, 0.001558],[0.000567, 0.000567],[0.000334, 0.000334],[0.002568, 0.002568]]"
"162","2025-01-08","[[0.002399, 0.002399],[0.001519, 0.001519],[0.000549, 0.000549],[0.000318, 0.000318],[0.002516, 0.002516]]"
"163","2025-01-09","[[0.002348, 0.002348],[0.00148, 0.00148],[0.000531, 0.000531],[0.000303, 0.000303],[0.002464, 0.002464]]"
"164","2025-01-10","[[0.002297, 0.002297],[0.001443, 0.001443],[0.000513, 0.000513],[0.000289, 0.000289],[0.002414, 0.002414]]"
"165","2025-01-11","[[0.002248, 0.002248],[0.001406, 0.001406],[0.000497, 0.000497],[0.000275, 0.000275],[0.002364, 0.002364]]"
"166","2025-01-12","[[0.002199, 0.002199],[0.00137, 0.00137],[0.00048, 0.00048],[0.000263, 0.000263],[0.002314, 0.002314]]"
"167","2025-01-13","[[0.002151, 0.002151],[0.001335, 0.001335],[0.000464, 0.000464],[0.00025, 0.00025],[0.002265, 0.002265]]"
"168","2025-01-14","[[0.002103, 0.002103],[0.001301, 0.001301],[0.000449, 0.000449],[0.000238, 0.000238],[0.002217, 0.002217]]"
"169","2025-01-15","[[0.002057, 0.002057],[0.001267, 0.001267],[0.000434, 0.000434],[0.000227, 0.000227],[0.00217, 0.00217]]"
"170","2025-01-16","[[0.002011, 0.002011],[0.001234, 0.001234],[0.00042, 0.00042],[0.000216, 0.000216],[0.002123, 0.002123]]"
"171","2025-01-17","[[0.001966, 0.001966],[0.001202, 0.001202],[0.000406, 0.000406],[0.000206, 0.000206],[0.002076, 0.002076]]"
"172","2025-01-18","[[0.001922, 0.001922],[0.00117, 0.00117],[0.000392, 0.000392],[0.000196, 0.000196],[0.002031, 0.002031]]"
"173","2025-01-19","[[0.001878, 0.001878],[0.001139, 0.001139],[0.000379, 0.000379],[0.000187, 0.000187],[0.001986, 0.001986]]"
"174","2025-01-20","[[0.001836, 0.001836],[0.001109, 0.001109],[0.000366, 0.000366],[0.000178, 0.000178],[0.001942, 0.001942]]"
"175","2025-01-21","[[0.001794, 0.001794],[0.00108, 0.00108],[0.000354, 0.000354],[0.00017, 0.00017],[0.001898, 0.001898]]"
"176","2025-01-22","[[0.001752, 0.001752],[0.001051, 0.001051],[0.000342, 0.000342],[0.000162, 0.000162],[0.001855, 0.001855]]"
"177","2025-01-23","[[0.001712, 0.001712],[0.001023, 0.001023],[0.00033, 0.00033],[0.000154, 0.000154],[0.001813, 0.001813]]"
"178","2025-01-24","[[0.001672, 0.001672],[0.000996, 0.000996],[0.000319, 0.000319],[0.000147, 0.000147],[0.001772, 0.001772]]"
"179","2025-01-25","[[0.001633, 0.001633],[0.000969, 0.000969],[0.000308, 0.000308],[0.00014, 0.00014],[0.001731, 0.001731]]"
"180","2025-01-26","[[0.001595, 0.001595],[0.000943, 0.000943],[0.000298, 0.000298],[0.000133, 0.000133],[0.001691, 0.001691]]"
"181","2025-01-27","[[0.001558, 0.001558],[0.000917, 0.000917],[0.000288, 0.000288],[0.000127, 0.000127],[0.001652, 0.001652]]"
"182","2025-01-28","[[0.001521, 0.001521],[0.000893, 0.000893],[0.000278, 0.000278],[0.000121, 0.000121],[0.001613, 0.001613]]"
"183","2025-01-29","[[0.001485, 0.001485],[0.000868, 0.000868],[0.000268, 0.000268],[0.000115, 0.000115],[0.001575, 0.001575]]"
"184","2025-01-30","[[0.00145, 0.00145],[0.000845, 0.000845],[0.000259, 0.000259],[0.000109, 0.000109],[0.001538, 0.001538]]"
"185","2025-01-31","[[0.001415, 0.001415],[0.000822, 0.000822],[0.00025, 0.00025],[0.000104, 0.000104],[0.001502, 0.001502]]"
"186","2025-02-01","[[0.001381, 0.001381],[0.000799, 0.000799],[0.000241, 0.000241],[0.000099, 0.000099],[0.001466, 0.001466]]"
"187","2025-02-02","[[0.001348, 0.001348],[0.000777, 0.000777],[0.000233, 0.000233],[0.000095, 0.000095],[0.001431, 0.001431]]"
"188","2025-02-03","[[0.001316, 0.001316],[0.000756, 0.000756],[0.000225, 0.000225],[0.00009, 0.00009],[0.001396, 0.001396]]"
