date,value
2026-03-07,151.99999999800013
2026-03-08,151.99999999800013
2026-03-09,151.99999999800013
2026-03-10,151.99999999800013
2026-03-11,151.99999999800013
2026-03-12,151.99999999800013
2026-03-13,151.99999999800013
2026-03-14,151.99999999800013
2026-03-15,152.45714285500014
2026-03-16,152.91428571200015
2026-03-17,153.37142856900016
2026-03-18,153.82857142600017
2026-03-19,154.28571428300017
2026-03-20,154.74285714000018
2026-03-21,155.1999999970002
2026-03-22,155.6571428540002
2026-03-23,156.1142857110002
2026-03-24,156.57142856800021
2026-03-25,157.02857142500022
2026-03-26,157.48571428200023
2026-03-27,157.94285713900024
2026-03-28,158.39999999600025
2026-03-29,158.39999999600025
2026-03-30,158.39999999600025
2026-03-31,158.39999999600025
2026-04-01,158.39999999600025
2026-04-02,158.39999999600025
2026-04-03,158.39999999600025
2026-04-04,158.39999999600025
2026-04-05,158.74285713900025
2026-04-06,159.08571428200025
2026-04-07,159.42857142500026
2026-04-08,159.77142856800026
2026-04-09,160.11428571100026
2026-04-10,160.45714285400027
2026-04-11,160.79999999700027
2026-04-12,160.91428571100028
2026-04-13,161.02857142500028
2026-04-14,161.14285713900028
2026-04-15,161.2571428530003
2026-04-16,161.3714285670003
2026-04-17,161.4857142810003
2026-04-18,161.5999999950003
2026-04-19,161.7142857090003
2026-04-20,161.8285714230003
2026-04-21,161.94285713700032
2026-04-22,162.05714285100032
2026-04-23,162.17142856500033
2026-04-24,162.28571427900033
2026-04-25,162.39999999300034
2026-04-26,163.19999999300035
2026-04-27,163.99999999300036
2026-04-28,164.79999999300037
2026-04-29,165.59999999300038
2026-04-30,166.3999999930004
2026-05-01,167.1999999930004
2026-05-02,167.99999999300042
2026-05-03,167.99999999300042
2026-05-04,167.99999999300042
2026-05-05,167.99999999300042
2026-05-06,167.99999999300042
2026-05-07,167.99999999300042
2026-05-08,167.99999999300042
2026-05-09,167.99999999300042
