"","date","daily_vaccines"
"35","2024-09-03","[[0.003109, 0.003109],[0.002693, 0.002693],[0.001356, 0.001356],[0.001611, 0.001611],[0.002111, 0.002111]]"
"36","2024-09-04","[[0.003162, 0.003162],[0.002742, 0.002742],[0.001391, 0.001391],[0.001676, 0.001676],[0.002154, 0.002154]]"
"37","2024-09-05","[[0.003214, 0.003214],[0.002791, 0.002791],[0.001426, 0.001426],[0.001743, 0.001743],[0.002198, 0.002198]]"
"38","2024-09-06","[[0.003267, 0.003267],[0.002841, 0.002841],[0.001461, 0.001461],[0.001812, 0.001812],[0.002243, 0.002243]]"
"39","2024-09-07","[[0.00332, 0.00332],[0.00289, 0.00289],[0.001497, 0.001497],[0.001883, 0.001883],[0.002288, 0.002288]]"
"40","2024-09-08","[[0.003373, 0.003373],[0.002939, 0.002939],[0.001533, 0.001533],[0.001955, 0.001955],[0.002333, 0.002333]]"
"41","2024-09-09","[[0.003426, 0.003426],[0.002988, 0.002988],[0.00157, 0.00157],[0.00203, 0.00203],[0.002379, 0.002379]]"
"42","2024-09-10","[[0.003478, 0.003478],[0.003037, 0.003037],[0.001606, 0.001606],[0.002106, 0.002106],[0.002425, 0.002425]]"
"43","2024-09-11","[[0.003531, 0.003531],[0.003085, 0.003085],[0.001643, 0.001643],[0.002183, 0.002183],[0.002471, 0.002471]]"
"44","2024-09-12","[[0.003583, 0.003583],[0.003134, 0.003134],[0.00168, 0.00168],[0.002263, 0.002263],[0.002518, 0.002518]]"
"45","2024-09-13","[[0.003635, 0.003635],[0.003182, 0.003182],[0.001717, 0.001717],[0.002343, 0.002343],[0.002565, 0.002565]]"
"46","2024-09-14","[[0.003687, 0.003687],[0.003229, 0.003229],[0.001754, 0.001754],[0.002426, 0.002426],[0.002612, 0.002612]]"
"47","2024-09-15","[[0.003739, 0.003739],[0.003277, 0.003277],[0.001791, 0.001791],[0.002509, 0.002509],[0.00266, 0.00266]]"
"48","2024-09-16","[[0.00379, 0.00379],[0.003323, 0.003323],[0.001828, 0.001828],[0.002594, 0.002594],[0.002708, 0.002708]]"
"49","2024-09-17","[[0.003841, 0.003841],[0.00337, 0.00337],[0.001865, 0.001865],[0.00268, 0.00268],[0.002755, 0.002755]]"
"50","2024-09-18","[[0.003891, 0.003891],[0.003415, 0.003415],[0.001901, 0.001901],[0.002766, 0.002766],[0.002803, 0.002803]]"
"51","2024-09-19","[[0.003941, 0.003941],[0.00346, 0.00346],[0.001938, 0.001938],[0.002853, 0.002853],[0.002852, 0.002852]]"
"52","2024-09-20","[[0.00399, 0.00399],[0.003504, 0.003504],[0.001974, 0.001974],[0.002941, 0.002941],[0.0029, 0.0029]]"
"53","2024-09-21","[[0.004039, 0.004039],[0.003548, 0.003548],[0.00201, 0.00201],[0.00303, 0.00303],[0.002948, 0.002948]]"
"54","2024-09-22","[[0.004087, 0.004087],[0.00359, 0.00359],[0.002045, 0.002045],[0.003118, 0.003118],[0.002996, 0.002996]]"
"55","2024-09-23","[[0.004134, 0.004134],[0.003632, 0.003632],[0.00208, 0.00208],[0.003207, 0.003207],[0.003044, 0.003044]]"
"56","2024-09-24","[[0.00418, 0.00418],[0.003673, 0.003673],[0.002114, 0.002114],[0.003295, 0.003295],[0.003092, 0.003092]]"
"57","2024-09-25","[[0.004226, 0.004226],[0.003713, 0.003713],[0.002148, 0.002148],[0.003383, 0.003383],[0.00314, 0.00314]]"
"58","2024-09-26","[[0.004271, 0.004271],[0.003751, 0.003751],[0.002181, 0.002181],[0.00347, 0.00347],[0.003188, 0.003188]]"
"59","2024-09-27","[[0.004315, 0.004315],[0.003789, 0.003789],[0.002214, 0.002214],[0.003556, 0.003556],[0.003235, 0.003235]]"
"60","2024-09-28","[[0.004357, 0.004357],[0.003825, 0.003825],[0.002245, 0.002245],[0.003641, 0.003641],[0.003282, 0.003282]]"
"61","2024-09-29","[[0.004399, 0.004399],[0.00386, 0.00386],[0.002276, 0.002276],[0.003724, 0.003724],[0.003329, 0.003329]]"
"62","2024-09-30","[[0.00444, 0.00444],[0.003894, 0.003894],[0.002305, 0.002305],[0.003806, 0.003806],[0.003376, 0.003376]]"
"63","2024-10-01","[[0.004479, 0.004479],[0.003926, 0.003926],[0.002334, 0.002334],[0.003885, 0.003885],[0.003422, 0.003422]]"
"64","2024-10-02","[[0.004518, 0.004518],[0.003957, 0.003957],[0.002362, 0.002362],[0.003962, 0.003962],[0.003467, 0.003467]]"
"65","2024-10-03","[[0.004555, 0.004555],[0.003987, 0.003987],[0.002388, 0.002388],[0.004037, 0.004037],[0.003513, 0.003513]]"
"66","2024-10-04","[[0.00459, 0.00459],[0.004015, 0.004015],[0.002414, 0.002414],[0.004108, 0.004108],[0.003557, 0.003557]]"
"67","2024-10-05","[[0.004625, 0.004625],[0.004042, 0.004042],[0.002438, 0.002438],[0.004177, 0.004177],[0.003601, 0.003601]]"
"68","2024-10-06","[[0.004658, 0.004658],[0.004066, 0.004066],[0.002461, 0.002461],[0.004242, 0.004242],[0.003644, 0.003644]]"
"69","2024-10-07","[[0.004689, 0.004689],[0.00409, 0.00409],[0.002482, 0.002482],[0.004303, 0.004303],[0.003687, 0.003687]]"
"70","2024-10-08","[[0.004719, 0.004719],[0.004111, 0.004111],[0.002502, 0.002502],[0.00436, 0.00436],[0.003728, 0.003728]]"
"71","2024-10-09","[[0.004748, 0.004748],[0.004131, 0.004131],[0.00252, 0.00252],[0.004413, 0.004413],[0.003769, 0.003769]]"
"72","2024-10-10","[[0.004775, 0.004775],[0.004149, 0.004149],[0.002537, 0.002537],[0.004461, 0.004461],[0.003809, 0.003809]]"
"73","2024-10-11","[[0.0048, 0.0048],[0.004165, 0.004165],[0.002553, 0.002553],[0.004505, 0.004505],[0.003848, 0.003848]]"
"74","2024-10-12","[[0.004824, 0.004824],[0.00418, 0.00418],[0.002567, 0.002567],[0.004544, 0.004544],[0.003886, 0.003886]]"
"75","2024-10-13","[[0.004846, 0.004846],[0.004192, 0.004192],[0.002579, 0.002579],[0.004578, 0.004578],[0.003923, 0.003923]]"
"76","2024-10-14","[[0.004867, 0.004867],[0.004203, 0.004203],[0.002589, 0.002589],[0.004606, 0.004606],[0.003959, 0.003959]]"
"77","2024-10-15","[[0.004885, 0.004885],[0.004212, 0.004212],[0.002598, 0.002598],[0.004629, 0.004629],[0.003994, 0.003994]]"
"78","2024-10-16","[[0.004902, 0.004902],[0.004219, 0.004219],[0.002605, 0.002605],[0.004647, 0.004647],[0.004028, 0.004028]]"
"79","2024-10-17","[[0.004917, 0.004917],[0.004224, 0.004224],[0.002611, 0.002611],[0.004659, 0.004659],[0.00406, 0.00406]]"
"80","2024-10-18","[[0.00493, 0.00493],[0.004227, 0.004227],[0.002614, 0.002614],[0.004666, 0.004666],[0.004092, 0.004092]]"
"81","2024-10-19","[[0.004942, 0.004942],[0.004228, 0.004228],[0.002616, 0.002616],[0.004666, 0.004666],[0.004121, 0.004121]]"
"82","2024-10-20","[[0.004952, 0.004952],[0.004228, 0.004228],[0.002616, 0.002616],[0.004661, 0.004661],[0.00415, 0.00415]]"
"83","2024-10-21","[[0.004959, 0.004959],[0.004225, 0.004225],[0.002615, 0.002615],[0.004651, 0.004651],[0.004177, 0.004177]]"
"84","2024-10-22","[[0.004965, 0.004965],[0.00422, 0.00422],[0.002611, 0.002611],[0.004635, 0.004635],[0.004202, 0.004202]]"
"85","2024-10-23","[[0.004969, 0.004969],[0.004214, 0.004214],[0.002606, 0.002606],[0.004613, 0.004613],[0.004227, 0.004227]]"
"86","2024-10-24","[[0.004971, 0.004971],[0.004205, 0.004205],[0.002599, 0.002599],[0.004586, 0.004586],[0.004249, 0.004249]]"
"87","2024-10-25","[[0.004971, 0.004971],[0.004195, 0.004195],[0.002591, 0.002591],[0.004554, 0.004554],[0.00427, 0.00427]]"
"88","2024-10-26","[[0.00497, 0.00497],[0.004183, 0.004183],[0.00258, 0.00258],[0.004516, 0.004516],[0.00429, 0.00429]]"
"89","2024-10-27","[[0.004966, 0.004966],[0.004169, 0.004169],[0.002568, 0.002568],[0.004474, 0.004474],[0.004308, 0.004308]]"
"90","2024-10-28","[[0.004961, 0.004961],[0.004153, 0.004153],[0.002555, 0.002555],[0.004427, 0.004427],[0.004324, 0.004324]]"
"91","2024-10-29","[[0.004953, 0.004953],[0.004135, 0.004135],[0.002539, 0.002539],[0.004375, 0.004375],[0.004338, 0.004338]]"
"92","2024-10-30","[[0.004944, 0.004944],[0.004116, 0.004116],[0.002523, 0.002523],[0.004319, 0.004319],[0.004351, 0.004351]]"
"93","2024-10-31","[[0.004933, 0.004933],[0.004095, 0.004095],[0.002504, 0.002504],[0.004259, 0.004259],[0.004362, 0.004362]]"
"94","2024-11-01","[[0.00492, 0.00492],[0.004072, 0.004072],[0.002484, 0.002484],[0.004195, 0.004195],[0.004371, 0.004371]]"
"95","2024-11-02","[[0.004905, 0.004905],[0.004047, 0.004047],[0.002463, 0.002463],[0.004127, 0.004127],[0.004379, 0.004379]]"
"96","2024-11-03","[[0.004889, 0.004889],[0.004021, 0.004021],[0.002441, 0.002441],[0.004057, 0.004057],[0.004385, 0.004385]]"
"97","2024-11-04","[[0.00487, 0.00487],[0.003994, 0.003994],[0.002417, 0.002417],[0.003983, 0.003983],[0.004389, 0.004389]]"
"98","2024-11-05","[[0.00485, 0.00485],[0.003964, 0.003964],[0.002391, 0.002391],[0.003906, 0.003906],[0.004391, 0.004391]]"
"99","2024-11-06","[[0.004829, 0.004829],[0.003934, 0.003934],[0.002365, 0.002365],[0.003827, 0.003827],[0.004392, 0.004392]]"
"100","2024-11-07","[[0.004805, 0.004805],[0.003902, 0.003902],[0.002337, 0.002337],[0.003746, 0.003746],[0.00439, 0.00439]]"
"101","2024-11-08","[[0.00478, 0.00478],[0.003868, 0.003868],[0.002309, 0.002309],[0.003664, 0.003664],[0.004387, 0.004387]]"
"102","2024-11-09","[[0.004753, 0.004753],[0.003833, 0.003833],[0.002279, 0.002279],[0.003579, 0.003579],[0.004383, 0.004383]]"
"103","2024-11-10","[[0.004725, 0.004725],[0.003797, 0.003797],[0.002249, 0.002249],[0.003493, 0.003493],[0.004376, 0.004376]]"
"104","2024-11-11","[[0.004695, 0.004695],[0.00376, 0.00376],[0.002217, 0.002217],[0.003406, 0.003406],[0.004368, 0.004368]]"
"105","2024-11-12","[[0.004664, 0.004664],[0.003722, 0.003722],[0.002185, 0.002185],[0.003319, 0.003319],[0.004357, 0.004357]]"
"106","2024-11-13","[[0.004631, 0.004631],[0.003682, 0.003682],[0.002152, 0.002152],[0.003231, 0.003231],[0.004346, 0.004346]]"
"107","2024-11-14","[[0.004597, 0.004597],[0.003642, 0.003642],[0.002118, 0.002118],[0.003142, 0.003142],[0.004332, 0.004332]]"
"108","2024-11-15","[[0.004562, 0.004562],[0.0036, 0.0036],[0.002084, 0.002084],[0.003054, 0.003054],[0.004317, 0.004317]]"
"109","2024-11-16","[[0.004525, 0.004525],[0.003558, 0.003558],[0.002049, 0.002049],[0.002965, 0.002965],[0.0043, 0.0043]]"
"110","2024-11-17","[[0.004487, 0.004487],[0.003514, 0.003514],[0.002014, 0.002014],[0.002877, 0.002877],[0.004281, 0.004281]]"
"111","2024-11-18","[[0.004447, 0.004447],[0.00347, 0.00347],[0.001978, 0.001978],[0.00279, 0.00279],[0.004261, 0.004261]]"
"112","2024-11-19","[[0.004407, 0.004407],[0.003426, 0.003426],[0.001942, 0.001942],[0.002703, 0.002703],[0.004239, 0.004239]]"
"113","2024-11-20","[[0.004365, 0.004365],[0.00338, 0.00338],[0.001906, 0.001906],[0.002617, 0.002617],[0.004216, 0.004216]]"
"114","2024-11-21","[[0.004323, 0.004323],[0.003334, 0.003334],[0.001869, 0.001869],[0.002532, 0.002532],[0.004191, 0.004191]]"
"115","2024-11-22","[[0.004279, 0.004279],[0.003287, 0.003287],[0.001832, 0.001832],[0.002448, 0.002448],[0.004165, 0.004165]]"
"116","2024-11-23","[[0.004235, 0.004235],[0.00324, 0.00324],[0.001795, 0.001795],[0.002366, 0.002366],[0.004137, 0.004137]]"
"117","2024-11-24","[[0.004189, 0.004189],[0.003193, 0.003193],[0.001758, 0.001758],[0.002284, 0.002284],[0.004108, 0.004108]]"
"118","2024-11-25","[[0.004143, 0.004143],[0.003145, 0.003145],[0.001721, 0.001721],[0.002205, 0.002205],[0.004078, 0.004078]]"
"119","2024-11-26","[[0.004096, 0.004096],[0.003096, 0.003096],[0.001684, 0.001684],[0.002127, 0.002127],[0.004046, 0.004046]]"
"120","2024-11-27","[[0.004048, 0.004048],[0.003048, 0.003048],[0.001647, 0.001647],[0.00205, 0.00205],[0.004013, 0.004013]]"
"121","2024-11-28","[[0.004, 0.004],[0.002999, 0.002999],[0.001611, 0.001611],[0.001975, 0.001975],[0.003979, 0.003979]]"
"122","2024-11-29","[[0.003951, 0.003951],[0.00295, 0.00295],[0.001574, 0.001574],[0.001902, 0.001902],[0.003944, 0.003944]]"
"123","2024-11-30","[[0.003901, 0.003901],[0.002901, 0.002901],[0.001538, 0.001538],[0.001831, 0.001831],[0.003907, 0.003907]]"
"124","2024-12-01","[[0.003851, 0.003851],[0.002852, 0.002852],[0.001501, 0.001501],[0.001761, 0.001761],[0.00387, 0.00387]]"
"125","2024-12-02","[[0.0038, 0.0038],[0.002803, 0.002803],[0.001465, 0.001465],[0.001694, 0.001694],[0.003831, 0.003831]]"
"126","2024-12-03","[[0.003749, 0.003749],[0.002753, 0.002753],[0.00143, 0.00143],[0.001628, 0.001628],[0.003792, 0.003792]]"
"127","2024-12-04","[[0.003697, 0.003697],[0.002704, 0.002704],[0.001395, 0.001395],[0.001564, 0.001564],[0.003751, 0.003751]]"
"128","2024-12-05","[[0.003645, 0.003645],[0.002655, 0.002655],[0.00136, 0.00136],[0.001502, 0.001502],[0.00371, 0.00371]]"
"129","2024-12-06","[[0.003593, 0.003593],[0.002606, 0.002606],[0.001325, 0.001325],[0.001442, 0.001442],[0.003668, 0.003668]]"
"130","2024-12-07","[[0.003541, 0.003541],[0.002558, 0.002558],[0.001291, 0.001291],[0.001384, 0.001384],[0.003625, 0.003625]]"
"131","2024-12-08","[[0.003488, 0.003488],[0.002509, 0.002509],[0.001258, 0.001258],[0.001328, 0.001328],[0.003582, 0.003582]]"
"132","2024-12-09","[[0.003436, 0.003436],[0.002461, 0.002461],[0.001225, 0.001225],[0.001273, 0.001273],[0.003538, 0.003538]]"
"133","2024-12-10","[[0.003383, 0.003383],[0.002413, 0.002413],[0.001192, 0.001192],[0.001221, 0.001221],[0.003493, 0.003493]]"
"134","2024-12-11","[[0.00333, 0.00333],[0.002365, 0.002365],[0.00116, 0.00116],[0.00117, 0.00117],[0.003447, 0.003447]]"
"135","2024-12-12","[[0.003277, 0.003277],[0.002318, 0.002318],[0.001128, 0.001128],[0.001121, 0.001121],[0.003402, 0.003402]]"
"136","2024-12-13","[[0.003225, 0.003225],[0.002271, 0.002271],[0.001097, 0.001097],[0.001074, 0.001074],[0.003355, 0.003355]]"
"137","2024-12-14","[[0.003172, 0.003172],[0.002224, 0.002224],[0.001067, 0.001067],[0.001028, 0.001028],[0.003309, 0.003309]]"
"138","2024-12-15","[[0.003119, 0.003119],[0.002178, 0.002178],[0.001037, 0.001037],[0.000984, 0.000984],[0.003262, 0.003262]]"
"139","2024-12-16","[[0.003067, 0.003067],[0.002133, 0.002133],[0.001008, 0.001008],[0.000942, 0.000942],[0.003214, 0.003214]]"
"140","2024-12-17","[[0.003014, 0.003014],[0.002088, 0.002088],[0.000979, 0.000979],[0.000901, 0.000901],[0.003167, 0.003167]]"
"141","2024-12-18","[[0.002962, 0.002962],[0.002043, 0.002043],[0.000951, 0.000951],[0.000862, 0.000862],[0.003119, 0.003119]]"
"142","2024-12-19","[[0.00291, 0.00291],[0.001999, 0.001999],[0.000923, 0.000923],[0.000824, 0.000824],[0.003071, 0.003071]]"
"143","2024-12-20","[[0.002859, 0.002859],[0.001955, 0.001955],[0.000896, 0.000896],[0.000788, 0.000788],[0.003023, 0.003023]]"
"144","2024-12-21","[[0.002808, 0.002808],[0.001912, 0.001912],[0.00087, 0.00087],[0.000754, 0.000754],[0.002975, 0.002975]]"
"145","2024-12-22","[[0.002757, 0.002757],[0.00187, 0.00187],[0.000844, 0.000844],[0.00072, 0.00072],[0.002927, 0.002927]]"
"146","2024-12-23","[[0.002706, 0.002706],[0.001828, 0.001828],[0.000819, 0.000819],[0.000688, 0.000688],[0.002879, 0.002879]]"
"147","2024-12-24","[[0.002656, 0.002656],[0.001786, 0.001786],[0.000794, 0.000794],[0.000658, 0.000658],[0.00283, 0.00283]]"
"148","2024-12-25","[[0.002606, 0.002606],[0.001746, 0.001746],[0.00077, 0.00077],[0.000628, 0.000628],[0.002782, 0.002782]]"
"149","2024-12-26","[[0.002557, 0.002557],[0.001705, 0.001705],[0.000746, 0.000746],[0.0006, 0.0006],[0.002734, 0.002734]]"
"150","2024-12-27","[[0.002508, 0.002508],[0.001666, 0.001666],[0.000724, 0.000724],[0.000573, 0.000573],[0.002687, 0.002687]]"
"151","2024-12-28","[[0.002459, 0.002459],[0.001627, 0.001627],[0.000701, 0.000701],[0.000547, 0.000547],[0.002639, 0.002639]]"
"152","2024-12-29","[[0.002411, 0.002411],[0.001589, 0.001589],[0.000679, 0.000679],[0.000522, 0.000522],[0.002591, 0.002591]]"
"153","2024-12-30","[[0.002364, 0.002364],[0.001551, 0.001551],[0.000658, 0.000658],[0.000498, 0.000498],[0.002544, 0.002544]]"
"154","2024-12-31","[[0.002317, 0.002317],[0.001514, 0.001514],[0.000638, 0.000638],[0.000476, 0.000476],[0.002497, 0.002497]]"
"155","2025-01-01","[[0.00227, 0.00227],[0.001478, 0.001478],[0.000617, 0.000617],[0.000454, 0.000454],[0.002451, 0.002451]]"
"156","2025-01-02","[[0.002224, 0.002224],[0.001442, 0.001442],[0.000598, 0.000598],[0.000433, 0.000433],[0.002405, 0.002405]]"
"157","2025-01-03","[[0.002179, 0.002179],[0.001407, 0.001407],[0.000579, 0.000579],[0.000413, 0.000413],[0.002359, 0.002359]]"
"158","2025-01-04","[[0.002134, 0.002134],[0.001373, 0.001373],[0.00056, 0.00056],[0.000394, 0.000394],[0.002313, 0.002313]]"
"159","2025-01-05","[[0.00209, 0.00209],[0.001339, 0.001339],[0.000542, 0.000542],[0.000376, 0.000376],[0.002268, 0.002268]]"
"160","2025-01-06","[[0.002046, 0.002046],[0.001306, 0.001306],[0.000525, 0.000525],[0.000359, 0.000359],[0.002223, 0.002223]]"
"161","2025-01-07","[[0.002003, 0.002003],[0.001273, 0.001273],[0.000508, 0.000508],[0.000342, 0.000342],[0.002179, 0.002179]]"
"162","2025-01-08","[[0.001961, 0.001961],[0.001241, 0.001241],[0.000491, 0.000491],[0.000326, 0.000326],[0.002135, 0.002135]]"
"163","2025-01-09","[[0.001919, 0.001919],[0.00121, 0.00121],[0.000475, 0.000475],[0.000311, 0.000311],[0.002092, 0.002092]]"
"164","2025-01-10","[[0.001878, 0.001878],[0.001179, 0.001179],[0.00046, 0.00046],[0.000297, 0.000297],[0.002049, 0.002049]]"
"165","2025-01-11","[[0.001837, 0.001837],[0.001149, 0.001149],[0.000444, 0.000444],[0.000283, 0.000283],[0.002006, 0.002006]]"
"166","2025-01-12","[[0.001797, 0.001797],[0.00112, 0.00112],[0.00043, 0.00043],[0.00027, 0.00027],[0.001964, 0.001964]]"
"167","2025-01-13","[[0.001758, 0.001758],[0.001091, 0.001091],[0.000416, 0.000416],[0.000257, 0.000257],[0.001923, 0.001923]]"
"168","2025-01-14","[[0.001719, 0.001719],[0.001063, 0.001063],[0.000402, 0.000402],[0.000245, 0.000245],[0.001882, 0.001882]]"
"169","2025-01-15","[[0.001681, 0.001681],[0.001036, 0.001036],[0.000388, 0.000388],[0.000233, 0.000233],[0.001842, 0.001842]]"
"170","2025-01-16","[[0.001644, 0.001644],[0.001009, 0.001009],[0.000375, 0.000375],[0.000223, 0.000223],[0.001802, 0.001802]]"
"171","2025-01-17","[[0.001607, 0.001607],[0.000982, 0.000982],[0.000363, 0.000363],[0.000212, 0.000212],[0.001763, 0.001763]]"
"172","2025-01-18","[[0.001571, 0.001571],[0.000957, 0.000957],[0.000351, 0.000351],[0.000202, 0.000202],[0.001724, 0.001724]]"
"173","2025-01-19","[[0.001535, 0.001535],[0.000932, 0.000932],[0.000339, 0.000339],[0.000193, 0.000193],[0.001686, 0.001686]]"
"174","2025-01-20","[[0.0015, 0.0015],[0.000907, 0.000907],[0.000327, 0.000327],[0.000183, 0.000183],[0.001649, 0.001649]]"
"175","2025-01-21","[[0.001466, 0.001466],[0.000883, 0.000883],[0.000316, 0.000316],[0.000175, 0.000175],[0.001612, 0.001612]]"
"176","2025-01-22","[[0.001432, 0.001432],[0.000859, 0.000859],[0.000306, 0.000306],[0.000167, 0.000167],[0.001576, 0.001576]]"
"177","2025-01-23","[[0.001399, 0.001399],[0.000837, 0.000837],[0.000295, 0.000295],[0.000159, 0.000159],[0.00154, 0.00154]]"
"178","2025-01-24","[[0.001367, 0.001367],[0.000814, 0.000814],[0.000285, 0.000285],[0.000151, 0.000151],[0.001505, 0.001505]]"
"179","2025-01-25","[[0.001335, 0.001335],[0.000792, 0.000792],[0.000275, 0.000275],[0.000144, 0.000144],[0.001471, 0.001471]]"
"180","2025-01-26","[[0.001304, 0.001304],[0.000771, 0.000771],[0.000266, 0.000266],[0.000137, 0.000137],[0.001437, 0.001437]]"
"181","2025-01-27","[[0.001273, 0.001273],[0.00075, 0.00075],[0.000257, 0.000257],[0.000131, 0.000131],[0.001403, 0.001403]]"
"182","2025-01-28","[[0.001243, 0.001243],[0.00073, 0.00073],[0.000248, 0.000248],[0.000124, 0.000124],[0.001371, 0.001371]]"
"183","2025-01-29","[[0.001214, 0.001214],[0.00071, 0.00071],[0.00024, 0.00024],[0.000119, 0.000119],[0.001338, 0.001338]]"
"184","2025-01-30","[[0.001185, 0.001185],[0.000691, 0.000691],[0.000231, 0.000231],[0.000113, 0.000113],[0.001307, 0.001307]]"
"185","2025-01-31","[[0.001156, 0.001156],[0.000672, 0.000672],[0.000223, 0.000223],[0.000108, 0.000108],[0.001276, 0.001276]]"
"186","2025-02-01","[[0.001129, 0.001129],[0.000653, 0.000653],[0.000216, 0.000216],[0.000102, 0.000102],[0.001246, 0.001246]]"
"187","2025-02-02","[[0.001102, 0.001102],[0.000635, 0.000635],[0.000208, 0.000208],[0.000098, 0.000098],[0.001216, 0.001216]]"
"188","2025-02-03","[[0.001075, 0.001075],[0.000618, 0.000618],[0.000201, 0.000201],[0.000093, 0.000093],[0.001187, 0.001187]]"
