0,date,absolute_humidity
163,2023-02-10,0.00498208636903049
164,2023-02-11,0.00398193750394664
165,2023-02-12,0.00427265454058987
166,2023-02-13,0.00526702480662304
167,2023-02-14,0.00743977537477445
168,2023-02-15,0.00639955740012793
169,2023-02-16,0.00726952630264515
170,2023-02-17,0.00273020473744537
171,2023-02-18,0.00299120681566737
172,2023-02-19,0.00495764962485709
173,2023-02-20,0.0079921738555034
174,2023-02-21,0.0101021458236077
175,2023-02-22,0.0112460034133895
176,2023-02-23,0.00666696192329806
177,2023-02-24,0.00483526439039093
178,2023-02-25,0.00581772462023902
179,2023-02-26,0.00966019374512446
180,2023-02-27,0.00846591554000043
181,2023-02-28,0.0050744797397673
182,2023-03-01,0.00915441989270745
183,2023-03-02,0.0130378592875786
184,2023-03-03,0.00881827198177096
185,2023-03-04,0.00601642328723701
186,2023-03-05,0.00788725187885575
187,2023-03-06,0.00944018522788996
188,2023-03-07,0.012104302866977
189,2023-03-08,0.0122760878805297
190,2023-03-09,0.0115308950824494
191,2023-03-10,0.00859884620612403
192,2023-03-11,0.00979954186671724
193,2023-03-12,0.00853650173997845
194,2023-03-13,0.00468947518454639
195,2023-03-14,0.00428390946322135
196,2023-03-15,0.00586915758939347
197,2023-03-16,0.0101405482979096
198,2023-03-17,0.00527454393776487
199,2023-03-18,0.00333805530548985
200,2023-03-19,0.00294498125070029
201,2023-03-20,0.00364008617576804
202,2023-03-21,0.00772107366708841
203,2023-03-22,0.0124214026516049
204,2023-03-23,0.0137150267061467
205,2023-03-24,0.0129006687519987
206,2023-03-25,0.00566680681676548
207,2023-03-26,0.0058322706569346
208,2023-03-27,0.00693019943322394
209,2023-03-28,0.00668669982008975
210,2023-03-29,0.00628892707578471
211,2023-03-30,0.00945388538424265
212,2023-03-31,0.012140523850438
213,2023-04-01,0.00468260813222238
214,2023-04-02,0.00748829506725694
215,2023-04-03,0.0114957433719555
216,2023-04-04,0.0135222155491426
217,2023-04-05,0.0106321312540041
218,2023-04-06,0.00639082044874544
219,2023-04-07,0.00717234676862559
220,2023-04-08,0.00795642045771026
221,2023-04-09,0.00957607614074015
222,2023-04-10,0.0100859357978951
223,2023-04-11,0.00933098729971486
224,2023-04-12,0.00950338902519875
225,2023-04-13,0.00923169830418897
226,2023-04-14,0.0106244787880728
227,2023-04-15,0.0129774503963717
228,2023-04-16,0.00604687594794527
229,2023-04-17,0.00520974128228387
230,2023-04-18,0.00895026858515022
231,2023-04-19,0.0132558001963789
232,2023-04-20,0.0131202509351583
233,2023-04-21,0.0109444643947592
234,2023-04-22,0.00683447519126771
235,2023-04-23,0.00599267272451526
236,2023-04-24,0.00634190871531962
237,2023-04-25,0.00809876952024007
238,2023-04-26,0.0100501937400126
239,2023-04-27,0.0102451969887074
240,2023-04-28,0.00919678354385366
241,2023-04-29,0.00801613561413956
242,2023-04-30,0.00683163484085746
243,2023-05-01,0.00665768843839143
244,2023-05-02,0.00702161875740399
245,2023-05-03,0.00872352271901698
246,2023-05-04,0.0100316039769854
247,2023-05-05,0.015231141847008
248,2023-05-06,0.0165973499851217
249,2023-05-07,0.0175770305689763
250,2023-05-08,0.0157290155554868
251,2023-05-09,0.015451422569723
252,2023-05-10,0.0143263003379671
253,2023-05-11,0.0140741359244919
254,2023-05-12,0.0173371977024627
255,2023-05-13,0.0160558261030184
256,2023-05-14,0.0154795151690698
257,2023-05-15,0.0141368689170728
258,2023-05-16,0.0144288448800305
259,2023-05-17,0.0123095937482448
260,2023-05-18,0.012609459119355
261,2023-05-19,0.0137529376890708
262,2023-05-20,0.0121762776486293
263,2023-05-21,0.0108840486570967
264,2023-05-22,0.0112223189207725
265,2023-05-23,0.0115196037681237
266,2023-05-24,0.012707213066857
267,2023-05-25,0.0128395128677684
268,2023-05-26,0.0119237064570894
269,2023-05-27,0.0109342681773176
270,2023-05-28,0.0108032589196227
271,2023-05-29,0.0123971691302193
272,2023-05-30,0.013399744896698
273,2023-05-31,0.0137140465826219
274,2023-06-01,0.0138116865736348
275,2023-06-02,0.0135690810416374
276,2023-06-03,0.0138090238712418
277,2023-06-04,0.0132712257839034
278,2023-06-05,0.0135924803114242
279,2023-06-06,0.0130120656915207
280,2023-06-07,0.0125231461962826
281,2023-06-08,0.0132301710351991
282,2023-06-09,0.0126390295353662
283,2023-06-10,0.0138941507691263
284,2023-06-11,0.0143329293280134
285,2023-06-12,0.0155430052951543
286,2023-06-13,0.0148654101896241
287,2023-06-14,0.0179159147347408
288,2023-06-15,0.0172505145716114
289,2023-06-16,0.0181380034209173
290,2023-06-17,0.0178929915083713
291,2023-06-18,0.0157446640148533
292,2023-06-19,0.0145149810670057
293,2023-06-20,0.017029234470983
294,2023-06-21,0.0174426316181339
295,2023-06-22,0.0162959198880179
296,2023-06-23,0.0157502460466331
297,2023-06-24,0.0154943287753585
298,2023-06-25,0.0140569749919726
299,2023-06-26,0.0143318731235481
300,2023-06-27,0.0128571454622557
301,2023-06-28,0.0110542452664848
302,2023-06-29,0.0109617931558398
303,2023-06-30,0.011571851911757
304,2023-07-01,0.012492980869755
305,2023-07-02,0.0125777464162445
306,2023-07-03,0.0134294641743922
307,2023-07-04,0.0141520625223744
308,2023-07-05,0.0141611450693965
309,2023-07-06,0.0145944183759363
310,2023-07-07,0.0143350070099008
311,2023-07-08,0.0141018164912098
312,2023-07-09,0.0157635790140678
313,2023-07-10,0.0172412282095827
314,2023-07-11,0.0174204780751924
315,2023-07-12,0.0153172204436763
316,2023-07-13,0.0143757763188191
317,2023-07-14,0.012872345443942
318,2023-07-15,0.0124728818067745
319,2023-07-16,0.0153309335106645
320,2023-07-17,0.0134817335285444
321,2023-07-18,0.010538919132986
322,2023-07-19,0.010567695842562
323,2023-07-20,0.0110115352365414
324,2023-07-21,0.0115968824036165
325,2023-07-22,0.0135111159126444
326,2023-07-23,0.0117814365252288
327,2023-07-24,0.0108122085344583
328,2023-07-25,0.0106153617441922
329,2023-07-26,0.0110292234934274
330,2023-07-27,0.0119194518721832
331,2023-07-28,0.0110173449167192
332,2023-07-29,0.0109250852273721
333,2023-07-30,0.010851285637314
334,2023-07-31,0.0112575886252506
335,2023-08-01,0.0115803409152608
336,2023-08-02,0.0115998441222914
337,2023-08-03,0.0115615299137337
338,2023-08-04,0.0127484975259215
339,2023-08-05,0.0121399841084371
340,2023-08-06,0.0118529838986102
341,2023-08-07,0.0125317424218255
342,2023-08-08,0.0128516765279611
343,2023-08-09,0.0129559765248842
344,2023-08-10,0.0133711651380343
345,2023-08-11,0.0124668530400165
346,2023-08-12,0.0122405593018894
347,2023-08-13,0.0130061984915907
348,2023-08-14,0.0116034454479108
349,2023-08-15,0.00993502594770469
350,2023-08-16,0.00851520850185559
351,2023-08-17,0.00903501609961192
352,2023-08-18,0.00979722350497138
353,2023-08-19,0.0101326117397879
354,2023-08-20,0.0108108363541154
355,2023-08-21,0.0119304342731608
356,2023-08-22,0.0124751193286625
357,2023-08-23,0.0132280058548504
358,2023-08-24,0.0124212221443568
359,2023-08-25,0.0115663335327003
360,2023-08-26,0.0111057405328293
361,2023-08-27,0.0113437369247108
362,2023-08-28,0.0137329846655837
363,2023-08-29,0.0116473973682856
364,2023-08-30,0.00921321457788123
365,2023-08-31,0.00960672008593313
366,2023-09-01,0.00974599470536112
367,2023-09-02,0.00873228711883933
368,2023-09-03,0.0105018605933186
369,2023-09-04,0.0130768526225548
370,2023-09-05,0.0147225602237141
371,2023-09-06,0.0130735556806692
372,2023-09-07,0.0116528515178343
373,2023-09-08,0.0100846265276866
374,2023-09-09,0.0123207731133637
375,2023-09-10,0.0098902242554521
376,2023-09-11,0.00855939017139573
377,2023-09-12,0.0106032145876353
378,2023-09-13,0.0128458390403962
379,2023-09-14,0.0142436306817796
380,2023-09-15,0.0140661886526328
381,2023-09-16,0.0138069971757377
382,2023-09-17,0.011108391662481
383,2023-09-18,0.00827949204055282
384,2023-09-19,0.00974904831717581
385,2023-09-20,0.0138367023072064
386,2023-09-21,0.0147277149213055
387,2023-09-22,0.0141754799247296
388,2023-09-23,0.0151164045515047
389,2023-09-24,0.015525784424619
390,2023-09-25,0.0175957164945871
391,2023-09-26,0.0141872661241161
392,2023-09-27,0.0114769130560682
393,2023-09-28,0.0111766043577738
394,2023-09-29,0.0129218166729322
395,2023-09-30,0.0124815230991578
396,2023-10-01,0.0110070194914993
397,2023-10-02,0.0107741973620388
398,2023-10-03,0.0117399051281003
399,2023-10-04,0.014998825780243
400,2023-10-05,0.0166838715932417
401,2023-10-06,0.0111358486959062
402,2023-10-07,0.00630373314947285
403,2023-10-08,0.00542833712428216
404,2023-10-09,0.00782712386342499
405,2023-10-10,0.0100063676046292
406,2023-10-11,0.0125692454131433
407,2023-10-12,0.011751591277337
408,2023-10-13,0.0125100266886875
409,2023-10-14,0.0055695111690456
410,2023-10-15,0.00573657444064421
411,2023-10-16,0.00555930891123629
412,2023-10-17,0.00468008199911282
413,2023-10-18,0.00578324696680559
414,2023-10-19,0.00783593690721318
415,2023-10-20,0.00573752500261462
416,2023-10-21,0.00613109451792711
417,2023-10-22,0.00802597214527795
418,2023-10-23,0.0121986066559189
419,2023-10-24,0.0129698855823583
420,2023-10-25,0.0143509913063044
421,2023-10-26,0.0148642206296438
422,2023-10-27,0.0162539115126217
423,2023-10-28,0.0168309138812633
424,2023-10-29,0.0107827164668406
425,2023-10-30,0.00400831988725148
426,2023-10-31,0.00387867178351647
427,2023-11-01,0.00370533692572887
428,2023-11-02,0.00403612917756563
429,2023-11-03,0.00613470057953347
430,2023-11-04,0.00982556420829937
431,2023-11-05,0.0106329221532426
432,2023-11-06,0.0113563369095297
433,2023-11-07,0.0121848515259582
434,2023-11-08,0.0129116141822923
435,2023-11-09,0.0136488602359102
436,2023-11-10,0.00780263787248369
437,2023-11-11,0.00679099942102436
438,2023-11-12,0.00769088447189212
439,2023-11-13,0.00793261420436796
440,2023-11-14,0.00733335188829876
441,2023-11-15,0.00731998143689425
442,2023-11-16,0.00885232006707652
443,2023-11-17,0.00978008314092277
444,2023-11-18,0.00939197518164292
445,2023-11-19,0.00865530929260069
446,2023-11-20,0.0106342672246903
447,2023-11-21,0.0063791791599766
448,2023-11-22,0.00383898881519792
449,2023-11-23,0.00358962518856226
450,2023-11-24,0.00508097612923435
451,2023-11-25,0.00545750945369064
452,2023-11-26,0.00540868598248132
453,2023-11-27,0.00319623976732449
454,2023-11-28,0.00338812178013155
455,2023-11-29,0.00408202198035945
456,2023-11-30,0.00853529298910871
457,2023-12-01,0.00820923029625027
458,2023-12-02,0.00628857347482787
459,2023-12-03,0.00550944223615454
460,2023-12-04,0.00427334735374616
461,2023-12-05,0.00405657557447822
462,2023-12-06,0.00463807517944863
463,2023-12-07,0.00576229470122295
464,2023-12-08,0.009907513264228
465,2023-12-09,0.00909532463199205
466,2023-12-10,0.00326374336719076
467,2023-12-11,0.00277696742991931
468,2023-12-12,0.00437044867166233
469,2023-12-13,0.00508361211783874
470,2023-12-14,0.00470786836442792
471,2023-12-15,0.00738347842001751
472,2023-12-16,0.00671909830204889
473,2023-12-17,0.00475956516245126
474,2023-12-18,0.00486334545491969
475,2023-12-19,0.00399956155645972
476,2023-12-20,0.00614655455733142
477,2023-12-21,0.00833723770285195
478,2023-12-22,0.00976809053011521
479,2023-12-23,0.0101862426046423
480,2023-12-24,0.0113004153350961
481,2023-12-25,0.00589588882620305
482,2023-12-26,0.00385850018717588
483,2023-12-27,0.00427081666941487
484,2023-12-28,0.00386454203963336
485,2023-12-29,0.0037536738646767
486,2023-12-30,0.00381737291525386
487,2023-12-31,0.00446747860317401
488,2024-01-01,0.00440973920437197
489,2024-01-02,0.00386215719812423
490,2024-01-03,0.00539911157278711
491,2024-01-04,0.00507263938727027
492,2024-01-05,0.00560262195138035
493,2024-01-06,0.00529722898411847
494,2024-01-07,0.00458448258172156
495,2024-01-08,0.00605064091293819
496,2024-01-09,0.00339771723806872
497,2024-01-10,0.00317608352104964
498,2024-01-11,0.00542792764705761
499,2024-01-12,0.00565819641721618
500,2024-01-13,0.00289034147863276
501,2024-01-14,0.00135149148065301
502,2024-01-15,0.00134119734579916
503,2024-01-16,0.000932288256797509
504,2024-01-17,0.00138180227121197
505,2024-01-18,0.00294277292039513
506,2024-01-19,0.00265093295390464
507,2024-01-20,0.00151812973490451
508,2024-01-21,0.00181869981007008
509,2024-01-22,0.00346272859844083
510,2024-01-23,0.0052013204580307
511,2024-01-24,0.00824597159093669
512,2024-01-25,0.0089758838682125
513,2024-01-26,0.00800810549161256
514,2024-01-27,0.00772879280283991
515,2024-01-28,0.00496286080240018
516,2024-01-29,0.00521417821062531
517,2024-01-30,0.00591418465465364
518,2024-01-31,0.00629721761497697
519,2024-02-01,0.00692083862800659
520,2024-02-02,0.009282086352345
521,2024-02-03,0.0100863865650767
522,2024-02-04,0.00715292215781202
523,2024-02-05,0.00661390588202542
524,2024-02-06,0.0054106530177788
525,2024-02-07,0.00605659697215412
526,2024-02-08,0.00923225358587154
527,2024-02-09,0.00994438998521108
528,2024-02-10,0.00877657689411673
529,2024-02-11,0.00762043427323189
530,2024-02-12,0.00528665454917108
531,2024-02-13,0.00432055644650421
532,2024-02-14,0.00573819867338788
533,2024-02-15,0.00785478712659273
534,2024-02-16,0.00918652935775533
535,2024-02-17,0.00362211874303422
536,2024-02-18,0.00245533768876075
537,2024-02-19,0.00364947007619776
538,2024-02-20,0.00604202840512506
539,2024-02-21,0.00907292896987532
540,2024-02-22,0.00946952745223164
541,2024-02-23,0.0063635715879641
542,2024-02-24,0.00454847329246783
543,2024-02-25,0.00619451988975263
544,2024-02-26,0.00901085853040444
545,2024-02-27,0.0118850895933892
546,2024-02-28,0.00586081041238327
547,2024-02-29,0.00355876269212317
548,2024-03-01,0.00517072669798367
549,2024-03-02,0.00794348959232483
550,2024-03-03,0.0103543503933135
551,2024-03-04,0.0118488020838633
552,2024-03-05,0.0124094331298362
553,2024-03-06,0.00998098599710361
554,2024-03-07,0.0110422573863726
555,2024-03-08,0.0120101070038579
556,2024-03-09,0.00600435415716757
557,2024-03-10,0.0044795386479977
558,2024-03-11,0.00554429762912068
559,2024-03-12,0.00834371522621145
560,2024-03-13,0.0124524104405392
561,2024-03-14,0.0139310838968606
562,2024-03-15,0.0116885558730274
563,2024-03-16,0.00985743562253474
564,2024-03-17,0.009644939959275
565,2024-03-18,0.00550049394642525
566,2024-03-19,0.0042052714063285
567,2024-03-20,0.00631735890056007
568,2024-03-21,0.00902707631890239
569,2024-03-22,0.00942940550510574
570,2024-03-23,0.00818690094941606
571,2024-03-24,0.0095217784030617
572,2024-03-25,0.00998106060345008
573,2024-03-26,0.00472170984192582
574,2024-03-27,0.00499147102219109
575,2024-03-28,0.00636104792515239
576,2024-03-29,0.00880500831143846
577,2024-03-30,0.011443024077876
578,2024-03-31,0.0138786229213248
579,2024-04-01,0.0149342365083144
580,2024-04-02,0.0103172198498876
581,2024-04-03,0.00577921913160632
582,2024-04-04,0.00614371630239696
583,2024-04-05,0.00799103540714096
584,2024-04-06,0.00964833733230603
585,2024-04-07,0.00933769676538015
586,2024-04-08,0.00829373560687104
587,2024-04-09,0.0136218240562206
588,2024-04-10,0.0111835526591731
589,2024-04-11,0.00738748768432715
590,2024-04-12,0.00665658465004526
591,2024-04-13,0.00901737082114612
592,2024-04-14,0.0115113083156757
593,2024-04-15,0.0145723323962143
594,2024-04-16,0.0136411055097018
595,2024-04-17,0.0134592458559906
596,2024-04-18,0.0164053651952241
597,2024-04-19,0.010489400774311
598,2024-04-20,0.00934640605489469
599,2024-04-21,0.00662287916003896
600,2024-04-22,0.00605331665472918
601,2024-04-23,0.00935605322151925
602,2024-04-24,0.0133561977241753
603,2024-04-25,0.0152930642220643
604,2024-04-26,0.0148693968340839
605,2024-04-27,0.0158515841238003
606,2024-04-28,0.0153886340611445
607,2024-04-29,0.0140164109761827
608,2024-04-30,0.0132417157398198
609,2024-05-01,0.0149418223423488
610,2024-05-02,0.0161862338921337
611,2024-05-03,0.016294816484195
612,2024-05-04,0.0155683638030578
613,2024-05-05,0.0160672721527094
614,2024-05-06,0.0169035443369384
615,2024-05-07,0.0157016873038656
616,2024-05-08,0.0158612530424514
617,2024-05-09,0.0147434960218203
618,2024-05-10,0.0108634382609814
619,2024-05-11,0.0105784138078999
620,2024-05-12,0.0123491293316792
621,2024-05-13,0.0139958835524422
622,2024-05-14,0.0111635214564475
623,2024-05-15,0.0116116630498747
624,2024-05-16,0.0149229519037445
625,2024-05-17,0.014435354355638
626,2024-05-18,0.014728530717548
627,2024-05-19,0.0175638849931684
628,2024-05-20,0.0158581505776524
629,2024-05-21,0.0174610827763734
630,2024-05-22,0.0189638312158147
631,2024-05-23,0.0184356119751817
632,2024-05-24,0.0181599511256949
633,2024-05-25,0.0205245829314332
634,2024-05-26,0.0176820922572392
635,2024-05-27,0.0136573045518052
636,2024-05-28,0.0174340215991392
637,2024-05-29,0.0165259019051904
638,2024-05-30,0.0169851752068622
639,2024-05-31,0.016408839799238
640,2024-06-01,0.0163519893839927
641,2024-06-02,0.0176454526213506
642,2024-06-03,0.0193969924285105
643,2024-06-04,0.0202633105606462
644,2024-06-05,0.0189482282254506
645,2024-06-06,0.0147121685546484
646,2024-06-07,0.0154477103937869
647,2024-06-08,0.0166075589032985
648,2024-06-09,0.0167501621304616
649,2024-06-10,0.0170730392529742
650,2024-06-11,0.0163332418446909
651,2024-06-12,0.0160719205988712
652,2024-06-13,0.0175813820184858
653,2024-06-14,0.0164245549381259
654,2024-06-15,0.0158625977628893
655,2024-06-16,0.0178082949467794
656,2024-06-17,0.0182878639845347
657,2024-06-18,0.0173358447130092
658,2024-06-19,0.0168455497777993
659,2024-06-20,0.0185796352646624
660,2024-06-21,0.0173785318197175
661,2024-06-22,0.0177599177589979
662,2024-06-23,0.0181226459910359
663,2024-06-24,0.01816411270887
664,2024-06-25,0.0186439994510941
665,2024-06-26,0.0189392493868416
666,2024-06-27,0.0189232511241271
667,2024-06-28,0.0194360621583958
668,2024-06-29,0.0189579604511065
669,2024-06-30,0.0177818487070247
670,2024-07-01,0.0171005119001634
671,2024-07-02,0.0173021132835526
672,2024-07-03,0.0167437645634918
673,2024-07-04,0.0177450199015297
674,2024-07-05,0.0176979895984528
675,2024-07-06,0.0143579713908504
676,2024-07-07,0.0173893257460529
677,2024-07-08,0.0176737225353436
678,2024-07-09,0.0149471859895681
679,2024-07-10,0.0134503295324094
680,2024-07-11,0.0149393569868566
681,2024-07-12,0.016479235925627
682,2024-07-13,0.0160539120940181
683,2024-07-14,0.0161477496589986
684,2024-07-15,0.0160799784811609
685,2024-07-16,0.0153776571740199
686,2024-07-17,0.015946014415628
687,2024-07-18,0.0150128935700085
688,2024-07-19,0.0144807325736055
689,2024-07-20,0.0137446456391251
690,2024-07-21,0.0153012710242448
691,2024-07-22,0.0164631507624025
692,2024-07-23,0.017013476567103
693,2024-07-24,0.0162909507670327
694,2024-07-25,0.0159120475450023
695,2024-07-26,0.0148469382706522
696,2024-07-27,0.0154631131039368
697,2024-07-28,0.0155760009356803
698,2024-07-29,0.0166920123032689
699,2024-07-30,0.0173572815997018
700,2024-07-31,0.0167958733350547
701,2024-08-01,0.0132893460333545
702,2024-08-02,0.0138219060185789
703,2024-08-03,0.0132909802875171
704,2024-08-04,0.0133625187551264
705,2024-08-05,0.0139504283962941
706,2024-08-06,0.0119447132720697
707,2024-08-07,0.0131398333204825
708,2024-08-08,0.013850367412846
709,2024-08-09,0.0150846969671406
710,2024-08-10,0.0147485530310818
711,2024-08-11,0.0144092625052894
712,2024-08-12,0.0152622491163625
713,2024-08-13,0.0158853181567269
714,2024-08-14,0.0151318947054361
715,2024-08-15,0.0146434180011662
716,2024-08-16,0.0144960729221842
717,2024-08-17,0.0139810556817489
718,2024-08-18,0.013256056066673
719,2024-08-19,0.0117766242721259
720,2024-08-20,0.0106533573954507
721,2024-08-21,0.0139415128541066
722,2024-08-22,0.0136387581287911
723,2024-08-23,0.0158150325737414
724,2024-08-24,0.0155351573855362
725,2024-08-25,0.0138651016944398
726,2024-08-26,0.0138081863758888
727,2024-08-27,0.0135985323929962
728,2024-08-28,0.0141093535913211
729,2024-08-29,0.014663670473083
730,2024-08-30,0.0152738736571998
731,2024-08-31,0.0148242183953919
732,2024-09-01,0.0152030145611868
733,2024-09-02,0.0156882452782046
734,2024-09-03,0.0137510613721767
735,2024-09-04,0.013662517423544
736,2024-09-05,0.0151450789716998
737,2024-09-06,0.0150291375149126
738,2024-09-07,0.0111174696913539
739,2024-09-08,0.0071886624985685
740,2024-09-09,0.00612580946163331
741,2024-09-10,0.00707542159767455
742,2024-09-11,0.0122466264892313
743,2024-09-12,0.012265278772578
744,2024-09-13,0.0111170967716272
745,2024-09-14,0.0129399714095405
746,2024-09-15,0.0144301166750886
747,2024-09-16,0.0135069818528736
748,2024-09-17,0.0129483587136774
749,2024-09-18,0.0149698106053455
750,2024-09-19,0.0150753215597378
751,2024-09-20,0.0153181655473556
752,2024-09-21,0.0150187704623959
753,2024-09-22,0.0126055520729896
754,2024-09-23,0.0136492196929105
755,2024-09-24,0.0146055505822667
756,2024-09-25,0.0127014736980059
757,2024-09-26,0.00956461327256296
758,2024-09-27,0.00914524147237623
759,2024-09-28,0.00880015567897565
760,2024-09-29,0.00931897327466162
761,2024-09-30,0.0105773365587194
762,2024-10-01,0.0097480164699708
763,2024-10-02,0.00970126495336775
764,2024-10-03,0.0106428395674536
765,2024-10-04,0.0108549907383735
766,2024-10-05,0.011856724423441
767,2024-10-06,0.0134158859710265
768,2024-10-07,0.0112078447074799
769,2024-10-08,0.00814842064265218
770,2024-10-09,0.00653830700585703
771,2024-10-10,0.00715434110712853
772,2024-10-11,0.00718333636177704
773,2024-10-12,0.00780733010227171
774,2024-10-13,0.00756316914692323
775,2024-10-14,0.00572773617177242
776,2024-10-15,0.00612539962502055
777,2024-10-16,0.00384170946949091
778,2024-10-17,0.00292622064598342
779,2024-10-18,0.00445305965761442
