"","date","daily_vaccines"
"112","2024-10-20","[[0.004897, 0.004897],[0.004488, 0.004488],[0.002592, 0.002592],[0.005566, 0.005566],[0.004963, 0.004963]]"
"113","2024-10-21","[[0.004905, 0.004905],[0.004485, 0.004485],[0.002591, 0.002591],[0.005553, 0.005553],[0.004995, 0.004995]]"
"114","2024-10-22","[[0.004911, 0.004911],[0.00448, 0.00448],[0.002587, 0.002587],[0.005534, 0.005534],[0.005026, 0.005026]]"
"115","2024-10-23","[[0.004914, 0.004914],[0.004473, 0.004473],[0.002582, 0.002582],[0.005508, 0.005508],[0.005054, 0.005054]]"
"116","2024-10-24","[[0.004917, 0.004917],[0.004464, 0.004464],[0.002575, 0.002575],[0.005475, 0.005475],[0.005081, 0.005081]]"
"117","2024-10-25","[[0.004917, 0.004917],[0.004453, 0.004453],[0.002567, 0.002567],[0.005436, 0.005436],[0.005107, 0.005107]]"
"118","2024-10-26","[[0.004915, 0.004915],[0.00444, 0.00444],[0.002557, 0.002557],[0.005391, 0.005391],[0.00513, 0.00513]]"
"119","2024-10-27","[[0.004912, 0.004912],[0.004425, 0.004425],[0.002545, 0.002545],[0.00534, 0.00534],[0.005151, 0.005151]]"
"120","2024-10-28","[[0.004906, 0.004906],[0.004408, 0.004408],[0.002532, 0.002532],[0.005283, 0.005283],[0.00517, 0.00517]]"
"121","2024-10-29","[[0.004899, 0.004899],[0.004389, 0.004389],[0.002517, 0.002517],[0.005221, 0.005221],[0.005188, 0.005188]]"
"122","2024-10-30","[[0.00489, 0.00489],[0.004368, 0.004368],[0.0025, 0.0025],[0.005153, 0.005153],[0.005203, 0.005203]]"
"123","2024-10-31","[[0.004879, 0.004879],[0.004346, 0.004346],[0.002482, 0.002482],[0.005081, 0.005081],[0.005216, 0.005216]]"
"124","2024-11-01","[[0.004866, 0.004866],[0.004321, 0.004321],[0.002463, 0.002463],[0.005004, 0.005004],[0.005227, 0.005227]]"
"125","2024-11-02","[[0.004852, 0.004852],[0.004295, 0.004295],[0.002442, 0.002442],[0.004923, 0.004923],[0.005237, 0.005237]]"
"126","2024-11-03","[[0.004835, 0.004835],[0.004267, 0.004267],[0.002419, 0.002419],[0.004838, 0.004838],[0.005243, 0.005243]]"
"127","2024-11-04","[[0.004817, 0.004817],[0.004238, 0.004238],[0.002396, 0.002396],[0.004749, 0.004749],[0.005248, 0.005248]]"
"128","2024-11-05","[[0.004797, 0.004797],[0.004207, 0.004207],[0.002371, 0.002371],[0.004657, 0.004657],[0.005251, 0.005251]]"
"129","2024-11-06","[[0.004776, 0.004776],[0.004174, 0.004174],[0.002345, 0.002345],[0.004562, 0.004562],[0.005251, 0.005251]]"
"130","2024-11-07","[[0.004753, 0.004753],[0.00414, 0.00414],[0.002318, 0.002318],[0.004465, 0.004465],[0.00525, 0.00525]]"
"131","2024-11-08","[[0.004728, 0.004728],[0.004104, 0.004104],[0.00229, 0.00229],[0.004365, 0.004365],[0.005246, 0.005246]]"
"132","2024-11-09","[[0.004701, 0.004701],[0.004067, 0.004067],[0.002261, 0.002261],[0.004263, 0.004263],[0.00524, 0.00524]]"
"133","2024-11-10","[[0.004674, 0.004674],[0.004029, 0.004029],[0.002231, 0.002231],[0.00416, 0.00416],[0.005232, 0.005232]]"
"134","2024-11-11","[[0.004644, 0.004644],[0.003989, 0.003989],[0.0022, 0.0022],[0.004056, 0.004056],[0.005222, 0.005222]]"
"135","2024-11-12","[[0.004613, 0.004613],[0.003948, 0.003948],[0.002168, 0.002168],[0.003951, 0.003951],[0.00521, 0.00521]]"
"136","2024-11-13","[[0.004581, 0.004581],[0.003906, 0.003906],[0.002135, 0.002135],[0.003845, 0.003845],[0.005196, 0.005196]]"
"137","2024-11-14","[[0.004547, 0.004547],[0.003863, 0.003863],[0.002102, 0.002102],[0.003739, 0.003739],[0.005179, 0.005179]]"
"138","2024-11-15","[[0.004512, 0.004512],[0.003819, 0.003819],[0.002068, 0.002068],[0.003632, 0.003632],[0.005161, 0.005161]]"
"139","2024-11-16","[[0.004476, 0.004476],[0.003774, 0.003774],[0.002034, 0.002034],[0.003526, 0.003526],[0.005141, 0.005141]]"
"140","2024-11-17","[[0.004438, 0.004438],[0.003728, 0.003728],[0.001999, 0.001999],[0.003421, 0.003421],[0.005118, 0.005118]]"
"141","2024-11-18","[[0.004399, 0.004399],[0.003681, 0.003681],[0.001964, 0.001964],[0.003316, 0.003316],[0.005094, 0.005094]]"
"142","2024-11-19","[[0.004359, 0.004359],[0.003634, 0.003634],[0.001928, 0.001928],[0.003212, 0.003212],[0.005068, 0.005068]]"
"143","2024-11-20","[[0.004318, 0.004318],[0.003585, 0.003585],[0.001893, 0.001893],[0.003109, 0.003109],[0.00504, 0.00504]]"
"144","2024-11-21","[[0.004276, 0.004276],[0.003536, 0.003536],[0.001856, 0.001856],[0.003007, 0.003007],[0.00501, 0.00501]]"
"145","2024-11-22","[[0.004233, 0.004233],[0.003487, 0.003487],[0.00182, 0.00182],[0.002907, 0.002907],[0.004979, 0.004979]]"
"146","2024-11-23","[[0.004189, 0.004189],[0.003437, 0.003437],[0.001784, 0.001784],[0.002808, 0.002808],[0.004946, 0.004946]]"
"147","2024-11-24","[[0.004144, 0.004144],[0.003386, 0.003386],[0.001747, 0.001747],[0.002711, 0.002711],[0.004911, 0.004911]]"
"148","2024-11-25","[[0.004098, 0.004098],[0.003335, 0.003335],[0.00171, 0.00171],[0.002616, 0.002616],[0.004874, 0.004874]]"
"149","2024-11-26","[[0.004052, 0.004052],[0.003284, 0.003284],[0.001674, 0.001674],[0.002522, 0.002522],[0.004836, 0.004836]]"
"150","2024-11-27","[[0.004004, 0.004004],[0.003232, 0.003232],[0.001637, 0.001637],[0.002431, 0.002431],[0.004796, 0.004796]]"
"151","2024-11-28","[[0.003956, 0.003956],[0.00318, 0.00318],[0.001601, 0.001601],[0.002341, 0.002341],[0.004755, 0.004755]]"
"152","2024-11-29","[[0.003908, 0.003908],[0.003128, 0.003128],[0.001565, 0.001565],[0.002254, 0.002254],[0.004713, 0.004713]]"
"153","2024-11-30","[[0.003859, 0.003859],[0.003076, 0.003076],[0.001529, 0.001529],[0.002169, 0.002169],[0.004669, 0.004669]]"
"154","2024-12-01","[[0.003809, 0.003809],[0.003024, 0.003024],[0.001493, 0.001493],[0.002086, 0.002086],[0.004624, 0.004624]]"
"155","2024-12-02","[[0.003759, 0.003759],[0.002972, 0.002972],[0.001458, 0.001458],[0.002006, 0.002006],[0.004578, 0.004578]]"
"156","2024-12-03","[[0.003708, 0.003708],[0.002919, 0.002919],[0.001422, 0.001422],[0.001927, 0.001927],[0.004531, 0.004531]]"
"157","2024-12-04","[[0.003657, 0.003657],[0.002867, 0.002867],[0.001388, 0.001388],[0.001851, 0.001851],[0.004482, 0.004482]]"
"158","2024-12-05","[[0.003606, 0.003606],[0.002815, 0.002815],[0.001353, 0.001353],[0.001777, 0.001777],[0.004433, 0.004433]]"
"159","2024-12-06","[[0.003555, 0.003555],[0.002763, 0.002763],[0.001319, 0.001319],[0.001706, 0.001706],[0.004382, 0.004382]]"
"160","2024-12-07","[[0.003503, 0.003503],[0.002712, 0.002712],[0.001285, 0.001285],[0.001637, 0.001637],[0.004331, 0.004331]]"
"161","2024-12-08","[[0.003451, 0.003451],[0.00266, 0.00266],[0.001252, 0.001252],[0.00157, 0.00157],[0.004279, 0.004279]]"
"162","2024-12-09","[[0.003399, 0.003399],[0.002609, 0.002609],[0.001219, 0.001219],[0.001505, 0.001505],[0.004226, 0.004226]]"
"163","2024-12-10","[[0.003347, 0.003347],[0.002558, 0.002558],[0.001187, 0.001187],[0.001442, 0.001442],[0.004172, 0.004172]]"
"164","2024-12-11","[[0.003295, 0.003295],[0.002507, 0.002507],[0.001155, 0.001155],[0.001382, 0.001382],[0.004118, 0.004118]]"
"165","2024-12-12","[[0.003242, 0.003242],[0.002457, 0.002457],[0.001124, 0.001124],[0.001323, 0.001323],[0.004063, 0.004063]]"
"166","2024-12-13","[[0.00319, 0.00319],[0.002407, 0.002407],[0.001093, 0.001093],[0.001267, 0.001267],[0.004008, 0.004008]]"
"167","2024-12-14","[[0.003138, 0.003138],[0.002358, 0.002358],[0.001063, 0.001063],[0.001213, 0.001213],[0.003952, 0.003952]]"
"168","2024-12-15","[[0.003086, 0.003086],[0.002309, 0.002309],[0.001033, 0.001033],[0.001161, 0.001161],[0.003895, 0.003895]]"
"169","2024-12-16","[[0.003034, 0.003034],[0.002261, 0.002261],[0.001004, 0.001004],[0.001111, 0.001111],[0.003839, 0.003839]]"
"170","2024-12-17","[[0.002982, 0.002982],[0.002213, 0.002213],[0.000976, 0.000976],[0.001062, 0.001062],[0.003782, 0.003782]]"
"171","2024-12-18","[[0.002931, 0.002931],[0.002165, 0.002165],[0.000948, 0.000948],[0.001016, 0.001016],[0.003724, 0.003724]]"
"172","2024-12-19","[[0.002879, 0.002879],[0.002118, 0.002118],[0.000921, 0.000921],[0.000971, 0.000971],[0.003667, 0.003667]]"
"173","2024-12-20","[[0.002828, 0.002828],[0.002072, 0.002072],[0.000894, 0.000894],[0.000928, 0.000928],[0.00361, 0.00361]]"
"174","2024-12-21","[[0.002778, 0.002778],[0.002026, 0.002026],[0.000867, 0.000867],[0.000887, 0.000887],[0.003552, 0.003552]]"
"175","2024-12-22","[[0.002727, 0.002727],[0.001981, 0.001981],[0.000842, 0.000842],[0.000848, 0.000848],[0.003494, 0.003494]]"
"176","2024-12-23","[[0.002677, 0.002677],[0.001937, 0.001937],[0.000817, 0.000817],[0.00081, 0.00081],[0.003436, 0.003436]]"
"177","2024-12-24","[[0.002628, 0.002628],[0.001893, 0.001893],[0.000792, 0.000792],[0.000774, 0.000774],[0.003379, 0.003379]]"
"178","2024-12-25","[[0.002578, 0.002578],[0.00185, 0.00185],[0.000768, 0.000768],[0.000739, 0.000739],[0.003321, 0.003321]]"
"179","2024-12-26","[[0.002529, 0.002529],[0.001807, 0.001807],[0.000745, 0.000745],[0.000705, 0.000705],[0.003264, 0.003264]]"
"180","2024-12-27","[[0.002481, 0.002481],[0.001765, 0.001765],[0.000722, 0.000722],[0.000673, 0.000673],[0.003207, 0.003207]]"
"181","2024-12-28","[[0.002433, 0.002433],[0.001724, 0.001724],[0.0007, 0.0007],[0.000643, 0.000643],[0.00315, 0.00315]]"
"182","2024-12-29","[[0.002386, 0.002386],[0.001683, 0.001683],[0.000678, 0.000678],[0.000614, 0.000614],[0.003093, 0.003093]]"
"183","2024-12-30","[[0.002339, 0.002339],[0.001644, 0.001644],[0.000657, 0.000657],[0.000586, 0.000586],[0.003036, 0.003036]]"
"184","2024-12-31","[[0.002292, 0.002292],[0.001604, 0.001604],[0.000637, 0.000637],[0.000559, 0.000559],[0.00298, 0.00298]]"
"185","2025-01-01","[[0.002246, 0.002246],[0.001566, 0.001566],[0.000617, 0.000617],[0.000533, 0.000533],[0.002925, 0.002925]]"
"186","2025-01-02","[[0.002201, 0.002201],[0.001528, 0.001528],[0.000597, 0.000597],[0.000508, 0.000508],[0.002869, 0.002869]]"
"187","2025-01-03","[[0.002156, 0.002156],[0.001491, 0.001491],[0.000578, 0.000578],[0.000485, 0.000485],[0.002814, 0.002814]]"
"188","2025-01-04","[[0.002111, 0.002111],[0.001454, 0.001454],[0.00056, 0.00056],[0.000463, 0.000463],[0.00276, 0.00276]]"
