"","date","daily_vaccines"
"38","2023-09-06","[[0.003163, 0.003163],[0.002913, 0.002913],[0.001121, 0.001121],[0.001541, 0.001541],[0.002871, 0.002871]]"
"39","2023-09-07","[[0.003237, 0.003237],[0.002964, 0.002964],[0.001142, 0.001142],[0.001613, 0.001613],[0.002977, 0.002977]]"
"40","2023-09-08","[[0.003312, 0.003312],[0.003014, 0.003014],[0.001163, 0.001163],[0.001688, 0.001688],[0.003086, 0.003086]]"
"41","2023-09-09","[[0.003388, 0.003388],[0.003064, 0.003064],[0.001184, 0.001184],[0.001766, 0.001766],[0.003198, 0.003198]]"
"42","2023-09-10","[[0.003464, 0.003464],[0.003114, 0.003114],[0.001205, 0.001205],[0.001847, 0.001847],[0.003313, 0.003313]]"
"43","2023-09-11","[[0.003541, 0.003541],[0.003164, 0.003164],[0.001227, 0.001227],[0.00193, 0.00193],[0.00343, 0.00343]]"
"44","2023-09-12","[[0.003618, 0.003618],[0.003214, 0.003214],[0.001248, 0.001248],[0.002016, 0.002016],[0.00355, 0.00355]]"
"45","2023-09-13","[[0.003695, 0.003695],[0.003264, 0.003264],[0.00127, 0.00127],[0.002104, 0.002104],[0.003673, 0.003673]]"
"46","2023-09-14","[[0.003772, 0.003772],[0.003313, 0.003313],[0.001292, 0.001292],[0.002196, 0.002196],[0.003798, 0.003798]]"
"47","2023-09-15","[[0.00385, 0.00385],[0.003362, 0.003362],[0.001314, 0.001314],[0.002289, 0.002289],[0.003926, 0.003926]]"
"48","2023-09-16","[[0.003928, 0.003928],[0.00341, 0.00341],[0.001337, 0.001337],[0.002386, 0.002386],[0.004056, 0.004056]]"
"49","2023-09-17","[[0.004005, 0.004005],[0.003458, 0.003458],[0.001359, 0.001359],[0.002485, 0.002485],[0.004189, 0.004189]]"
"50","2023-09-18","[[0.004083, 0.004083],[0.003505, 0.003505],[0.001381, 0.001381],[0.002586, 0.002586],[0.004324, 0.004324]]"
"51","2023-09-19","[[0.00416, 0.00416],[0.003552, 0.003552],[0.001404, 0.001404],[0.00269, 0.00269],[0.00446, 0.00446]]"
"52","2023-09-20","[[0.004237, 0.004237],[0.003598, 0.003598],[0.001427, 0.001427],[0.002796, 0.002796],[0.004599, 0.004599]]"
"53","2023-09-21","[[0.004314, 0.004314],[0.003644, 0.003644],[0.00145, 0.00145],[0.002904, 0.002904],[0.004739, 0.004739]]"
"54","2023-09-22","[[0.004389, 0.004389],[0.003689, 0.003689],[0.001473, 0.001473],[0.003014, 0.003014],[0.004881, 0.004881]]"
"55","2023-09-23","[[0.004465, 0.004465],[0.003732, 0.003732],[0.001496, 0.001496],[0.003125, 0.003125],[0.005024, 0.005024]]"
"56","2023-09-24","[[0.004539, 0.004539],[0.003775, 0.003775],[0.001519, 0.001519],[0.003238, 0.003238],[0.005168, 0.005168]]"
"57","2023-09-25","[[0.004613, 0.004613],[0.003817, 0.003817],[0.001542, 0.001542],[0.003352, 0.003352],[0.005313, 0.005313]]"
"58","2023-09-26","[[0.004685, 0.004685],[0.003858, 0.003858],[0.001565, 0.001565],[0.003467, 0.003467],[0.005458, 0.005458]]"
"59","2023-09-27","[[0.004757, 0.004757],[0.003898, 0.003898],[0.001588, 0.001588],[0.003583, 0.003583],[0.005604, 0.005604]]"
"60","2023-09-28","[[0.004827, 0.004827],[0.003937, 0.003937],[0.001611, 0.001611],[0.003699, 0.003699],[0.00575, 0.00575]]"
"61","2023-09-29","[[0.004895, 0.004895],[0.003975, 0.003975],[0.001634, 0.001634],[0.003816, 0.003816],[0.005895, 0.005895]]"
"62","2023-09-30","[[0.004962, 0.004962],[0.004011, 0.004011],[0.001657, 0.001657],[0.003931, 0.003931],[0.00604, 0.00604]]"
"63","2023-10-01","[[0.005028, 0.005028],[0.004046, 0.004046],[0.001681, 0.001681],[0.004047, 0.004047],[0.006184, 0.006184]]"
"64","2023-10-02","[[0.005092, 0.005092],[0.00408, 0.00408],[0.001703, 0.001703],[0.004161, 0.004161],[0.006327, 0.006327]]"
"65","2023-10-03","[[0.005154, 0.005154],[0.004113, 0.004113],[0.001726, 0.001726],[0.004274, 0.004274],[0.006468, 0.006468]]"
"66","2023-10-04","[[0.005214, 0.005214],[0.004144, 0.004144],[0.001749, 0.001749],[0.004385, 0.004385],[0.006608, 0.006608]]"
"67","2023-10-05","[[0.005271, 0.005271],[0.004173, 0.004173],[0.001772, 0.001772],[0.004493, 0.004493],[0.006744, 0.006744]]"
"68","2023-10-06","[[0.005327, 0.005327],[0.004201, 0.004201],[0.001794, 0.001794],[0.004599, 0.004599],[0.006879, 0.006879]]"
"69","2023-10-07","[[0.00538, 0.00538],[0.004227, 0.004227],[0.001817, 0.001817],[0.004702, 0.004702],[0.00701, 0.00701]]"
"70","2023-10-08","[[0.005431, 0.005431],[0.004252, 0.004252],[0.001839, 0.001839],[0.0048, 0.0048],[0.007137, 0.007137]]"
"71","2023-10-09","[[0.005479, 0.005479],[0.004275, 0.004275],[0.001861, 0.001861],[0.004895, 0.004895],[0.007261, 0.007261]]"
"72","2023-10-10","[[0.005524, 0.005524],[0.004296, 0.004296],[0.001883, 0.001883],[0.004986, 0.004986],[0.00738, 0.00738]]"
"73","2023-10-11","[[0.005567, 0.005567],[0.004316, 0.004316],[0.001904, 0.001904],[0.005071, 0.005071],[0.007495, 0.007495]]"
"74","2023-10-12","[[0.005607, 0.005607],[0.004334, 0.004334],[0.001926, 0.001926],[0.005151, 0.005151],[0.007604, 0.007604]]"
"75","2023-10-13","[[0.005644, 0.005644],[0.00435, 0.00435],[0.001947, 0.001947],[0.005225, 0.005225],[0.007708, 0.007708]]"
"76","2023-10-14","[[0.005677, 0.005677],[0.004364, 0.004364],[0.001967, 0.001967],[0.005293, 0.005293],[0.007806, 0.007806]]"
"77","2023-10-15","[[0.005708, 0.005708],[0.004376, 0.004376],[0.001988, 0.001988],[0.005354, 0.005354],[0.007899, 0.007899]]"
"78","2023-10-16","[[0.005735, 0.005735],[0.004386, 0.004386],[0.002008, 0.002008],[0.005408, 0.005408],[0.007984, 0.007984]]"
"79","2023-10-17","[[0.00576, 0.00576],[0.004395, 0.004395],[0.002028, 0.002028],[0.005456, 0.005456],[0.008063, 0.008063]]"
"80","2023-10-18","[[0.005781, 0.005781],[0.004402, 0.004402],[0.002047, 0.002047],[0.005495, 0.005495],[0.008135, 0.008135]]"
"81","2023-10-19","[[0.005798, 0.005798],[0.004406, 0.004406],[0.002066, 0.002066],[0.005527, 0.005527],[0.008199, 0.008199]]"
"82","2023-10-20","[[0.005812, 0.005812],[0.004409, 0.004409],[0.002085, 0.002085],[0.005551, 0.005551],[0.008256, 0.008256]]"
"83","2023-10-21","[[0.005823, 0.005823],[0.00441, 0.00441],[0.002103, 0.002103],[0.005567, 0.005567],[0.008305, 0.008305]]"
"84","2023-10-22","[[0.00583, 0.00583],[0.004409, 0.004409],[0.002121, 0.002121],[0.005575, 0.005575],[0.008346, 0.008346]]"
"85","2023-10-23","[[0.005834, 0.005834],[0.004405, 0.004405],[0.002138, 0.002138],[0.005575, 0.005575],[0.008379, 0.008379]]"
"86","2023-10-24","[[0.005834, 0.005834],[0.0044, 0.0044],[0.002155, 0.002155],[0.005567, 0.005567],[0.008403, 0.008403]]"
"87","2023-10-25","[[0.005831, 0.005831],[0.004393, 0.004393],[0.002172, 0.002172],[0.00555, 0.00555],[0.008419, 0.008419]]"
"88","2023-10-26","[[0.005824, 0.005824],[0.004385, 0.004385],[0.002187, 0.002187],[0.005525, 0.005525],[0.008427, 0.008427]]"
"89","2023-10-27","[[0.005814, 0.005814],[0.004374, 0.004374],[0.002203, 0.002203],[0.005493, 0.005493],[0.008426, 0.008426]]"
"90","2023-10-28","[[0.0058, 0.0058],[0.004361, 0.004361],[0.002217, 0.002217],[0.005453, 0.005453],[0.008416, 0.008416]]"
"91","2023-10-29","[[0.005783, 0.005783],[0.004347, 0.004347],[0.002232, 0.002232],[0.005405, 0.005405],[0.008398, 0.008398]]"
"92","2023-10-30","[[0.005763, 0.005763],[0.00433, 0.00433],[0.002245, 0.002245],[0.00535, 0.00535],[0.008372, 0.008372]]"
"93","2023-10-31","[[0.005739, 0.005739],[0.004312, 0.004312],[0.002258, 0.002258],[0.005289, 0.005289],[0.008337, 0.008337]]"
"94","2023-11-01","[[0.005712, 0.005712],[0.004292, 0.004292],[0.002271, 0.002271],[0.00522, 0.00522],[0.008294, 0.008294]]"
"95","2023-11-02","[[0.005682, 0.005682],[0.00427, 0.00427],[0.002282, 0.002282],[0.005146, 0.005146],[0.008243, 0.008243]]"
"96","2023-11-03","[[0.005648, 0.005648],[0.004247, 0.004247],[0.002293, 0.002293],[0.005066, 0.005066],[0.008185, 0.008185]]"
"97","2023-11-04","[[0.005612, 0.005612],[0.004222, 0.004222],[0.002304, 0.002304],[0.00498, 0.00498],[0.008118, 0.008118]]"
"98","2023-11-05","[[0.005573, 0.005573],[0.004195, 0.004195],[0.002314, 0.002314],[0.004889, 0.004889],[0.008045, 0.008045]]"
"99","2023-11-06","[[0.00553, 0.00553],[0.004167, 0.004167],[0.002323, 0.002323],[0.004794, 0.004794],[0.007964, 0.007964]]"
"100","2023-11-07","[[0.005485, 0.005485],[0.004137, 0.004137],[0.002331, 0.002331],[0.004695, 0.004695],[0.007877, 0.007877]]"
"101","2023-11-08","[[0.005437, 0.005437],[0.004106, 0.004106],[0.002339, 0.002339],[0.004592, 0.004592],[0.007783, 0.007783]]"
"102","2023-11-09","[[0.005387, 0.005387],[0.004074, 0.004074],[0.002346, 0.002346],[0.004486, 0.004486],[0.007684, 0.007684]]"
"103","2023-11-10","[[0.005334, 0.005334],[0.004039, 0.004039],[0.002352, 0.002352],[0.004378, 0.004378],[0.007578, 0.007578]]"
"104","2023-11-11","[[0.005279, 0.005279],[0.004004, 0.004004],[0.002357, 0.002357],[0.004267, 0.004267],[0.007467, 0.007467]]"
"105","2023-11-12","[[0.005222, 0.005222],[0.003967, 0.003967],[0.002362, 0.002362],[0.004154, 0.004154],[0.007352, 0.007352]]"
"106","2023-11-13","[[0.005162, 0.005162],[0.003929, 0.003929],[0.002366, 0.002366],[0.004039, 0.004039],[0.007231, 0.007231]]"
"107","2023-11-14","[[0.0051, 0.0051],[0.00389, 0.00389],[0.00237, 0.00237],[0.003924, 0.003924],[0.007107, 0.007107]]"
"108","2023-11-15","[[0.005037, 0.005037],[0.00385, 0.00385],[0.002372, 0.002372],[0.003808, 0.003808],[0.006978, 0.006978]]"
"109","2023-11-16","[[0.004972, 0.004972],[0.003809, 0.003809],[0.002374, 0.002374],[0.003692, 0.003692],[0.006847, 0.006847]]"
"110","2023-11-17","[[0.004905, 0.004905],[0.003767, 0.003767],[0.002375, 0.002375],[0.003576, 0.003576],[0.006712, 0.006712]]"
"111","2023-11-18","[[0.004836, 0.004836],[0.003724, 0.003724],[0.002375, 0.002375],[0.00346, 0.00346],[0.006574, 0.006574]]"
"112","2023-11-19","[[0.004766, 0.004766],[0.00368, 0.00368],[0.002375, 0.002375],[0.003345, 0.003345],[0.006435, 0.006435]]"
"113","2023-11-20","[[0.004695, 0.004695],[0.003635, 0.003635],[0.002373, 0.002373],[0.003231, 0.003231],[0.006293, 0.006293]]"
"114","2023-11-21","[[0.004623, 0.004623],[0.003589, 0.003589],[0.002371, 0.002371],[0.003118, 0.003118],[0.00615, 0.00615]]"
"115","2023-11-22","[[0.004549, 0.004549],[0.003543, 0.003543],[0.002369, 0.002369],[0.003007, 0.003007],[0.006006, 0.006006]]"
"116","2023-11-23","[[0.004475, 0.004475],[0.003496, 0.003496],[0.002365, 0.002365],[0.002897, 0.002897],[0.00586, 0.00586]]"
"117","2023-11-24","[[0.0044, 0.0044],[0.003448, 0.003448],[0.002361, 0.002361],[0.002789, 0.002789],[0.005715, 0.005715]]"
"118","2023-11-25","[[0.004324, 0.004324],[0.0034, 0.0034],[0.002356, 0.002356],[0.002683, 0.002683],[0.005569, 0.005569]]"
"119","2023-11-26","[[0.004248, 0.004248],[0.003352, 0.003352],[0.00235, 0.00235],[0.00258, 0.00258],[0.005423, 0.005423]]"
"120","2023-11-27","[[0.004171, 0.004171],[0.003303, 0.003303],[0.002343, 0.002343],[0.002479, 0.002479],[0.005278, 0.005278]]"
"121","2023-11-28","[[0.004093, 0.004093],[0.003254, 0.003254],[0.002336, 0.002336],[0.00238, 0.00238],[0.005133, 0.005133]]"
"122","2023-11-29","[[0.004016, 0.004016],[0.003204, 0.003204],[0.002328, 0.002328],[0.002283, 0.002283],[0.004989, 0.004989]]"
"123","2023-11-30","[[0.003938, 0.003938],[0.003154, 0.003154],[0.00232, 0.00232],[0.00219, 0.00219],[0.004846, 0.004846]]"
"124","2023-12-01","[[0.003861, 0.003861],[0.003104, 0.003104],[0.00231, 0.00231],[0.002099, 0.002099],[0.004705, 0.004705]]"
"125","2023-12-02","[[0.003783, 0.003783],[0.003054, 0.003054],[0.0023, 0.0023],[0.00201, 0.00201],[0.004565, 0.004565]]"
"126","2023-12-03","[[0.003705, 0.003705],[0.003004, 0.003004],[0.00229, 0.00229],[0.001924, 0.001924],[0.004427, 0.004427]]"
"127","2023-12-04","[[0.003628, 0.003628],[0.002953, 0.002953],[0.002278, 0.002278],[0.001841, 0.001841],[0.004291, 0.004291]]"
"128","2023-12-05","[[0.003551, 0.003551],[0.002903, 0.002903],[0.002266, 0.002266],[0.001761, 0.001761],[0.004157, 0.004157]]"
"129","2023-12-06","[[0.003474, 0.003474],[0.002853, 0.002853],[0.002254, 0.002254],[0.001684, 0.001684],[0.004025, 0.004025]]"
"130","2023-12-07","[[0.003398, 0.003398],[0.002802, 0.002802],[0.002241, 0.002241],[0.001609, 0.001609],[0.003895, 0.003895]]"
"131","2023-12-08","[[0.003322, 0.003322],[0.002752, 0.002752],[0.002227, 0.002227],[0.001537, 0.001537],[0.003768, 0.003768]]"
"132","2023-12-09","[[0.003247, 0.003247],[0.002702, 0.002702],[0.002213, 0.002213],[0.001467, 0.001467],[0.003643, 0.003643]]"
"133","2023-12-10","[[0.003173, 0.003173],[0.002652, 0.002652],[0.002198, 0.002198],[0.0014, 0.0014],[0.003521, 0.003521]]"
"134","2023-12-11","[[0.003099, 0.003099],[0.002603, 0.002603],[0.002182, 0.002182],[0.001336, 0.001336],[0.003402, 0.003402]]"
"135","2023-12-12","[[0.003026, 0.003026],[0.002554, 0.002554],[0.002166, 0.002166],[0.001274, 0.001274],[0.003285, 0.003285]]"
"136","2023-12-13","[[0.002954, 0.002954],[0.002505, 0.002505],[0.00215, 0.00215],[0.001215, 0.001215],[0.003171, 0.003171]]"
"137","2023-12-14","[[0.002882, 0.002882],[0.002456, 0.002456],[0.002133, 0.002133],[0.001158, 0.001158],[0.00306, 0.00306]]"
"138","2023-12-15","[[0.002812, 0.002812],[0.002408, 0.002408],[0.002115, 0.002115],[0.001103, 0.001103],[0.002951, 0.002951]]"
"139","2023-12-16","[[0.002742, 0.002742],[0.00236, 0.00236],[0.002097, 0.002097],[0.00105, 0.00105],[0.002846, 0.002846]]"
"140","2023-12-17","[[0.002674, 0.002674],[0.002312, 0.002312],[0.002079, 0.002079],[0.001, 0.001],[0.002743, 0.002743]]"
"141","2023-12-18","[[0.002606, 0.002606],[0.002265, 0.002265],[0.00206, 0.00206],[0.000952, 0.000952],[0.002643, 0.002643]]"
"142","2023-12-19","[[0.00254, 0.00254],[0.002218, 0.002218],[0.002041, 0.002041],[0.000906, 0.000906],[0.002546, 0.002546]]"
"143","2023-12-20","[[0.002474, 0.002474],[0.002172, 0.002172],[0.002021, 0.002021],[0.000862, 0.000862],[0.002452, 0.002452]]"
"144","2023-12-21","[[0.00241, 0.00241],[0.002126, 0.002126],[0.002001, 0.002001],[0.00082, 0.00082],[0.00236, 0.00236]]"
"145","2023-12-22","[[0.002346, 0.002346],[0.002081, 0.002081],[0.001981, 0.001981],[0.00078, 0.00078],[0.002271, 0.002271]]"
"146","2023-12-23","[[0.002284, 0.002284],[0.002037, 0.002037],[0.001961, 0.001961],[0.000742, 0.000742],[0.002186, 0.002186]]"
"147","2023-12-24","[[0.002223, 0.002223],[0.001993, 0.001993],[0.00194, 0.00194],[0.000705, 0.000705],[0.002102, 0.002102]]"
"148","2023-12-25","[[0.002163, 0.002163],[0.001949, 0.001949],[0.001918, 0.001918],[0.000671, 0.000671],[0.002022, 0.002022]]"
"149","2023-12-26","[[0.002104, 0.002104],[0.001906, 0.001906],[0.001897, 0.001897],[0.000637, 0.000637],[0.001944, 0.001944]]"
"150","2023-12-27","[[0.002047, 0.002047],[0.001864, 0.001864],[0.001875, 0.001875],[0.000606, 0.000606],[0.001868, 0.001868]]"
"151","2023-12-28","[[0.00199, 0.00199],[0.001822, 0.001822],[0.001854, 0.001854],[0.000575, 0.000575],[0.001795, 0.001795]]"
"152","2023-12-29","[[0.001935, 0.001935],[0.001781, 0.001781],[0.001831, 0.001831],[0.000546, 0.000546],[0.001725, 0.001725]]"
"153","2023-12-30","[[0.001881, 0.001881],[0.00174, 0.00174],[0.001809, 0.001809],[0.000519, 0.000519],[0.001657, 0.001657]]"
"154","2023-12-31","[[0.001828, 0.001828],[0.001701, 0.001701],[0.001787, 0.001787],[0.000493, 0.000493],[0.001591, 0.001591]]"
"155","2024-01-01","[[0.001776, 0.001776],[0.001661, 0.001661],[0.001764, 0.001764],[0.000468, 0.000468],[0.001528, 0.001528]]"
"156","2024-01-02","[[0.001725, 0.001725],[0.001623, 0.001623],[0.001741, 0.001741],[0.000444, 0.000444],[0.001467, 0.001467]]"
"157","2024-01-03","[[0.001676, 0.001676],[0.001585, 0.001585],[0.001719, 0.001719],[0.000422, 0.000422],[0.001408, 0.001408]]"
"158","2024-01-04","[[0.001627, 0.001627],[0.001547, 0.001547],[0.001696, 0.001696],[0.0004, 0.0004],[0.001351, 0.001351]]"
"159","2024-01-05","[[0.00158, 0.00158],[0.001511, 0.001511],[0.001673, 0.001673],[0.00038, 0.00038],[0.001297, 0.001297]]"
"160","2024-01-06","[[0.001534, 0.001534],[0.001475, 0.001475],[0.00165, 0.00165],[0.000361, 0.000361],[0.001244, 0.001244]]"
"161","2024-01-07","[[0.001489, 0.001489],[0.001439, 0.001439],[0.001627, 0.001627],[0.000342, 0.000342],[0.001193, 0.001193]]"
"162","2024-01-08","[[0.001445, 0.001445],[0.001405, 0.001405],[0.001603, 0.001603],[0.000325, 0.000325],[0.001145, 0.001145]]"
"163","2024-01-09","[[0.001402, 0.001402],[0.00137, 0.00137],[0.00158, 0.00158],[0.000308, 0.000308],[0.001098, 0.001098]]"
"164","2024-01-10","[[0.00136, 0.00136],[0.001337, 0.001337],[0.001557, 0.001557],[0.000292, 0.000292],[0.001053, 0.001053]]"
"165","2024-01-11","[[0.00132, 0.00132],[0.001304, 0.001304],[0.001534, 0.001534],[0.000277, 0.000277],[0.001009, 0.001009]]"
"166","2024-01-12","[[0.00128, 0.00128],[0.001272, 0.001272],[0.001511, 0.001511],[0.000263, 0.000263],[0.000967, 0.000967]]"
"167","2024-01-13","[[0.001241, 0.001241],[0.001241, 0.001241],[0.001488, 0.001488],[0.000249, 0.000249],[0.000927, 0.000927]]"
"168","2024-01-14","[[0.001204, 0.001204],[0.00121, 0.00121],[0.001465, 0.001465],[0.000237, 0.000237],[0.000889, 0.000889]]"
"169","2024-01-15","[[0.001167, 0.001167],[0.001179, 0.001179],[0.001442, 0.001442],[0.000224, 0.000224],[0.000852, 0.000852]]"
"170","2024-01-16","[[0.001132, 0.001132],[0.00115, 0.00115],[0.001419, 0.001419],[0.000213, 0.000213],[0.000816, 0.000816]]"
"171","2024-01-17","[[0.001097, 0.001097],[0.001121, 0.001121],[0.001396, 0.001396],[0.000202, 0.000202],[0.000782, 0.000782]]"
"172","2024-01-18","[[0.001063, 0.001063],[0.001092, 0.001092],[0.001374, 0.001374],[0.000191, 0.000191],[0.000749, 0.000749]]"
"173","2024-01-19","[[0.00103, 0.00103],[0.001064, 0.001064],[0.001351, 0.001351],[0.000181, 0.000181],[0.000717, 0.000717]]"
"174","2024-01-20","[[0.000998, 0.000998],[0.001037, 0.001037],[0.001329, 0.001329],[0.000172, 0.000172],[0.000687, 0.000687]]"
"175","2024-01-21","[[0.000967, 0.000967],[0.001011, 0.001011],[0.001307, 0.001307],[0.000163, 0.000163],[0.000658, 0.000658]]"
"176","2024-01-22","[[0.000937, 0.000937],[0.000985, 0.000985],[0.001285, 0.001285],[0.000155, 0.000155],[0.00063, 0.00063]]"
"177","2024-01-23","[[0.000908, 0.000908],[0.000959, 0.000959],[0.001263, 0.001263],[0.000146, 0.000146],[0.000604, 0.000604]]"
"178","2024-01-24","[[0.00088, 0.00088],[0.000934, 0.000934],[0.001241, 0.001241],[0.000139, 0.000139],[0.000578, 0.000578]]"
"179","2024-01-25","[[0.000852, 0.000852],[0.00091, 0.00091],[0.001219, 0.001219],[0.000132, 0.000132],[0.000553, 0.000553]]"
"180","2024-01-26","[[0.000825, 0.000825],[0.000886, 0.000886],[0.001198, 0.001198],[0.000125, 0.000125],[0.00053, 0.00053]]"
"181","2024-01-27","[[0.000799, 0.000799],[0.000863, 0.000863],[0.001177, 0.001177],[0.000118, 0.000118],[0.000507, 0.000507]]"
"182","2024-01-28","[[0.000774, 0.000774],[0.00084, 0.00084],[0.001156, 0.001156],[0.000112, 0.000112],[0.000486, 0.000486]]"
"183","2024-01-29","[[0.000749, 0.000749],[0.000818, 0.000818],[0.001135, 0.001135],[0.000106, 0.000106],[0.000465, 0.000465]]"
"184","2024-01-30","[[0.000725, 0.000725],[0.000796, 0.000796],[0.001114, 0.001114],[0.000101, 0.000101],[0.000445, 0.000445]]"
"185","2024-01-31","[[0.000702, 0.000702],[0.000775, 0.000775],[0.001094, 0.001094],[0.000095, 0.000095],[0.000426, 0.000426]]"
"186","2024-02-01","[[0.00068, 0.00068],[0.000755, 0.000755],[0.001073, 0.001073],[0.00009, 0.00009],[0.000408, 0.000408]]"
"187","2024-02-02","[[0.000658, 0.000658],[0.000734, 0.000734],[0.001053, 0.001053],[0.000086, 0.000086],[0.00039, 0.00039]]"
"188","2024-02-03","[[0.000637, 0.000637],[0.000715, 0.000715],[0.001034, 0.001034],[0.000081, 0.000081],[0.000373, 0.000373]]"
