date,m_t,beta_adj,R0_t,R0_novax_t,Reff_t,Reff_novax_t,new_H,prevalence,incidence
2025-10-17,1.4565544275596227,0.03543439885281735,1.420696880967045,1.4666089444463348,1.422103678842788,1.464857561924726,2.3442945155904225,840.4053876466415,387.20256230123573
2025-10-18,1.426078410373474,0.034337660680331825,0.7217375196302849,0.7361168966359043,0.721664342997071,0.7353974105151565,2.477538727250272,906.4821246205483,222.10610977462034
2025-10-19,1.3962400539612427,0.03185878241616778,0.6690567819400427,0.6829757059199091,0.6689666493388521,0.6822840661967116,2.6105991009391234,971.190723802643,220.71392014318513
2025-10-20,1.367026016315011,0.031026826346842274,1.238979342086544,1.2841821086642784,1.2390034361930218,1.282441215515457,2.622621537869727,942.1208410040417,378.39274725013627
2025-10-21,1.338423234586538,0.03135251819236826,1.250303059579901,1.2976623027481597,1.250227998109822,1.2957886695198575,2.5882325644756428,885.9198751351277,354.9737613317648
2025-10-22,1.3104189192462996,0.030482782051106397,1.2139849777163265,1.26166443498748,1.2138231156799764,1.2597400078220486,2.6348702419276915,908.8675674329143,354.2200081204664
2025-10-23,1.283000548364742,0.030882851893484844,1.2282640792544304,1.2782230906506566,1.2280099583035131,1.276168289862814,2.677525095842207,942.6810535025282,373.39603298223005
2025-10-24,1.25615586201319,0.03044426707942647,1.209191891028951,1.26007032294411,1.2088476575075187,1.257933749274755,2.7095338805968137,974.1114597588066,381.5711670858083
2025-10-25,1.2298728567819088,0.030285329399539696,0.6325955387893942,0.6492446558525969,0.6324352534199595,0.6483635491855044,2.7546586012118075,1009.1019586865494,216.6215763109558
2025-10-26,1.2041397804128633,0.029973079242309804,0.625406866942509,0.6425507631365505,0.6252279346104703,0.6416556286995364,2.8041095451495357,1043.5413975005454,221.5930031584092
2025-10-27,1.1789451265447806,0.029147291244750826,1.1521102231589126,1.2063892553530673,1.1519093165236283,1.2041424444417674,2.7447203911245373,989.5880958166499,369.6994805296698
2025-10-28,1.1542776295681638,0.027972013984668025,1.1038769713244938,1.1577452202446574,1.103598824204939,1.1554840365510732,2.666330224871339,917.6247533308031,324.9425532238246
2025-10-29,1.130126259587953,0.02697806431628774,1.0629392499417518,1.1166062275942963,1.0625998888561592,1.1143376562268306,2.673073811324356,925.6901974470295,316.1253363067126
2025-10-30,1.1064802174915889,0.025455846189427863,1.0013488744850307,1.0536025139000407,1.000963718189015,1.0513803254727587,2.655384490949551,936.723881796773,302.60397682483296
2025-10-31,1.0833289301202649,0.025321248195692328,0.9944494018785179,1.0480315820398154,0.9940042830949959,1.045742094122252,2.6199726698708266,942.5017573616058,303.6658028035634
2025-11-01,1.0606620455412157,0.0262215798186645,0.5435361152790303,0.5621276341653052,0.543324008767603,0.56116284306071,2.564555172506341,938.8041246741868,173.10412518055222
2025-11-02,1.0947677423496402,0.027651810917047926,0.5724659430044275,0.5927883506135062,0.572227374396191,0.5917529084961344,2.510652154711339,933.0929788164622,181.3084092348071
2025-11-03,1.1299701113352945,0.027263389953867363,1.064804245393376,1.1284156880536735,1.0644472911842813,1.1257908305468827,2.385647071322661,862.3803932902459,297.9551569339236
2025-11-04,1.1663044161044624,0.029316106470596594,1.1428580435678097,1.2133764183415665,1.1424034260801126,1.2104595685424635,2.27120779687799,785.8656151518306,288.5290470883391
2025-11-05,1.203807054168304,0.029321673984627428,1.1409594490636252,1.2136068544753877,1.1404374327882523,1.210599150918482,2.238054670640858,778.478890186851,285.7065801294653
2025-11-06,1.242515593403681,0.03146640198369229,1.2221464548728838,1.3023758859438863,1.2215151437635732,1.299050751793307,2.230355390427636,790.6632057390892,312.1236220343725
2025-11-07,1.2824688096863874,0.03179817024049096,1.2327425814278112,1.3161075791193606,1.232025672432127,1.3126376234971096,2.227972074232172,805.9345412849349,322.3004376206654
2025-11-08,1.3237067257344788,0.03140658510069585,0.6451794817545903,0.6732816825666256,0.6448797706147594,0.6718918170954302,2.2596530216998683,832.9012415827191,182.30139504891946
2025-11-09,1.3662706512006122,0.03228645825546893,0.6622764521528909,0.6921440477741589,0.6619501878503378,0.6906914111404395,2.3079507977251765,864.3667982188398,194.31278957308587
2025-11-10,1.4102032240535611,0.0329162577943802,1.2678294156781886,1.3623845658976395,1.2673159003599208,1.3585721166674605,2.26509089809887,822.0941869780091,338.52566573910383
2025-11-11,1.455548453290356,0.03810139503149825,1.464364829640759,1.5769943489428058,1.4636685414228319,1.57243023392182,2.2189563338473124,768.2739837838966,361.53291384917617
2025-11-12,1.502351763021838,0.03835922482718069,1.4710772801056433,1.5876657726648062,1.4702683495562026,1.582910268006178,2.2679069522731194,791.670160588193,374.9706737106771
2025-11-13,1.550660037975789,0.038923071587264824,1.4894606753601585,1.6110030587034727,1.4885271877227804,1.6060051485728328,2.376533447851756,848.4261607390799,408.8356932352593
2025-11-14,1.60052167046322,0.04100601369741822,1.5657588593400564,1.6972148085402288,1.564645458445912,1.6917460875662496,2.5029670855546513,913.5766678816824,464.92846196724184
2025-11-15,1.651986608854863,0.04217923053695219,0.856397716599747,0.9042213030876618,0.8568323039514532,0.9019247876053462,2.6544476743806475,987.6116934290699,287.2584734377588
2025-11-16,1.7051064076164304,0.04224784658687212,0.8553684084335631,0.9056922662437349,0.8557662115923915,0.9033379130778084,2.857160970709972,1080.3292584768044,314.0376818592925
2025-11-17,1.7599342789527663,0.04617115425895702,1.7412295020319584,1.9109969409348078,1.74306208642048,1.9043231192337318,2.9576141069434287,1075.0049816027151,609.6052304161811
2025-11-18,1.8165251461126155,0.04715489850579571,1.7709573139908747,1.9517135371850807,1.7726015556912116,1.9445224305424746,3.051743274173769,1051.2598467580005,599.2286927652638
2025-11-19,1.8749356984074173,0.048751157781319485,1.8233037664736196,2.017781770510067,1.8247779144065637,2.009970610072079,3.3527538390472658,1173.1086950101717,691.0325713214768
2025-11-20,1.9352244479992315,0.05016203894494218,1.8682671050512707,2.0761773127263954,1.8695184093731787,2.067677976384769,3.6714138613393215,1318.0370345657093,799.9452011576633
2025-11-21,1.9974517885146872,0.04960969746732279,1.8399967236508903,2.053316223567523,1.8409319210582353,2.0443635483318388,4.056636636181647,1492.4337552130287,896.6186865603513
2025-11-22,2.06168005554367,0.05094950850739504,1.01574767064101,1.092234978868859,1.0139055969191995,1.088400966932763,4.531594836766965,1702.0774418847723,585.986006815025
2025-11-23,2.127973589083347,0.05461650867614054,1.0875594139308538,1.1708466469527707,1.0854886455046828,1.1665728216954065,5.07193287798989,1936.9070605961595,714.2796058884223
2025-11-24,2.196398797990091,0.055664252071111614,2.053632995201953,2.3039106804803815,2.048927460720755,2.292405501699295,5.43048095195764,1985.720716254659,1325.4189982356934
2025-11-25,2.2670242265038603,0.05535633078511975,2.038660937765452,2.291165999412222,2.033451838938544,2.2786132680918403,5.888300557475361,2028.5173741045792,1325.6643157153371
2025-11-26,2.3399206229116736,0.05374008174748025,1.42506119461595,1.5234764176281266,1.421547485895411,1.5168188313006061,6.743688640640674,2367.751415826962,1091.8912024579247
2025-11-27,2.415161010418973,0.06151458900562696,1.219088737455101,1.3187249061084738,1.2159252222400903,1.3123897165558773,7.621916080419067,2749.487515863856,1132.7520345395117
2025-11-28,2.492820760299858,0.0655906062875594,1.7356071604121064,1.859426682053999,1.7307117937141636,1.8501860807884682,8.38321045676091,2964.9524350637903,1672.5419661424626
2025-11-29,2.572977667399473,0.06858220242668278,1.3561670713259177,1.4702375471868425,1.351801574862686,1.4620690773396685,9.234598672740734,3109.521422448603,1420.060159553936
2025-11-30,2.6557120280641815,0.06622975398673274,1.3083327986806885,1.4198067079624357,1.3038380377285972,1.4113663016839924,10.636335694521403,3476.270845974977,1529.2765275514998
2025-12-01,2.7411067205775983,0.07165753772956966,2.6129838494557243,2.965863374956951,2.602305562110592,2.942816478605242,11.873972517302315,3729.8127626431574,3016.533456901371
2025-12-02,2.6790136272262717,0.06782914183285017,2.4695986908940215,2.8074083186617305,2.4581619925301803,2.7824493539416446,13.070697929368706,3957.99343064766,3004.1855083570053
2025-12-03,2.6183271015992124,0.0679795949737223,2.4712908703775827,2.813635485744191,2.458516564468648,2.785465050182813,15.379212643063,4883.352505675011,3754.583701788809
2025-12-04,2.5590152813320866,0.06809382935224009,2.4716586515316585,2.818363579537837,2.4571916389224073,2.7859291640715056,17.698934371559172,5880.974319180246,4568.7492706329795
2025-12-05,2.5010470258247848,0.0692725340415302,2.5106005334626413,2.8671494739269052,2.493788085453839,2.828669087109102,20.574176474763064,7111.790820735137,5659.939799455182
2025-12-06,2.4443918998916097,0.06331521520412435,1.2434395802420668,1.3573260030666727,1.2348228712155453,1.3401270981468478,24.159040317928817,8622.529587667781,3605.797316204239
2025-12-07,2.3890201577818337,0.06219810784661749,1.2204820206334412,1.3333779068677938,1.2113553866561744,1.3149309024029971,28.733853738312778,10520.679689820725,4320.418605793951
2025-12-08,2.3349027275622287,0.06423441073351777,2.3189617828898674,2.6586245110103395,2.2976521546765616,2.6092715779292495,31.84058915166793,11204.918238635699,8272.349125302137
2025-12-09,2.2820111958533724,0.06233634204926802,2.2475252438812605,2.5800645636254025,2.2233829424550926,2.521901953593235,35.15666966006141,11727.702210829626,8291.381832298255
2025-12-10,2.2303177929117175,0.056031659778544615,2.0175993645456574,2.3191174695730385,1.992832535962545,2.257675963238187,41.13919299220214,14085.562810104235,8985.633542129002
2025-12-11,2.1797953780495885,0.057960973307683225,2.084376540847714,2.398970622725966,2.0552965601235593,2.3246219212185366,47.214003423985744,16672.35402822909,11046.13923550351
2025-12-12,2.130417425385453,0.057778973967610454,2.07515537373434,2.3914377769976447,2.041899689607101,2.303576554525689,53.12285429663709,19251.918724838088,12746.92641961397
2025-12-13,2.0821580099169896,0.05464354404674278,1.0662216836874756,1.1714262203049692,1.050115618586549,1.1317724611450948,60.55619029341858,22429.8287012234,7988.376613307726
2025-12-14,2.03499179390963,0.05383431038221508,1.0488943490394147,1.1540781959496966,1.031764252078812,1.1114836651841435,69.34444729047173,26128.55840940119,9149.515736384532
2025-12-15,1.9888940135934412,0.05459286976042252,1.9473729277433718,2.25956679627044,1.9082152398575778,2.1457017794175393,74.72051596792441,27005.868098567047,16738.954425002117
2025-12-16,1.9438404661613555,0.052032618436061356,1.851841127307654,2.1535994985624933,1.8087263714467736,2.0243864205269864,80.03097540093381,27376.73170968472,15915.056464236348
2025-12-17,1.8998074970619216,0.049129897054706134,1.7445828726369357,2.033457566458212,1.6987799897668823,1.8932605313140303,90.00652725356929,31311.666106831006,17173.8775028618
2025-12-18,1.8567719875799125,0.04724121137779361,1.6737388192285523,1.9552859762327626,1.6244118662842273,1.800976416332316,99.17415520540891,35368.102553610115,18656.68521738815
2025-12-19,1.8147113426982593,0.04470394311234278,1.5802900284356824,1.850269933826438,1.5281757181651663,1.683696883138822,108.08817249766538,39419.07378486576,19662.95575017917
2025-12-20,1.7736034792349458,0.04715751291309775,0.9116116921792385,1.0109437093523523,0.882212879707073,0.9310412255500672,117.20941334074611,43535.13951400343,13030.761200102985
2025-12-21,1.7334268142486344,0.04519680206253099,0.8732192100967249,0.9689107823001548,0.8433331843023694,0.8868157265609523,126.04590255645704,47490.72458067887,13595.598240048153
2025-12-22,1.6941602537069298,0.04607337938083692,1.1929643137194843,1.3061332377007444,1.149621225085477,1.190289451996768,130.85212832516913,47418.087157783586,17741.852488643046
2025-12-23,1.6557831814113406,0.04290161349473614,1.110305326956596,1.2162169150494755,1.0667720693699774,1.0983214276157114,134.4413373791888,46296.55018550111,16076.635718170432
2025-12-24,1.6182754481731154,0.041736212087967475,1.0796268227850903,1.1831789757209612,1.0344813577304237,1.0596039646196376,141.3006029718248,47085.0682436805,15924.489270907954
2025-12-25,1.581617361234275,0.042032540120365745,1.0867722458345117,1.1915795727159977,1.038518495706251,1.0582360549818297,145.72330324761103,47546.69301259574,16215.27895231962
2025-12-26,1.545789673928286,0.0430328174641742,1.1121038960185785,1.2199364135473996,1.0597955410195934,1.0741370621352133,148.5195945268306,47746.36512188575,16679.148651937452
2025-12-27,1.5107735755749463,0.040643632660098704,0.7827225450192877,0.8713017762126833,0.744252183511326,0.7600772177135358,150.88886744052897,47970.82545369981,12040.11474719387
2025-12-28,1.4765506816041762,0.03914935790626088,0.7536167862442014,0.839268117753635,0.7152047430685924,0.7276334505913006,153.55783519803532,48398.1148622875,11669.585894043972
2025-12-29,1.4431030239035327,0.03619998795058911,0.9344879012466627,1.0262326771345247,0.8844736297447189,0.884546800523981,150.98871152801507,46502.38712907756,13603.027017038798
2025-12-30,1.4104130413843765,0.03876244941126518,1.0002691739178067,1.0988758417795796,0.9445214267694068,0.9401699073448867,146.4943080370074,43962.30742008262,13693.01939507545
2025-12-31,1.3784635707617383,0.03715044875405049,0.9583196992007893,1.0531772699387805,0.9027775411329239,0.8943459151999187,142.8359772134029,42596.98016020844,12687.662673281495
2026-01-01,1.3472378375430496,0.03643292568866577,0.9394665914702744,1.0328362240439422,0.8830782644048123,0.8709882429767313,140.34580860664653,41895.75601990342,12225.996431746165
2026-01-02,1.331651010929896,0.036534998161557856,0.9417542126293408,1.035729874375008,0.8833539761304334,0.8675786482832382,137.0447886138178,41030.085728438535,11996.877235392292
2026-01-03,1.3162445156265516,0.035741010128206505,0.6862794075661529,0.7662013351211666,0.6432246101070813,0.6385850818584297,133.26687592090494,40022.873628323054,8659.077644555782
2026-01-04,1.3010162652954886,0.03503345063801479,0.6724632412392052,0.7510329606371249,0.629393047764587,0.6231269822703791,129.57701191946833,39021.59855151491,8262.523087561136
2026-01-05,1.2859641977369975,0.03452883636140409,1.2056973418835328,1.429128245107302,1.1220772612361856,1.1577324184153612,122.97585241523657,36520.11597685004,12553.868213383166
2026-01-06,1.2710862746099243,0.03280715829219954,1.1449849397557332,1.357869001617929,1.0631807370058035,1.091373520353859,115.76046233652772,33736.53377183434,10981.061438153796
2026-01-07,1.2563804811556405,0.032033645438772344,1.117410963890893,1.325853759192266,1.0355201401354805,1.058277631525918,111.93707684928825,33468.01034014277,10702.56716209086
2026-01-08,1.2418448259252048,0.03196160881158229,1.1143228062432797,1.3228722055273243,1.030630736255501,1.0485872804363485,107.68920520484127,33296.564773116756,10697.712554070105
2026-01-09,1.2274773405096835,0.031158827070021038,1.0857746424660295,1.2896455410225207,1.0022254839242335,1.0149922337563306,103.43620667118579,33046.79322283507,10414.721049452306
2026-01-10,1.2132760792735895,0.030755014832033422,0.5891164414774663,0.6593135823930829,0.5456248290114315,0.5285572705745479,99.69109317174666,32810.05961624914,6046.9815075047445
2026-01-11,1.1992391190914051,0.030683566967565152,0.5875304787283859,0.6577819119408264,0.5436098038990305,0.5256637814937982,96.17555116313328,32475.594557073404,5970.023631975669
2026-01-12,1.185364559087154,0.03152684211320947,1.0967790820734122,1.3048774673851735,1.0084118460189795,1.013242209453723,90.03926966782907,29980.354719837953,9628.691714720095
2026-01-13,1.1716505203769858,0.03051679897487061,1.0610561312843234,1.2630723754710298,0.9737438427920098,0.974156413933298,83.83933993363979,27141.47498925474,8381.984028477913
2026-01-14,1.158095145814739,0.028927708248588643,1.0052509687470113,1.1973008441863504,0.9210276657939896,0.9180583117365244,80.83960966942053,26489.99887075437,7768.085099178512
2026-01-15,1.1446965997404477,0.029013591855853144,1.0076818534216372,1.2008555162189891,0.9218475485540081,0.9157786682258773,77.80580191589806,26053.13878749285,7688.100027357892
2026-01-16,1.131453067731757,0.03122845977560415,1.0840124738483108,1.292527597784888,0.9901676802508793,0.9803317932136113,74.37839972409348,25453.640891196832,8109.560977090225
2026-01-17,1.1183627563582152,0.0290096860552834,0.5541427603482414,0.6218979292211565,0.5087292061504871,0.48434397358314857,71.20746340273098,24859.72714807678,4282.55197673085
2026-01-18,1.1054238929384097,0.02860408558487501,0.546086997700495,0.6132028302063854,0.5009597250737647,0.4765167991162877,69.14319069297915,24577.292833136577,4172.393960447302
2026-01-19,1.0926347252999091,0.028817099564288653,0.5498436345489711,0.617769337835598,0.5040381737275631,0.4790346612041343,64.65659458398308,22532.257720752197,3845.4335383805264
2026-01-20,1.07999352154199,0.03014820703303606,1.0430461635761807,1.247816571612448,0.949373733079293,0.9348631515312189,59.87809039215932,20184.81458049042,6163.788693300139
2026-01-21,1.067498569801098,0.028938984805201448,1.000381677761021,1.1977675742375533,0.909383512629397,0.8934792106494616,55.2403259919174,17963.887434751723,5219.221113765907
2026-01-22,1.0551481780190328,0.02728874194864982,0.9425548726148438,1.1294649922188706,0.8558907299129885,0.8395032695818587,52.76226773677341,17314.115320411776,4746.120234939323
2026-01-23,1.0429406737138087,0.02838852036571351,0.9797310657311156,1.1749841745838456,0.8887646467612615,0.870486612865542,50.22723163931917,16824.226676313796,4810.809889581312
2026-01-24,1.0308744037531692,0.029288263263545534,0.5574489559940617,0.6278699548617058,0.5086196026321864,0.4805508646659848,47.43461147551592,16232.675189370535,2793.355659262558
2026-01-25,1.01894773413072,0.028063296097689004,0.5340123793450368,0.6016096036687172,0.4870030667059465,0.4598109022914036,45.06798901686865,15738.05729423542,2595.3625671529626
2026-01-26,1.007159049744654,0.02721012411583497,0.9381561752200026,1.1262110463207562,0.8489664205077999,0.8293014504332892,41.82666134753879,14349.39351634894,3940.272186029763
2026-01-27,0.995506754179034,0.0276050644771891,0.9514668500159282,1.1425573957788289,0.8603231705595815,0.8390646263872925,38.45360005337217,12794.781409528181,3539.4667239113455
2026-01-28,0.983989269487608,0.02741621484517491,0.944654090432931,1.1347410204928288,0.8535502882065579,0.8313413443045534,36.181318304607714,12116.123260231896,3330.435785614018
2026-01-29,0.9726050359801246,0.02705732237122147,0.9319887174446134,1.1198866719096665,0.8415350755164417,0.8186284021221769,34.16418300615242,11642.189606568649,3166.5264653228105
2026-01-30,0.9613525120111206,0.027119975821662933,0.9338469249407557,1.1224798614032863,0.8426653701175641,0.8187829700513904,32.277869540990196,11210.926056385282,3065.0344159537135
2026-01-31,0.9502301737711526,0.02657535504445105,0.5050177036078922,0.5697117245241999,0.45899463793479295,0.43110670934700446,30.507208025028696,10783.743706672385,1676.8206671907092
2026-02-01,0.9392365150804431,0.0259080673891414,0.4922334978736676,0.5554066813658181,0.4472431811949269,0.41994563413057895,28.911784213443298,10378.302273859037,1573.4566864626402
2026-02-02,0.9556487531353324,0.02624942411635007,0.9030881962779318,1.0864482379258251,0.8138889965202085,0.7896143634898094,26.57793829198075,9353.510561013614,2476.980152865251
2026-02-03,0.972347778973326,0.026470521687306063,0.9104321511631237,1.095599336453174,0.8200837445375573,0.7949609043968008,24.19073674876883,8241.111359602217,2185.315214137134
2026-02-04,0.9893386039300052,0.027071685716979696,0.9308401288946385,1.1204811623495536,0.8380838653922333,0.8118644072918663,22.646362827900187,7736.471260990372,2098.068398360979
2026-02-05,1.006626326909132,0.027567288592672178,0.9476078612979175,1.1409938741187873,0.8528052615232632,0.8256111263937482,21.282147147178403,7372.708930216991,2040.3344066917853
2026-02-06,1.0242161359128168,0.027645065750946607,0.9500074774463443,1.1442130249917222,0.8545971509590546,0.8268556029306174,20.08589134630406,7072.872355203429,1967.810449648172
2026-02-07,1.042113309598425,0.0284033044885263,0.5389819315382448,0.6088985661820167,0.4886341497158967,0.45764396851046146,19.056409805864053,6815.410813640929,1128.7093227560185
2026-02-08,1.0603232188626883,0.029829559332580167,0.5659501145966991,0.6394740412963766,0.5129792052818889,0.48037807555578094,18.145080048917215,6578.686713882705,1144.4217597021307
2026-02-09,1.0788513284534986,0.02994876972958426,1.0284728799870568,1.2395619788278023,0.9243514958145184,0.8936816770047449,16.8417095636212,5968.742550129878,1798.7299741931072
2026-02-10,1.0977031986098629,0.029500666624440498,1.012854742520112,1.221015254646935,0.9099697872032966,0.8793138957148371,15.646342630506735,5343.741416772749,1573.963147685014
2026-02-11,1.1168844867305183,0.029264037910453015,1.0045028881885896,1.2112213312368534,0.9021664809860019,0.8714174696863439,15.018709960969154,5144.9355800020385,1503.4882038905787
