day,ref_total,generic_total,diff_total,ref_0,generic_0,ref_1-4,generic_1-4,ref_5-12,generic_5-12,ref_13-17,generic_13-17,ref_18-49,generic_18-49,ref_50-64,generic_50-64,ref_65+,generic_65+
85,5.888300557475361,38.05961717786448,32.17131662038912,0.03651276249564984,0.23559652996027475,0.16982293173451954,1.1314462934666318,0.1642006126642781,1.1350284682474667,0.08242072021624917,0.5700190876775845,0.6536350665389629,4.360177990371559,0.6641443624155072,4.3958677848618875,4.117564101410194,26.23148102327908
86,6.743688640640674,43.739985713110556,36.99629707246988,0.041210255486636364,0.2695549114007054,0.1953118180971177,1.2970574309799243,0.1954602654490014,1.3158100398905996,0.09858759690991381,0.6628041836787292,0.7619046349391687,5.043998513030791,0.7677373344767586,5.068334675888859,4.683476735282078,30.082425958240943
87,7.621916080419067,50.131211969318606,42.50929588889954,0.045204423865582655,0.30279410886898256,0.22206493439701536,1.4910029747944133,0.2330825354578016,1.5631365123171206,0.1181316231331722,0.7905079165168343,0.8843128766899897,5.889371355916053,0.8808601015016784,5.86917152344491,5.238259585373827,34.225227577460295
88,8.38321045676091,56.13584984737145,47.75263939061054,0.04952809528773518,0.3378604168900893,0.23181156836032246,1.6039840776975085,0.2298706689595912,1.614683245717986,0.11667123842781935,0.8178238954263437,0.9716817980016554,6.598430198011922,0.9897941454750252,6.684956549369483,5.79385294224876,38.47811146425812
89,9.234598672740734,62.669350657501056,53.434751984760325,0.056703828209753275,0.38804437607143655,0.24662714945295827,1.7341548853882125,0.22122432847284268,1.6151652174522442,0.11177025798174887,0.8157576976952493,1.0256704749719745,7.137051714390153,1.067374872045737,7.36122476288709,6.505227761605719,43.61795200361667
90,10.636335694521403,72.3955961790524,61.759260484531,0.06565513021135846,0.4516638899346255,0.26760011022655816,1.9005218859960018,0.2162211164720716,1.6188004999406203,0.1092417053853586,0.8173337117061261,1.16982848085062,8.145172366037224,1.2508690622197602,8.605706262770909,7.556920089155675,50.8563975626669
91,11.873972517302315,82.09232188324644,70.21834936594412,0.07513966957860699,0.5238657676811544,0.2919414831351835,2.097654296734632,0.21594216778721187,1.6426184960066248,0.10864667877197906,0.8266209994999822,1.255723108942424,8.9370123837056,1.3655068662549068,9.602272763978903,8.561072542832003,58.46227717563955
92,13.070697929368706,91.88840494065892,78.81770701129021,0.0845036468039219,0.5989700612643921,0.3175236907456369,2.3099726653518777,0.21943609084699364,1.6851089582360976,0.10997708246408625,0.8449688115091767,1.3249064304288303,9.642117710252402,1.4609497021086448,10.504952640506092,9.553401285970592,66.30231409353888
93,15.379212643063,108.19200821089342,92.81279556783042,0.09514700476816418,0.684797382850188,0.3817552856392568,2.753703103157461,0.2988778857534594,2.167334527282758,0.15177923131406498,1.0965099728478713,1.6309531594134214,11.652940249641306,1.74643864773665,12.46480457977107,11.074261428437982,77.37191839534277
94,17.698934371559172,125.98932047635078,108.29038610479161,0.10441026246648258,0.7676191700679433,0.4472580912487665,3.2519645070748444,0.3878027287913882,2.7780273213236013,0.19869274314590477,1.4165072681517394,1.9641151028258257,14.048327647367772,2.048448828744275,14.717435882626663,12.548206614336529,89.00943867973822
95,20.574176474763064,147.1511742840987,126.57699780933562,0.11686733018737311,0.865940376331615,0.5300196154945527,3.8545054465850774,0.4988761463091178,3.534196676678422,0.2574006809508746,1.8135780762135247,2.3713571306898347,16.93785359423467,2.420513847868909,17.421146983308425,14.3791417232624,102.72395313074695
96,24.159040317928817,172.8920586213711,148.73301830344226,0.13393628298144808,0.990865043007341,0.634806857245922,4.59760123921684,0.6359611614401695,4.461140930545446,0.33000389177864053,2.3011132646847177,2.8659894606917558,20.420632925675413,2.877663981664297,20.69374919332849,16.680678682126583,119.42695602491284
97,28.733853738312778,204.9454866616942,176.21163292338142,0.157238560992748,1.1539514851402106,0.7697745479341764,5.5322785992035834,0.8084824772813215,5.609737246716521,0.42151008442786686,2.9058466784825443,3.482213725056038,24.689986872489317,3.4530820409467182,24.73292880117041,19.641552301673908,140.3207569784916
98,31.84058915166793,230.30919344194575,198.46860429027782,0.18310185889756764,1.337734619658775,0.8417405727961703,6.163322189490624,0.825502560362681,5.983217459476443,0.4285101114070952,3.091846445625131,3.7001316133317137,26.976313308490667,3.731083409559978,27.314264266701752,22.130519025312726,159.44249515250237
99,35.15666966006141,256.1745178008669,221.01784814080548,0.2143303664172361,1.5553185356690913,0.9115482904799859,6.749999966115238,0.8069315821840938,6.073455944317509,0.4156136058436009,3.122125582092945,3.8674804046754434,28.743840253109866,3.991980714001961,29.63113655686542,24.948784696459086,180.29864096269682
100,41.13919299220214,297.4835625137174,256.34436952151526,0.24713209919901966,1.7981431484397845,1.084169021324648,7.911461958641809,1.0127360172819668,7.293477700404218,0.5247143652933347,3.7608077465922696,4.628507864250341,33.65047017066143,4.7199184058318195,34.50573056870822,28.922015219021006,208.56347122026966
101,47.214003423985744,342.7203785041535,295.50637508016774,0.2755017045815165,2.032939957619056,1.2610126088163018,9.215651378131277,1.2488225691447528,8.847239135762436,0.6504107865425159,4.578876429645275,5.472183895052613,39.52554327456239,5.500934805174434,40.14139571447393,32.80513705467361,238.3787326139591
102,53.12285429663709,387.37644797836185,334.25359368172474,0.30235703769754846,2.2544004827663855,1.4359315474763272,10.522152546660518,1.4904550769583307,10.468165798947116,0.7795237273168857,5.433968658889731,6.310358116856198,45.49652190198875,6.269536240629481,45.80741334289065,36.534692549702314,267.39382524621874
103,60.55619029341858,439.77973303240174,379.22354273898316,0.338495204250814,2.5183016971125767,1.6567380239853753,12.061116064251461,1.7861989443432607,12.355739753218,0.9377498665093041,6.42928280760278,7.336838175977539,52.435584768411516,7.22002355517076,52.42087200653218,41.28014652318153,301.55883593527324
104,69.34444729047173,500.0422117607311,430.69776447025936,0.3834334148371138,2.830456025902386,1.918766179810834,13.835373446709955,2.128894550665327,14.482174187358915,1.1213586643764553,7.549179993153317,8.52536141339368,60.27943091252767,8.328791029547698,59.953795385982154,46.937842037840625,341.11180180909673
105,74.72051596792441,543.3997460008314,468.679230032907,0.4328628997302225,3.168521590674175,2.0276102617162572,14.837784225345017,2.0956708902256795,14.80585900492664,1.0987963534605951,7.693896070974407,8.816784652440221,63.615476925671246,8.766347270114604,64.07235996117006,51.48244364023684,375.2058482220699
106,80.03097540093381,583.4669354002319,503.4359599992981,0.48984327105764014,3.544000575022305,2.11595167500631,15.609375763138793,1.972655497994029,14.434205413807934,1.0263078683925204,7.460381613196651,8.953078870227177,65.43861979717096,9.115113165818077,67.16431283963483,56.358025052438066,409.8160393982605
107,90.00652725356929,647.0123989700783,557.005871716509,0.5444383643568158,3.9260638382894935,2.3986643626159396,17.332968403475537,2.3088712269657226,16.04958894619685,1.207055877818064,8.301305345527043,10.222300883547213,72.51083032334155,10.330217914538599,74.44529237946105,62.994978623726944,454.44634973378675
108,99.17415520540891,710.3107680209722,611.1366128155632,0.5842277590993593,4.246720464100086,2.663930841935195,19.12126776649241,2.6822244450311983,18.07327516552953,1.4095041244366002,9.365870540865467,11.543689077077998,80.48645934451298,11.537332397846221,82.2623226042115,68.75324655998233,496.7548521352602
109,108.08817249766538,769.9465499414727,661.8583774438073,0.6211613262706293,4.5255535971778516,2.9240250763788236,20.82563958871225,3.0612818124533936,20.099080006978255,1.6162388261766365,10.43389625593376,12.862104031168776,88.29527703724415,12.729687946717245,89.82254252779371,74.27367347849987,535.9445609276327
110,117.20941334074611,827.0110119583845,709.8015986176384,0.6612043208239873,4.789062560869485,3.191949121048398,22.461420422959623,3.4459250677889632,22.031546635070903,1.827165955743089,11.452362474408986,14.19456314603357,95.76297798184976,13.938857634253456,97.07577435851866,79.94974809505464,573.4378675247071
111,126.04590255645704,879.0373685305872,752.9914659741302,0.7025150461270758,5.03309629679379,3.4534648827440972,23.954757980894342,3.814804864871591,23.74403890319403,2.030777271662407,12.353435603609128,15.467154900712226,102.4623317981333,15.098265851449524,103.64952519891247,85.47891973889011,607.8401827490501
112,130.85212832516913,909.6554763026747,778.8033479775056,0.7597553000436015,5.327163836723417,3.5092004863081687,24.411289605007006,3.6287968967115924,23.151019019050423,1.924552262498362,12.012031334450691,15.457960939092676,103.10983796554228,15.342236769930183,105.6088994526631,90.22962567058454,636.0352350892377
113,134.4413373791888,928.8936210641441,794.4522836849553,0.8197558444873745,5.619160775858264,3.51031494231968,24.398638823913146,3.30321164921936,21.638606904716724,1.7400469690790783,11.176779274032175,15.117071831918537,101.15349867672353,15.340016523671178,105.46789170304632,94.6109196184936,659.439044905854
114,141.3006029718248,959.6753895955328,818.374786623708,0.8725589812789389,5.884658734958528,3.4979438037858035,24.20658157387666,2.986707587758416,19.9022989770341,1.567790815972105,10.2493911385988,15.624845243797635,101.97778417238538,16.319264093613146,108.99121228356238,100.43149244561876,688.463462715117
115,145.72330324761103,980.2950133493476,834.5717101017366,0.8975918978709736,6.030956365419737,3.425589363350918,23.698217758617467,2.6895769289044478,18.11973246530429,1.4097743286158342,9.31338412875446,16.02981971554421,102.539002472486,17.14254594423995,112.16258203458054,104.12840506908469,708.4311381241852
116,148.5195945268306,990.5836107912622,842.0640162644316,0.9065190777787117,6.079196771137484,3.3340129481924565,23.006471969176168,2.4390711272180927,16.454285598688966,1.2789445986604235,8.448749664141133,16.301872556610217,102.40060004573988,17.770564644699054,114.31707090487231,106.48860957367164,719.8772358375063
117,150.88886744052897,995.0164474255396,844.1275799850106,0.9102004216311914,6.0706189480275405,3.2545916703086357,22.27949548324589,2.24555819948704,15.001052618887808,1.179812895476215,7.701406483576415,16.53230899280151,101.81074633289336,18.30984806683745,115.70322759198682,108.45654719398692,726.4498999669217
118,153.55783519803532,997.2248360782535,843.6670008802182,0.9148933977334466,6.036558408681694,3.2018946324471385,21.6096075697528,2.107040376947565,13.791174385044002,1.1106449487923804,7.084940378276574,16.789300286325087,101.04085998483075,18.84254632975243,116.64009687808935,110.59151522603727,731.0215984735783
119,150.98871152801507,976.1621367091408,825.1734251811257,0.9104242734060413,5.942140730743752,3.136438085917839,20.862162439781315,1.9909743806017073,12.726232879061456,1.047298030071718,6.525167653887292,16.021861133215417,96.42747626629698,18.14927577490137,112.63316239982677,109.732439849901,721.0457943395432
120,146.4943080370074,942.4657355263113,795.9714274893039,0.898808237741177,5.794713010528258,3.0604550557636703,20.04012989253099,1.8909702120617196,11.776072571693074,0.9913655836048363,6.020317540434931,14.977542819887708,90.21517563576988,17.10203960011404,106.43874073191165,107.57312652783422,702.1805861434425
121,142.8359772134029,908.3517349029948,765.515757689592,0.8702248493270692,5.569926848096399,2.938507329559347,19.044542753861396,1.7810386735831818,10.861686449270495,0.9362387436095705,5.553601997363152,14.520465103066877,85.60907287471473,16.701330782089123,101.98433227560332,105.08817173216775,679.7285717040854
122,140.34580860664653,878.1013807918515,737.755572185205,0.8415338387105621,5.334442833600981,2.8238813500344873,18.077952515600337,1.6875616970248508,10.060440386638202,0.8913167681878786,5.153180089600793,14.346794949945636,82.13397417438085,16.59796444998595,98.70849556495682,103.15675555275716,658.6328952270735
123,137.0447886138178,844.623445383495,707.5786567696772,0.8081291961051837,5.072160487648215,2.6989726290304024,17.07234444535014,1.5966178151436135,9.315862405916178,0.8475137821859999,4.783837993627914,14.118980310641064,78.702453871947,16.407446093339487,95.29783629735991,100.56712878737204,634.3789498816457
124,133.26687592090494,808.3004933479838,675.0336174270789,0.7742273419834832,4.796929693802589,2.575980409116219,16.060959280554975,1.5125462547682227,8.626848712995361,0.8067371320773424,4.4424570152965375,13.829670326233627,75.14485535361642,16.129022353213703,91.57592252579929,97.63869210351234,607.6525207659186
125,129.57701191946833,771.369130206764,641.7921182872957,0.7434880014308665,4.526383737117185,2.4658566493364202,15.092316667387784,1.439849393330755,8.003859585093501,0.7713610733478181,4.133476560236424,13.527609418750199,71.57394195937921,15.824310676864393,87.71122256363404,94.80453670640787,580.3279291339159
126,122.97585241523657,724.7243420104638,601.7484895952273,0.7136326428133702,4.258703143471319,2.3604231902506747,14.153355291046463,1.3726141246271126,7.429491342721654,0.7336322193471922,3.834364451447562,12.559128612870154,66.11757695655679,14.734547854286026,81.41273710043657,90.50187377104204,547.5181137247835
127,115.76046233652772,675.0343310146686,559.2738686781408,0.6841782219041639,3.9952212278007324,2.2576880290415655,13.243305703427183,1.308917555690515,6.895211113569017,0.6966129648108095,3.5505429047286947,11.465847828871714,60.14094945063301,13.491076144470206,74.37963759587332,85.85614159173875,512.8294630186367
128,111.93707684928825,635.9437596247998,524.0066827755115,0.6516976117740714,3.732431132266455,2.248485776635644,12.690384122749585,1.441732214511775,6.961485928977487,0.774668370448578,3.5932762436960015,11.345412805041503,56.844729864501026,13.004494977246376,69.5166036183391,82.47058509363029,482.60484871427013
129,107.68920520484127,598.0278878911373,490.338682686296,0.6121150904707464,3.4587591603883787,2.223478124469044,12.176455157288174,1.5756291408520289,7.137053822873515,0.853942791815496,3.6956051763051514,11.292551380441273,54.22888211822196,12.572143222035841,65.2328009126518,78.55934545475684,452.09833154340834
130,103.43620667118579,560.8005531958476,457.36434652466176,0.5744916703220321,3.191129073838695,2.191771250685002,11.65631323907181,1.6924308572065159,7.287731818933075,0.9233289349926873,3.7837651511215045,11.211896178278218,51.77199014378101,12.159111032289493,61.20837545566936,74.68317674741184,421.9012483134321
131,99.69109317174666,525.5153408670155,425.82424769526887,0.5435217879638568,2.9444960659104926,2.165921658771336,11.148067033792604,1.7965262490094258,7.389539484721803,0.985129242528773,3.844138553384309,11.124358423311891,49.40032208611863,11.7986822380735,57.45523122340683,71.27695357208788,393.3335464196809
132,96.17555116313328,491.6753952861199,395.49984412298664,0.5176785260988995,2.7187362070909127,2.1395955473705346,10.637784424741465,1.8808126038833164,7.418617604258917,1.035424341717139,3.8641586668553183,10.99242454334517,46.993250065130525,11.449373931181416,53.86346197470999,68.1602416695368,366.1793863433328
133,90.03926966782907,452.39481827329394,362.35554860546483,0.49653892904950925,2.514917559372791,2.01590977810993,9.87513405284566,1.7374127522536442,6.928726218337063,0.952854587126998,3.603311438629089,10.094395285563671,42.921147095190754,10.550583995839109,49.072862865245845,64.19157433988622,337.47871904367275
134,83.83933993363979,413.40232007950846,329.56298014586866,0.47969297725381793,2.3332248389212107,1.8777630291506286,9.055090634926714,1.5410386804470706,6.252385547407366,0.8391497409748352,3.24151840086156,9.080190064883498,38.464896940405175,9.59954116765315,44.138883410535904,60.42196427327679,309.91632030645053
135,80.83960966942053,383.60279585161027,302.76318618218977,0.4631145002808972,2.1698170159531283,1.8398510063710432,8.502736066598178,1.5585730446053807,5.977493119385974,0.8503508982530262,3.09579619144269,8.831745815268068,35.672291895776354,9.258748580129167,40.74282519996562,58.037225824512944,287.44183636248835
136,77.80580191589806,356.74948865710644,278.94368674120835,0.4405682807148119,2.009246860304488,1.7998549688367764,8.020166878913084,1.597930994136258,5.810824359955078,0.8748498945287965,3.008944050917748,8.673303884678178,33.44669010299603,8.978360255455284,37.899681070258985,55.44093363754795,266.55393533376105
137,74.37839972409348,330.6257755618806,256.2473758377871,0.41528555416435964,1.849464479764673,1.746265352323534,7.5388204265950485,1.6206395979606265,5.640234872266988,0.8901433209759215,2.920760987949344,8.465072954301213,31.34903646843136,8.657331868330534,35.21990084401959,52.583661076037295,246.10755748285357
138,71.20746340273098,306.15676455855396,234.94930115582298,0.39260127961214786,1.6999232667612512,1.6952644540745803,7.077320037079992,1.6359422468678757,5.461006266630548,0.9011095107791851,2.8280598711370866,8.257442829306827,29.378883458864014,8.355219385236886,32.73335492330156,49.96988369685347,226.9782167347795
139,69.14319069297915,285.283203149205,216.14001245622586,0.3774448971614123,1.5726624371915008,1.6685169477371207,6.683644576589205,1.6660246793600382,5.309284817552723,0.9200423352086338,2.7493161696396777,8.15028116505973,27.697730434183672,8.170386706019285,30.61961451353168,48.190493962432924,210.65095020051655
140,64.65659458398308,261.04043093824265,196.38383635425959,0.36199527639998785,1.4527733981753008,1.5527527348467292,6.127087345838708,1.5002969863005922,4.832307677512782,0.8253668859543704,2.497680656549546,7.452734415385073,25.10446342834054,7.533906253427156,27.803728239737,45.42954203166917,193.22239019208877
141,59.87809039215932,236.8054701091048,176.92737971694547,0.34769243474239614,1.3416240436811722,1.422049693747181,5.536090553225728,1.2945141580416704,4.254672311543401,0.7073617355839281,2.1927862287314146,6.657516189831428,22.317820772490894,6.830870620850172,24.885767859577662,42.61808555936255,176.2767083398545
142,55.2403259919174,213.96251199991832,158.7221860080009,0.33205905946974323,1.237612102729928,1.2944336241112997,4.966187207350259,1.1014225893000749,3.682777556458501,0.597061371712776,1.8914343318155145,5.908189295745904,19.65823461562733,6.163387692447985,22.12600595120915,39.843772359129616,160.40026023472763
143,52.76226773677341,196.54476772278426,143.78249998601086,0.31539256469202237,1.1416042810783589,1.2423290761018682,4.5747273298118944,1.07949234941425,3.397568153335359,0.5863612185832432,1.742747613614004,5.689307712218482,17.984826444514738,5.90622187990447,20.2436407220207,37.94316293585908,147.4596531784092
144,50.22723163931917,180.9290434254858,130.70181178616662,0.29454909966749904,1.0461710732398275,1.191505802238729,4.238761261529052,1.0796670076318997,3.206314403157906,0.588875559624495,1.6445234388536463,5.530976203414253,16.663815883439867,5.682628333834608,18.676133100873837,35.85902963290769,135.45332426439165
145,47.43461147551592,165.9174875475574,118.48287607204149,0.2723599936648271,0.9514739854107155,1.1337390819506878,3.91660218011507,1.0712093370385338,3.034414727996469,0.5866722051234365,1.5570494188506965,5.340060924007536,15.447263690550606,5.428787010814808,17.210935195070316,33.601782922916094,123.79974834956356
146,45.06798901686865,152.3945628733767,107.32657385650806,0.2537975991805921,0.8653377592117715,1.0854243183610142,3.6257068433868183,1.0655377856672197,2.8818066405535054,0.5858821199604649,1.4797542174089195,5.17914519739635,14.366007573476832,5.214041466420278,15.9036035647071,31.684160529882732,113.27234627463176
147,41.82666134753879,138.35980326342815,96.53314191588936,0.2393935872773802,0.7898170696429946,0.9979531908771497,3.282091509802512,0.9516202458216163,2.588505544197086,0.5218231704753498,1.3277498224522597,4.71618713033265,12.939887444860716,4.785647368799989,14.359616374220419,29.614036653954653,103.07213549825215
148,38.45360005337217,124.67033842601283,86.21673837264066,0.22639206687470464,0.7209656758211453,0.9043322992861439,2.933513851560501,0.8161459679645546,2.2566277874893323,0.44503843217990513,1.155204446170168,4.198054134336046,11.45262275550457,4.3202871054134855,12.796556741408873,27.543350047317325,93.35484716805824
149,36.181318304607714,113.33289432239617,77.15157601778846,0.21227176101154632,0.65606291733323,0.8531782222953881,2.6680522002262363,0.7805738010862985,2.057450567327168,0.42658036987412895,1.0529106365255623,3.973205883245848,10.397678317126458,4.076043187505086,11.61507162019706,25.85946507958942,84.88566806366046
150,34.16418300615242,103.4335240360263,69.26934102987389,0.197360654007435,0.595435888727638,0.810933993237676,2.4457178167212925,0.7671251240052356,1.9161465842655987,0.4209144889466655,0.9811203078087952,3.819405112804141,9.558192666075055,3.885633084635234,10.636899074464424,24.262810548516033,77.3000116979635
151,32.277869540990196,94.50574874209592,62.22787920110572,0.18316704903752867,0.5394118337645362,0.771821378552298,2.2481049900170333,0.7561816382975488,1.7985863561499666,0.4165726098404856,0.9217271297501999,3.680003661212921,8.828651218372839,3.710368832568302,9.773780909286799,22.759754371481115,70.39548630475454
152,30.507208025028696,86.3410762712326,55.8338682462039,0.170376718827789,0.4882261230384386,0.7349819790821976,2.0675241482692965,0.7430124811843865,1.6905677035570261,0.41080720618809774,0.8672012543211765,3.5407585782125692,8.162665524893423,3.5411555890244775,8.98641447859173,21.36611547250918,64.0784770385615
153,28.911784213443298,78.93954460976384,50.027760396320545,0.1594281592031515,0.4423797650826768,0.7018125979510205,1.9031684125176045,0.728670269917848,1.5890038847960555,0.40419681926510254,0.8158769653318714,3.407185994850026,7.550987229510108,3.3840103810385918,8.268343615622191,20.126479991217558,58.369784736903334
154,26.57793829198075,71.11417711347359,44.53623882149284,0.1496917693259375,0.40106604201688334,0.6393571939973797,1.7086326371225353,0.641868586540236,1.412667912974435,0.3550052655905131,0.7248018718542824,3.0677789837137914,6.751301309226509,3.0741888773383597,7.413498900014821,18.65004761547453,52.70220844026412
155,24.19073674876883,63.552776200943924,39.3620394521751,0.1407333626592214,0.3635897325992182,0.5735415166206778,1.5139462799148442,0.5430247344704212,1.2191379639072446,0.29859728729681834,0.6244490369534159,2.6997036956185205,5.92888486708227,2.745803388951771,6.556777690709978,17.189332763151402,47.345990629776956
156,22.646362827900187,57.43603216448395,34.789669336583756,0.13181047953491987,0.329573814887712,0.5380946393137109,1.3678689047402544,0.512177318999983,1.0993141497295342,0.28202524339308926,0.5629591626046077,2.5328029230647022,5.3449813194487374,2.572983495250564,5.9153798974418725,16.07646872834322,42.81595491563123
157,21.282147147178403,52.15122971416351,30.86908256698511,0.12237239985304554,0.2982222727814262,0.5087210401548059,1.246474030758754,0.49673004089285433,1.0123967454375853,0.27441128071691645,0.5187433586376531,2.4141460308861378,4.8795848669733095,2.4367661930878963,5.386415963247185,15.029000161586746,38.8093924763276
158,20.08589134630406,47.52385493445395,27.43796358814989,0.11371076726345637,0.26994748190573326,0.48338800862116504,1.1418932277435687,0.48592191751825864,0.9425233307827015,0.26936758810188877,0.48338016473187584,2.31683608306128,4.487378183577723,2.3211940782075065,4.933227234848635,14.095472903530503,35.26550531086371
159,19.056409805864053,43.44916901836945,24.3927592125054,0.10632287356405945,0.2448556501246801,0.4617867555906974,1.0502218013631426,0.4768919287391474,0.8824328602699687,0.26521645722182924,0.45302668524189327,2.2329045803726286,4.145672006099,2.2215710266579087,4.5366277614061445,13.291716183717782,32.13633225386462
160,18.145080048917215,39.81086833468217,21.665788285764954,0.10005675152053821,0.22260202530928913,0.4427107580050101,0.9681905408077585,0.46787703376524803,0.8278239739505706,0.26096427769932673,0.42542988844445523,2.15502773196832,3.838334400823685,2.1312659823250404,4.181189576469546,12.587177513633733,29.34729792887687
161,16.8417095636212,36.05774819849055,19.21603863486935,0.0950826117853188,0.20325673160414204,0.40655000117125917,0.8727203273639712,0.41337569975721816,0.7360914981558693,0.22976460987197983,0.37800746887731174,1.9536797012823601,3.443576574553745,1.9520020336054336,3.765413018461768,11.791254906147632,26.65868257947374
162,15.646342630506735,32.60720898529341,16.960866354786674,0.09156859096653597,0.18692052322521205,0.37135600601576324,0.7807569398867252,0.3532077576415297,0.6378140088504654,0.1949929763924923,0.3269375885767274,1.7473956555803956,3.0502874731242353,1.7755515006201976,3.3639088705069415,11.112270143289821,24.2605835811231
163,15.018709960969154,29.94315623978809,14.924446278818937,0.0878466700513164,0.17224172639019078,0.3571818235523976,0.7161335222322534,0.3416000558134592,0.5825320214518224,0.18884367398234125,0.29856376354645225,1.681624764998356,2.79133198699101,1.7065668247495513,3.0822070283541807,10.655046147821732,22.300146190822183
164,14.41104474658555,27.60842863527701,13.197383888691462,0.08312843711091383,0.15821457244836482,0.34471613808095697,0.6623423669626718,0.33846569842304103,0.5439406664129195,0.1877211947006837,0.27898334237194455,1.6378549684423955,2.5872169689008535,1.6511670148191704,2.8500402587606875,10.167991295008388,20.52769045941957
165,13.815104987379218,25.47814590381844,11.663040916439222,0.07836100414040226,0.14496681610699913,0.3325857046609595,0.6142137171383711,0.3361936181207249,0.5121669827668545,0.18708892356596427,0.2629606406903383,1.5970319745412054,2.409348349417599,1.598060164745621,2.6436913572170035,9.685783597604342,18.890798040481275
166,13.343707638942046,23.602744470761394,10.259036831819348,0.07451704362713937,0.13316075613790845,0.32338683838978377,0.5721961493968437,0.3358337683536382,0.4854056378160211,0.18748234881141768,0.24950877887471506,1.5673421721842795,2.255527334846083,1.5574606931450625,2.463807913066537,9.297684774430724,17.443137900623285
167,12.992572400766235,21.964269488427398,8.971697087661163,0.07165863472021464,0.12287273105073084,0.3170073542330317,0.5355914464228524,0.33690959699459005,0.46216921097241903,0.18862809665752414,0.23784060204610483,1.5471515641288236,2.1211711161359537,1.5282021248881361,2.3066415833930174,9.003015029143915,16.17798279840632
168,12.264881751718141,20.154462603982047,7.889580852263906,0.06936431544719915,0.11373430345373929,0.2957621340013602,0.4885930181305663,0.3014169102063903,0.4149872370398394,0.1680996961719096,0.21339722750634624,1.4237830917638423,1.9256300926021102,1.4220696558372325,2.1031767725500763,8.584385948290207,14.89494395269937
169,11.544617162934575,18.419040349986073,6.874423187051498,0.06776236724976391,0.10578145681778894,0.2734675740028353,0.4412511182448947,0.2598967561237723,0.36213348417965174,0.14389773622230093,0.18586825086897135,1.2882170237220854,1.7216433226651875,1.309520338117163,1.89761897602537,8.201855367496655,13.704743741184208
170,11.06792270887673,16.973811705089034,5.905888996212305,0.06587950814757804,0.09850011822716365,0.2520081519759866,0.3966970739520534,0.22171359915740096,0.3115150379908918,0.12208375044285925,0.15972894815646096,1.2131294704675268,1.563231583768793,1.263393755187992,1.7477724413776499,7.929714473497385,12.69636650161602
171,10.600242286586747,15.67524372575472,5.075001439167973,0.0632270507199081,0.091458301958657,0.23120011230284482,0.35555501774173925,0.18900964180108054,0.266095193201122,0.10364406448659938,0.13638822187026106,1.1526535283522974,1.429167002741914,1.2273858682745042,1.6229095678443501,7.6331220206495125,11.773670420396677
172,10.129721170528487,14.480663506948064,4.3509423364195765,0.06017375799142327,0.08464653233587319,0.21213089945937189,0.3183557993194015,0.16231577528620122,0.22689372872933122,0.08875810634079823,0.11631342969936712,1.0970457545085432,1.3108279880297962,1.1904894857792012,1.5111786867109855,7.318807391162948,10.91244734212331
173,9.71614372210015,13.411870291242588,3.6957265691424386,0.057292904022592475,0.07833667268460892,0.19609070523100472,0.2858433297143221,0.14154562006057633,0.19413880841144995,0.0772934817580628,0.09959137961874437,1.0494223892715313,1.2073808893260844,1.1573002800960523,1.4117791394604047,7.0371983416603285,10.134800072026973
174,9.306070704994397,12.420207433218224,3.1141367282238264,0.05440148439697805,0.07235317825916593,0.1819349193994713,0.25707671252533876,0.12507368370816113,0.16684732717114106,0.06829608277293264,0.08569518459387288,1.0028436664544764,1.11310002967338,1.1208257203387262,1.3182744290613928,6.752695147923651,9.406860571933931
175,8.744427499044681,11.39544470276057,2.651017203715888,0.051700212393105766,0.0667835693029289,0.169799266128945,0.23186638888377806,0.11215324256122797,0.14430753507932356,0.061003567589787554,0.07408048331888606,0.9176830557379594,1.0041571514152683,1.0358311605067958,1.2015843142499694,6.39625699412686,8.672665260510415
176,8.20394121790852,10.429317954643174,2.2253767367346544,0.04933225947834585,0.061715239090263434,0.15975165693065518,0.2100464228750177,0.10217142630864123,0.12584271412097725,0.0553038577381304,0.06451044967035541,0.8314740144677455,0.89771079169912,0.9466920193124189,1.0840863195963943,6.059215983672583,7.985406017591047
177,7.963023943536874,9.701906277555311,1.7388823340184372,0.04702602945219941,0.05704880135749947,0.15814948457249994,0.19637916989666285,0.1092128215326429,0.1198762470563138,0.05973709987307475,0.06161780518785243,0.8219094824815077,0.8364215660357168,0.9174098410911984,1.0048582001469488,5.849579184533751,7.425704487874317
178,7.819576033058523,9.116331749123724,1.296755716065201,0.04486774021675234,0.052830214979825214,0.1585811922152325,0.1866327717630909,0.11970826812047206,0.11892057065276929,0.0661733154390263,0.06137699349614231,0.8332698920479195,0.796833367216188,0.9069600891073708,0.9461075126119688,5.6900155359117495,6.953630318403739
179,7.692973060295945,8.587759776703322,0.8947867164073768,0.042955743315676094,0.04892462327207753,0.1592002671087625,0.17819227959852185,0.12982077408265075,0.1191109780830325,0.07236594416301396,0.06172162347256302,0.8456420371091542,0.7642678921122941,0.8997370536286399,0.8952443238298468,5.543251240888048,6.520298056334987
180,7.623603456992902,8.117488534143732,0.4938850771508294,0.04165746675253344,0.04547589533763653,0.16097885598204942,0.17084394325625438,0.14000919267878928,0.11960466005124609,0.07857275398539908,0.06219791988409196,0.8610695344591976,0.7361102244533211,0.898701709012834,0.8507753161630551,5.442613944122099,6.132480574998127
