date,value
2025-07-27,0.0
2025-07-28,0.0
2025-07-29,0.0
2025-07-30,0.0
2025-07-31,0.0
2025-08-01,0.0
2025-08-02,0.0
2025-08-03,0.428571429
2025-08-04,0.857142858
2025-08-05,1.285714287
2025-08-06,1.714285716
2025-08-07,2.142857145
2025-08-08,2.5714285739999996
2025-08-09,3.0000000029999994
2025-08-10,3.0000000029999994
2025-08-11,3.0000000029999994
2025-08-12,3.0000000029999994
2025-08-13,3.0000000029999994
2025-08-14,3.0000000029999994
2025-08-15,3.0000000029999994
2025-08-16,3.0000000029999994
2025-08-17,3.428571431999999
2025-08-18,3.857142860999999
2025-08-19,4.285714289999999
2025-08-20,4.7142857189999985
2025-08-21,5.142857147999998
2025-08-22,5.571428576999998
2025-08-23,6.000000005999998
2025-08-24,6.000000005999998
2025-08-25,6.000000005999998
2025-08-26,6.000000005999998
2025-08-27,6.000000005999998
2025-08-28,6.000000005999998
2025-08-29,6.000000005999998
2025-08-30,6.000000005999998
2025-08-31,6.285714291999998
2025-09-01,6.571428577999998
2025-09-02,6.857142863999998
2025-09-03,7.142857149999998
2025-09-04,7.428571435999999
2025-09-05,7.714285721999999
2025-09-06,8.000000007999999
2025-09-07,8.571428578999999
2025-09-08,9.14285715
2025-09-09,9.714285721
2025-09-10,10.285714292
2025-09-11,10.857142863
2025-09-12,11.428571434
2025-09-13,12.000000005
2025-09-14,12.000000005
2025-09-15,12.000000005
2025-09-16,12.000000005
2025-09-17,12.000000005
2025-09-18,12.000000005
2025-09-19,12.000000005
2025-09-20,12.000000005
2025-09-21,12.428571434
2025-09-22,12.857142863
2025-09-23,13.285714292
2025-09-24,13.714285721
2025-09-25,14.14285715
2025-09-26,14.571428578999999
2025-09-27,15.000000007999999
2025-09-28,15.857142864999998
2025-09-29,16.714285722
2025-09-30,17.571428579
2025-10-01,18.428571436
2025-10-02,19.285714292999998
2025-10-03,20.142857149999998
2025-10-04,21.000000006999997
2025-10-05,21.000000006999997
2025-10-06,21.000000006999997
2025-10-07,21.000000006999997
2025-10-08,21.000000006999997
2025-10-09,21.000000006999997
2025-10-10,21.000000006999997
2025-10-11,21.000000006999997
2025-10-12,21.000000006999997
2025-10-13,21.000000006999997
2025-10-14,21.000000006999997
2025-10-15,21.000000006999997
2025-10-16,21.000000006999997
2025-10-17,21.000000006999997
2025-10-18,21.000000006999997
2025-10-19,21.142857149999998
2025-10-20,21.285714292999998
2025-10-21,21.428571436
2025-10-22,21.571428579
2025-10-23,21.714285722
2025-10-24,21.857142865
2025-10-25,22.000000008
2025-10-26,22.285714294
2025-10-27,22.571428580000003
2025-10-28,22.857142866000004
2025-10-29,23.142857152000005
2025-10-30,23.428571438000006
2025-10-31,23.714285724000007
2025-11-01,24.000000010000008
2025-11-02,24.571428581000006
2025-11-03,25.142857152000005
2025-11-04,25.714285723000003
2025-11-05,26.285714294
2025-11-06,26.857142865
2025-11-07,27.428571436
2025-11-08,28.000000006999997
2025-11-09,28.142857149999998
2025-11-10,28.285714292999998
2025-11-11,28.428571436
2025-11-12,28.571428579
2025-11-13,28.714285722
2025-11-14,28.857142865
2025-11-15,29.000000008
2025-11-16,29.142857151
2025-11-17,29.285714294
2025-11-18,29.428571437000002
2025-11-19,29.571428580000003
2025-11-20,29.714285723000003
2025-11-21,29.857142866000004
2025-11-22,30.000000009000004
2025-11-23,31.000000009000004
2025-11-24,32.000000009000004
2025-11-25,33.000000009000004
2025-11-26,34.000000009000004
2025-11-27,35.000000009000004
2025-11-28,36.000000009000004
2025-11-29,37.000000009000004
2025-11-30,39.142857152000005
2025-12-01,41.285714295000005
2025-12-02,43.428571438000006
2025-12-03,45.571428581000006
2025-12-04,47.71428572400001
2025-12-05,49.85714286700001
2025-12-06,52.00000001000001
2025-12-07,57.85714286700001
2025-12-08,63.71428572400001
2025-12-09,69.571428581
2025-12-10,75.428571438
2025-12-11,81.285714295
2025-12-12,87.142857152
2025-12-13,93.000000009
2025-12-14,102.142857152
2025-12-15,111.285714295
2025-12-16,120.428571438
2025-12-17,129.57142858100002
2025-12-18,138.71428572400004
2025-12-19,147.85714286700005
2025-12-20,157.00000001000006
2025-12-21,173.00000001000006
2025-12-22,189.00000001000006
2025-12-23,205.00000001000006
2025-12-24,221.00000001000006
2025-12-25,237.00000001000006
2025-12-26,253.00000001000006
2025-12-27,269.00000001000006
2025-12-28,285.7142857200001
2025-12-29,302.4285714300001
2025-12-30,319.1428571400001
2025-12-31,335.8571428500001
2026-01-01,352.57142856000013
2026-01-02,369.28571427000014
2026-01-03,385.99999998000015
2026-01-04,399.28571427000014
2026-01-05,412.57142856000013
2026-01-06,425.8571428500001
2026-01-07,439.1428571400001
2026-01-08,452.4285714300001
2026-01-09,465.7142857200001
2026-01-10,479.00000001000006
2026-01-11,485.00000001000006
2026-01-12,491.00000001000006
