date,value
2026-01-03,20.64999999999999
2026-01-04,20.95999999999999
2026-01-05,21.26999999999999
2026-01-06,21.579999999999988
2026-01-07,21.889999999999986
2026-01-08,22.199999999999985
2026-01-09,22.509999999999984
2026-01-10,22.819999999999983
2026-01-11,23.279999999999983
2026-01-12,23.739999999999984
2026-01-13,24.199999999999985
2026-01-14,24.659999999999986
2026-01-15,25.119999999999987
2026-01-16,25.579999999999988
2026-01-17,26.03999999999999
2026-01-18,26.37999999999999
2026-01-19,26.719999999999988
2026-01-20,27.059999999999988
2026-01-21,27.399999999999988
2026-01-22,27.739999999999988
2026-01-23,28.079999999999988
2026-01-24,28.419999999999987
2026-01-25,29.279999999999987
2026-01-26,30.139999999999986
2026-01-27,30.999999999999986
2026-01-28,31.859999999999985
2026-01-29,32.719999999999985
2026-01-30,33.579999999999984
2026-01-31,34.43999999999998
2026-02-01,34.54999999999998
2026-02-02,34.65999999999998
2026-02-03,34.76999999999998
2026-02-04,34.87999999999998
2026-02-05,34.98999999999998
2026-02-06,35.09999999999998
2026-02-07,35.20999999999998
2026-02-08,35.26999999999998
2026-02-09,35.329999999999984
2026-02-10,35.389999999999986
2026-02-11,35.44999999999999
2026-02-12,35.50999999999999
2026-02-13,35.56999999999999
2026-02-14,35.629999999999995
2026-02-15,35.83
2026-02-16,36.03
2026-02-17,36.230000000000004
2026-02-18,36.43000000000001
2026-02-19,36.63000000000001
2026-02-20,36.83000000000001
2026-02-21,37.030000000000015
2026-02-22,37.06000000000002
2026-02-23,37.09000000000002
2026-02-24,37.12000000000002
2026-02-25,37.15000000000002
2026-02-26,37.18000000000002
2026-02-27,37.21000000000002
2026-02-28,37.24000000000002
2026-03-01,37.35000000000002
2026-03-02,37.46000000000002
2026-03-03,37.57000000000002
2026-03-04,37.68000000000002
2026-03-05,37.79000000000002
2026-03-06,37.90000000000002
2026-03-07,38.01000000000002
2026-03-08,38.01000000000002
2026-03-09,38.01000000000002
2026-03-10,38.01000000000002
2026-03-11,38.01000000000002
2026-03-12,38.01000000000002
2026-03-13,38.01000000000002
2026-03-14,38.01000000000002
2026-03-15,38.12000000000002
2026-03-16,38.23000000000002
2026-03-17,38.34000000000002
2026-03-18,38.45000000000002
2026-03-19,38.56000000000002
2026-03-20,38.670000000000016
2026-03-21,38.780000000000015
2026-03-22,38.890000000000015
2026-03-23,39.000000000000014
2026-03-24,39.110000000000014
2026-03-25,39.22000000000001
2026-03-26,39.33000000000001
2026-03-27,39.44000000000001
2026-03-28,39.55000000000001
2026-03-29,39.55000000000001
2026-03-30,39.55000000000001
2026-03-31,39.55000000000001
2026-04-01,39.55000000000001
2026-04-02,39.55000000000001
2026-04-03,39.55000000000001
2026-04-04,39.55000000000001
2026-04-05,39.640000000000015
2026-04-06,39.73000000000002
2026-04-07,39.82000000000002
2026-04-08,39.910000000000025
2026-04-09,40.00000000000003
2026-04-10,40.09000000000003
2026-04-11,40.180000000000035
2026-04-12,40.210000000000036
2026-04-13,40.24000000000004
2026-04-14,40.27000000000004
2026-04-15,40.30000000000004
2026-04-16,40.33000000000004
2026-04-17,40.36000000000004
2026-04-18,40.39000000000004
2026-04-19,40.420000000000044
2026-04-20,40.450000000000045
2026-04-21,40.48000000000005
2026-04-22,40.51000000000005
2026-04-23,40.54000000000005
2026-04-24,40.57000000000005
2026-04-25,40.60000000000005
2026-04-26,40.800000000000054
2026-04-27,41.00000000000006
2026-04-28,41.20000000000006
2026-04-29,41.40000000000006
2026-04-30,41.600000000000065
2026-05-01,41.80000000000007
2026-05-02,42.00000000000007
2026-05-03,42.00000000000007
2026-05-04,42.00000000000007
2026-05-05,42.00000000000007
2026-05-06,42.00000000000007
2026-05-07,42.00000000000007
2026-05-08,42.00000000000007
2026-05-09,42.00000000000007
