date,value
2025-07-27,0.051428571
2025-07-28,0.102857142
2025-07-29,0.154285713
2025-07-30,0.205714284
2025-07-31,0.257142855
2025-08-01,0.308571426
2025-08-02,0.35999999699999996
2025-08-03,0.35999999699999996
2025-08-04,0.35999999699999996
2025-08-05,0.35999999699999996
2025-08-06,0.35999999699999996
2025-08-07,0.35999999699999996
2025-08-08,0.35999999699999996
2025-08-09,0.35999999699999996
2025-08-10,0.46285713999999994
2025-08-11,0.5657142829999999
2025-08-12,0.668571426
2025-08-13,0.771428569
2025-08-14,0.874285712
2025-08-15,0.9771428550000001
2025-08-16,1.0799999980000001
2025-08-17,1.0799999980000001
2025-08-18,1.0799999980000001
2025-08-19,1.0799999980000001
2025-08-20,1.0799999980000001
2025-08-21,1.0799999980000001
2025-08-22,1.0799999980000001
2025-08-23,1.0799999980000001
2025-08-24,1.131428569
2025-08-25,1.18285714
2025-08-26,1.234285711
2025-08-27,1.285714282
2025-08-28,1.337142853
2025-08-29,1.388571424
2025-08-30,1.439999995
2025-08-31,1.491428566
2025-09-01,1.542857137
2025-09-02,1.594285708
2025-09-03,1.645714279
2025-09-04,1.6971428499999999
2025-09-05,1.7485714209999998
2025-09-06,1.7999999919999998
2025-09-07,1.9542857059999998
2025-09-08,2.1085714199999996
2025-09-09,2.2628571339999994
2025-09-10,2.4171428479999992
2025-09-11,2.571428561999999
2025-09-12,2.725714275999999
2025-09-13,2.8799999899999986
2025-09-14,2.9828571329999987
2025-09-15,3.0857142759999987
2025-09-16,3.1885714189999987
2025-09-17,3.291428561999999
2025-09-18,3.394285704999999
2025-09-19,3.497142847999999
2025-09-20,3.599999990999999
2025-09-21,3.702857133999999
2025-09-22,3.805714276999999
2025-09-23,3.908571419999999
2025-09-24,4.011428562999999
2025-09-25,4.114285705999999
2025-09-26,4.217142848999998
2025-09-27,4.319999991999998
2025-09-28,4.319999991999998
2025-09-29,4.319999991999998
2025-09-30,4.319999991999998
2025-10-01,4.319999991999998
2025-10-02,4.319999991999998
2025-10-03,4.319999991999998
2025-10-04,4.319999991999998
2025-10-05,4.422857134999997
2025-10-06,4.525714277999997
2025-10-07,4.628571420999997
2025-10-08,4.731428563999996
2025-10-09,4.834285706999996
2025-10-10,4.937142849999995
2025-10-11,5.039999992999995
2025-10-12,5.039999992999995
2025-10-13,5.039999992999995
2025-10-14,5.039999992999995
2025-10-15,5.039999992999995
